model,horizon,origin_size_bin,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,median_center_error,median_normalized_center_error,mean_abs_width_error,mean_abs_height_error
M3_ORACLE_REFRESHED_SHARED,17,16-32,12,12,1.0,0,0.0,0.0,0.0,196.61329974091922,1.7528942837166008,18.166666666666668,12.0
M3_ORACLE_REFRESHED_SHARED,17,4-<8,14,14,1.0,0,0.0,0.0,0.0,113.8456375212034,6.3774881538213455,3.4285714285714284,2.2857142857142856
M3_ORACLE_REFRESHED_SHARED,17,8-<16,15,15,1.0,0,0.0,0.0,0.0,174.4505660638566,3.5890655848556503,6.8,9.466666666666667
M3_ORACLE_REFRESHED_SHARED,18,16-32,9,9,1.0,0,0.0,0.0,0.0,209.4528586579806,1.8535651208670851,19.11111111111111,8.88888888888889
M3_ORACLE_REFRESHED_SHARED,18,4-<8,12,12,1.0,0,0.0,0.0,0.0,117.23627458489122,6.915044254925218,3.6666666666666665,2.5
M3_ORACLE_REFRESHED_SHARED,18,8-<16,11,11,1.0,0,0.0,0.0,0.0,185.64751546950473,3.8184292279091094,6.636363636363637,11.181818181818182
M3_ORACLE_REFRESHED_SHARED,19,16-32,7,7,1.0,0,0.0,0.0,0.0,220.37808420984152,1.943581350019292,19.857142857142858,9.0
M3_ORACLE_REFRESHED_SHARED,19,4-<8,10,10,1.0,0,0.0,0.0,0.0,119.52010242107926,7.0690926001845575,3.9,2.5
M3_ORACLE_REFRESHED_SHARED,19,8-<16,8,8,1.0,0,0.0,0.0,0.0,199.7095767433463,4.005863646620648,6.625,9.75
M3_ORACLE_REFRESHED_SHARED,20,16-32,5,5,1.0,0,0.0,0.0,0.0,232.2035744772246,2.04386465397887,22.6,9.2
M3_ORACLE_REFRESHED_SHARED,20,4-<8,8,8,1.0,0,0.0,0.0,0.0,119.40551456715329,7.173738569584499,4.125,2.75
M3_ORACLE_REFRESHED_SHARED,20,8-<16,6,6,1.0,0,0.0,0.0,0.0,210.9307309495222,4.229536668671643,6.833333333333333,12.0
M3_ORACLE_REFRESHED_SHARED,21,16-32,3,3,1.0,0,0.0,0.0,0.0,245.51807469104997,2.2319824971913635,31.666666666666668,8.333333333333334
M3_ORACLE_REFRESHED_SHARED,21,4-<8,6,6,1.0,0,0.0,0.0,0.0,119.8099574909187,7.623731007366303,4.333333333333333,2.8333333333333335
M3_ORACLE_REFRESHED_SHARED,21,8-<16,4,4,1.0,0,0.0,0.0,0.0,222.1703376282984,4.455945958211406,7.5,16.0
M3_ORACLE_REFRESHED_SHARED,22,16-32,2,2,1.0,0,0.0,0.0,0.0,258.9150748530996,2.5420165095215306,38.5,8.5
M3_ORACLE_REFRESHED_SHARED,22,4-<8,4,4,1.0,0,0.0,0.0,0.0,120.91987775075341,7.770420953374229,4.75,2.75
M3_ORACLE_REFRESHED_SHARED,22,8-<16,2,2,1.0,0,0.0,0.0,0.0,233.5458272617439,4.535874325752083,7.5,8.0
M3_ORACLE_REFRESHED_SHARED,23,16-32,1,1,1.0,0,0.0,0.0,0.0,272.0847753917885,2.8640502672819843,45.0,9.0
M3_ORACLE_REFRESHED_SHARED,23,4-<8,2,2,1.0,0,0.0,0.0,0.0,119.96090248849177,7.766650574673868,5.5,3.0
M3_ORACLE_REFRESHED_SHARED,23,8-<16,1,1,1.0,0,0.0,0.0,0.0,241.73642671306283,4.64877743678967,8.0,9.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,16-32,63,63,1.0,63,1.0,0.9464118590131341,0.9619012561542355,1.4142135623730951,0.01510856741553912,1.0952380952380953,3.746031746031746
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,4-<8,42,42,1.0,42,1.0,0.8431379177777794,0.8712612106165514,1.118033988749895,0.06051928223693656,0.5476190476190477,0.7380952380952381
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,8-<16,108,108,1.0,108,1.0,0.9045878413246519,0.9232041611916657,1.5509147313293723,0.031135075692262416,0.9166666666666666,2.5555555555555554
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,<4,5,5,1.0,5,1.0,0.7919320792430546,0.7574257425742574,2.2638462845343543,0.16170330603816815,0.8,0.6
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,>32,9,9,1.0,9,1.0,0.9770116877600109,0.9781420765027322,1.5811388300841898,0.009411540655263034,0.8888888888888888,7.222222222222222
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,16-32,59,59,1.0,58,0.9830508474576272,0.894580857046332,0.9155990957045969,3.2015621187164243,0.03510964227401667,2.0677966101694913,6.169491525423729
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,4-<8,40,40,1.0,34,0.85,0.7120216066250142,0.7552447263869961,2.4358541225631423,0.13030430998711717,1.05,1.275
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,8-<16,101,101,1.0,98,0.9702970297029703,0.8202021980331982,0.8464474639560211,3.132491021535417,0.06611698402498065,1.5841584158415842,4.594059405940594
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,<4,4,4,1.0,3,0.75,0.6435201387864802,0.675297377346773,3.2532434858268195,0.23237453470191566,1.25,1.5
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,>32,8,8,1.0,8,1.0,0.9484942248312898,0.9560436694895436,3.715748250666568,0.022122911791049648,1.125,26.125
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,16-32,55,55,1.0,53,0.9636363636363636,0.8342093050461501,0.8591437527278498,5.900211860602973,0.06523901306357058,3.418181818181818,8.036363636363637
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,4-<8,39,39,1.0,24,0.6153846153846154,0.5558230272363893,0.6287878787878788,4.808846015417836,0.23109012636379675,1.358974358974359,1.5128205128205128
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,8-<16,93,93,1.0,85,0.9139784946236559,0.7215458137876721,0.7594339622641509,5.75,0.12559492160768732,2.6774193548387095,7.139784946236559
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,<4,3,3,1.0,1,0.3333333333333333,0.5066653240277127,0.4962124510230736,4.808846015417836,0.343489001101274,1.3333333333333333,1.3333333333333333
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,>32,7,7,1.0,7,1.0,0.9134565924937906,0.9239434563635921,5.836308764964376,0.03413046061382676,1.7142857142857142,29.714285714285715
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,16-32,51,51,1.0,48,0.9411764705882353,0.7702910429013662,0.7820197968835458,9.414085191881366,0.09909563359875122,5.117647058823529,7.313725490196078
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,4-<8,38,38,1.0,15,0.39473684210526316,0.4053103433809293,0.45385676607831205,8.342109541730334,0.39389773432987873,1.8421052631578947,2.1052631578947367
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,8-<16,85,85,1.0,66,0.7764705882352941,0.6207948950813788,0.619458756904795,9.25,0.20478276368296056,3.1058823529411765,9.352941176470589
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,<4,2,2,1.0,0,0.0,0.2106405894431644,0.2106405894431644,13.806932476713696,0.9862094626224068,2.5,2.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,>32,6,6,1.0,6,1.0,0.8720552867445952,0.8831341709807227,10.372707875622805,0.06033537350301456,2.3333333333333335,34.666666666666664
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,16-32,48,48,1.0,44,0.9166666666666666,0.7085600671613049,0.7198687829056101,13.132432641461467,0.14028115987796572,7.375,9.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,4-<8,37,37,1.0,9,0.24324324324324326,0.286568388031929,0.2860423577443225,13.285330255586423,0.603878647981201,2.135135135135135,2.4324324324324325
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,8-<16,77,77,1.0,41,0.5324675324675324,0.5316243019024652,0.5164555265098197,12.562344526401112,0.2841792757927822,3.7662337662337664,10.025974025974026
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,<4,1,1,1.0,0,0.0,0.019477578136796014,0.019477578136796014,26.42560311516087,1.887543079654348,2.0,4.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,>32,5,5,1.0,5,1.0,0.8171476861109305,0.8166395167185546,15.041608956491324,0.08796262547655745,2.6,42.6
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,6,16-32,45,45,1.0,40,0.8888888888888888,0.6506168756739624,0.6628718599529693,17.72004514666935,0.1818605602439122,8.0,10.88888888888889
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,6,4-<8,36,36,1.0,6,0.16666666666666666,0.19981320444177822,0.1249317626933713,17.222795091825958,0.920856728507333,2.7222222222222223,2.7777777777777777
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,6,8-<16,70,70,1.0,28,0.4,0.4549458265235716,0.44706060703681516,16.467540191012233,0.34220942936456644,4.242857142857143,12.542857142857143
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,6,>32,4,4,1.0,4,1.0,0.7769167531698553,0.7926265690559935,17.435123399590882,0.1033691886854727,3.5,48.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,7,16-32,42,42,1.0,33,0.7857142857142857,0.5970901252193769,0.5991605704473435,22.005269867392222,0.24115470137939607,8.833333333333334,13.214285714285714
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,7,4-<8,34,34,1.0,4,0.11764705882352941,0.13706674799973856,0.005166471069262936,20.982349048031686,1.162625514114729,3.2941176470588234,3.2058823529411766
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,7,8-<16,63,63,1.0,15,0.23809523809523808,0.38588546540856894,0.36275615963894936,21.536306554281772,0.4306211627235978,4.555555555555555,15.714285714285714
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,7,>32,3,3,1.0,3,1.0,0.7138142754544435,0.7217638691322902,26.1725046566048,0.14955716946631314,3.6666666666666665,63.333333333333336
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,8,16-32,39,39,1.0,22,0.5641025641025641,0.5451276045971817,0.5240613078107221,26.443335644354704,0.2939633255849718,9.743589743589743,15.846153846153847
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,8,4-<8,32,32,1.0,3,0.09375,0.09795905233641601,0.0,26.86675975122555,1.4258808443307065,3.71875,3.53125
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,8,8-<16,56,56,1.0,7,0.125,0.3239837779407546,0.27276262532565543,27.146154508514794,0.5432872239669033,4.910714285714286,19.035714285714285
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,8,>32,2,2,1.0,2,1.0,0.6486483755355748,0.6486483755355748,24.807431979695174,0.5885902865945314,4.5,101.5
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,9,16-32,36,36,1.0,14,0.3888888888888889,0.49148134549899,0.4609791953312634,32.079520028482584,0.34446391412778776,10.527777777777779,18.694444444444443
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,9,4-<8,30,30,1.0,1,0.03333333333333333,0.05971407230279873,0.0,31.849698251447183,1.7500247984923973,3.966666666666667,3.966666666666667
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,9,8-<16,50,50,1.0,6,0.12,0.267070089054158,0.19964720027125726,31.530240142929244,0.6119640352845673,4.7,18.6
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,9,>32,1,1,1.0,0,0.0,0.4517761604087338,0.4517761604087338,28.187985029086416,0.7227688468996517,5.0,143.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,10,16-32,33,33,1.0,8,0.24242424242424243,0.4334909484818381,0.4033642982676375,38.77015604817706,0.3904939176255605,11.424242424242424,21.393939393939394
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,10,4-<8,28,28,1.0,0,0.0,0.03738680932920622,0.0,38.98885983982471,2.1416017391683604,4.035714285714286,4.285714285714286
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,10,8-<16,45,45,1.0,6,0.13333333333333333,0.20559906785903806,0.16461290048440555,37.25335555356054,0.7279776944012133,5.355555555555555,21.511111111111113
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,11,16-32,30,30,1.0,3,0.1,0.3804838299458784,0.33859967551559694,44.95355560428262,0.4563899634231357,11.933333333333334,25.4
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,11,4-<8,26,26,1.0,0,0.0,0.015271289699230715,0.0,45.28124199957177,2.387364716950177,4.615384615384615,4.884615384615385
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,11,8-<16,40,40,1.0,1,0.025,0.14226733188449242,0.10753330297498313,42.79161358755289,0.8323882858720946,5.725,26.75
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,12,16-32,27,27,1.0,3,0.1111111111111111,0.3205572257167616,0.3056379821958457,50.00999900019995,0.5356810468120403,12.703703703703704,29.40740740740741
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,12,4-<8,24,24,1.0,0,0.0,0.0015299495428885447,0.0,52.28334816741401,2.797765225920613,5.041666666666667,5.708333333333333
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,12,8-<16,35,35,1.0,1,0.02857142857142857,0.09350482048856774,0.029422448238285506,50.08991914547278,1.0129680083316328,6.685714285714286,30.885714285714286
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,13,16-32,24,24,1.0,1,0.041666666666666664,0.25816293123982753,0.2388960883637842,57.210972111077574,0.6250985647275868,13.583333333333334,34.166666666666664
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,13,4-<8,22,22,1.0,0,0.0,0.0,0.0,60.0155786935328,3.039699776880707,5.136363636363637,6.2727272727272725
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,13,8-<16,31,31,1.0,0,0.0,0.05622503258365197,0.0,60.85433427456092,1.217476899164826,7.225806451612903,37.38709677419355
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,14,16-32,21,21,1.0,0,0.0,0.18778915137192773,0.1532458838051005,66.45487190567746,0.7151954307358291,15.428571428571429,41.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,14,4-<8,20,20,1.0,0,0.0,0.0,0.0,68.87214500607757,3.6095344922153947,5.95,7.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,14,8-<16,27,27,1.0,0,0.0,0.026457800865739664,0.0,71.36613342475547,1.3993359495050093,7.296296296296297,44.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,15,16-32,18,18,1.0,0,0.0,0.1125489155519239,0.08154165400218952,79.90842380407534,0.8755526174132113,16.944444444444443,50.166666666666664
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,15,4-<8,18,18,1.0,0,0.0,0.0,0.0,80.342484169593,4.177459240085488,6.111111111111111,8.166666666666666
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,15,8-<16,23,23,1.0,0,0.0,0.007695292474927281,0.0,86.47868234426332,1.706292556237959,7.826086956521739,55.130434782608695
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,16,16-32,15,15,1.0,0,0.0,0.04623618818971549,0.01950932995978855,100.51989852760497,1.0041872344049727,21.6,61.53333333333333
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,16,4-<8,16,16,1.0,0,0.0,0.0,0.0,95.32531272631294,5.13089437636764,6.9375,8.5625
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,16,8-<16,19,19,1.0,0,0.0,0.0,0.0,98.64709828474429,1.8970595823989287,8.421052631578947,69.6842105263158
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,17,16-32,12,12,1.0,0,0.0,0.015469158761908205,0.0,112.18814056486676,1.128817366764198,21.916666666666668,79.33333333333333
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,17,4-<8,14,14,1.0,0,0.0,0.0,0.0,106.03635934253701,5.706083402843838,6.571428571428571,9.071428571428571
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,17,8-<16,15,15,1.0,0,0.0,0.0,0.0,107.05606008068857,2.423134753011066,8.8,91.8
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,18,16-32,9,9,1.0,0,0.0,0.0026675447389186693,0.0,130.92173234417578,1.1842866368188791,26.88888888888889,102.66666666666667
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,18,4-<8,12,12,1.0,0,0.0,0.0,0.0,118.74944916018029,6.27779969620825,6.166666666666667,10.166666666666666
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,18,8-<16,11,11,1.0,0,0.0,0.0,0.0,112.20739726060845,2.7275460359950334,8.090909090909092,61.36363636363637
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,19,16-32,7,7,1.0,0,0.0,0.0,0.0,147.03230937450448,1.289757099776355,32.857142857142854,136.28571428571428
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,19,4-<8,10,10,1.0,0,0.0,0.0,0.0,128.33579254028643,6.705613971964141,7.2,10.4
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,19,8-<16,8,8,1.0,0,0.0,0.0,0.0,139.04675434784343,2.771141625079424,9.25,82.25
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,20,16-32,5,5,1.0,0,0.0,0.0,0.0,162.7901256219185,1.4799102329265317,42.6,196.4
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,20,4-<8,8,8,1.0,0,0.0,0.0,0.0,135.81867463278138,7.285749751293006,7.375,9.25
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,20,8-<16,6,6,1.0,0,0.0,0.0,0.0,141.39172865866414,2.849954757127503,10.166666666666666,113.33333333333333
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,21,16-32,3,3,1.0,0,0.0,0.0,0.0,172.77188718075635,1.5706535198250577,52.666666666666664,10.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,21,4-<8,6,6,1.0,0,0.0,0.0,0.0,146.63149732240348,8.419223604149666,8.666666666666666,8.5
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,21,8-<16,4,4,1.0,0,0.0,0.0,0.0,144.97637695028584,5.615183861533514,9.25,176.5
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,22,16-32,2,2,1.0,0,0.0,0.0,0.0,178.80216525152906,1.761299706922099,71.5,11.5
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,22,4-<8,4,4,1.0,0,0.0,0.0,0.0,161.16382438928036,9.114239913859604,11.25,6.25
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,22,8-<16,2,2,1.0,0,0.0,0.0,0.0,307.54325439463423,6.003251683634896,11.5,333.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,23,16-32,1,1,1.0,0,0.0,0.0,0.0,184.96705787788267,1.9470216618724492,68.0,9.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,23,4-<8,2,2,1.0,0,0.0,0.0,0.0,171.45766783198815,9.772738239041358,5.5,3.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,23,8-<16,1,1,1.0,0,0.0,0.0,0.0,501.4432295883553,9.643139030545294,8.0,681.0
