model,horizon,any_boundary,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,median_center_error,median_normalized_center_error,mean_abs_width_error,mean_abs_height_error
M3_ORACLE_REFRESHED_SHARED,20,0,12,12,1.0,0,0.0,0.0,0.0,166.74651134427697,4.09664826797037,5.0,3.75
M3_ORACLE_REFRESHED_SHARED,20,1,7,7,1.0,0,0.0,0.0,0.0,230.95670589961227,2.1376326018509046,18.142857142857142,13.571428571428571
M3_ORACLE_REFRESHED_SHARED,21,0,8,8,1.0,0,0.0,0.0,0.0,173.39350886564415,4.314962276996983,5.0,4.0
M3_ORACLE_REFRESHED_SHARED,21,1,5,5,1.0,0,0.0,0.0,0.0,242.4912369550702,2.653949651644244,22.2,14.8
M3_ORACLE_REFRESHED_SHARED,22,0,5,5,1.0,0,0.0,0.0,0.0,179.82161299465645,4.432473296775426,5.2,3.8
M3_ORACLE_REFRESHED_SHARED,22,1,3,3,1.0,0,0.0,0.0,0.0,255.54476124546164,2.7608988259025007,28.333333333333332,8.333333333333334
M3_ORACLE_REFRESHED_SHARED,23,0,2,2,1.0,0,0.0,0.0,0.0,119.96090248849177,7.766650574673868,5.5,3.0
M3_ORACLE_REFRESHED_SHARED,23,1,2,2,1.0,0,0.0,0.0,0.0,256.9106010524257,3.756413852035827,26.5,9.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,0,204,204,1.0,204,1.0,0.9128107825753073,0.9333333333333333,1.1840169943749475,0.02660780077792428,0.7647058823529411,0.7647058823529411
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,1,23,23,1.0,23,1.0,0.8378518464456199,0.8969072164948454,7.5,0.20433657545408968,2.0434782608695654,19.782608695652176
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,0,189,189,1.0,182,0.9629629629629629,0.8343638365594607,0.8692664216077992,2.7613402542968153,0.05719794522770556,1.1904761904761905,1.343915343915344
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,1,23,23,1.0,19,0.8260869565217391,0.7203837424411034,0.7420118343195267,11.3852975367357,0.36265691895085767,4.913043478260869,36.52173913043478
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,0,175,175,1.0,156,0.8914285714285715,0.7384814902104455,0.7818181818181819,5.0990195135927845,0.1017695924526126,1.7314285714285715,1.7428571428571429
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,1,22,22,1.0,14,0.6363636363636364,0.6064682661237557,0.6087306506075376,18.331804931666134,0.4410338564323705,9.227272727272727,48.72727272727273
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,0,162,162,1.0,123,0.7592592592592593,0.6334018570689359,0.6784372987700265,8.708822668359623,0.1618665842936991,2.191358024691358,2.2098765432098766
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,1,20,20,1.0,12,0.6,0.5248357186274241,0.5913259912529152,14.68587725959165,0.5209126782515233,12.95,55.1
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,0,150,150,1.0,90,0.6,0.5414096197704852,0.5892771412862245,12.497330642778735,0.22637328909661403,2.7,2.68
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,1,18,18,1.0,9,0.5,0.4690421039184726,0.5118655723900005,18.319943898438638,0.576226194501499,18.5,61.611111111111114
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,6,0,138,138,1.0,70,0.5072463768115942,0.467379491788147,0.5120297562908693,16.456206434123303,0.29935529295233976,3.152173913043478,3.0579710144927534
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,6,1,17,17,1.0,8,0.47058823529411764,0.4074435157527934,0.4448677138235141,22.17120880782101,0.6857586231296519,19.647058823529413,72.82352941176471
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,7,0,126,126,1.0,49,0.3888888888888889,0.39795768158782685,0.40863333637688515,21.059839557968886,0.39937893033555383,3.5873015873015874,3.5238095238095237
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,7,1,16,16,1.0,6,0.375,0.3779758723901203,0.3837732101257278,28.023205820655676,0.7123876866063894,20.5625,87.5
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,8,0,114,114,1.0,29,0.2543859649122807,0.33558605504955513,0.32186365170061665,26.806465763544825,0.4804060864814121,4.114035087719298,3.991228070175439
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,8,1,15,15,1.0,5,0.3333333333333333,0.37188295294396806,0.34604330331481126,35.20031960082181,0.7262941475569731,20.933333333333334,103.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,9,0,104,104,1.0,17,0.16346153846153846,0.2771743328209214,0.25780713347979256,31.520330424915507,0.5449007485076975,4.519230769230769,4.384615384615385
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,9,1,13,13,1.0,4,0.3076923076923077,0.343376969752955,0.38912732474964234,33.213325638966054,0.6656451372566787,20.615384615384617,108.38461538461539
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,10,0,94,94,1.0,10,0.10638297872340426,0.2226057505551941,0.1937403085750331,37.309055837402,0.7117868507557881,5.01063829787234,4.638297872340425
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,10,1,12,12,1.0,4,0.3333333333333333,0.30658745521557534,0.3618747740042613,40.05490547933986,0.4647500190579942,21.666666666666668,113.16666666666667
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,11,0,84,84,1.0,3,0.03571428571428571,0.17107330052911088,0.12646284292282203,43.84168106828311,0.815008382022679,5.273809523809524,4.785714285714286
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,11,1,12,12,1.0,1,0.08333333333333333,0.26100870512422814,0.23338610328299558,48.16689021411036,1.1206679753556683,22.0,129.75
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,12,0,75,75,1.0,3,0.04,0.12705552130227823,0.029422448238285506,50.60694122351202,1.0129680083316328,5.84,5.2
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,12,1,11,11,1.0,1,0.09090909090909091,0.22138804571008128,0.17641959254443,56.302753041036986,0.70565164207004,23.636363636363637,147.45454545454547
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,13,0,66,66,1.0,1,0.015151515151515152,0.09099968635223642,0.0,58.95759799692408,1.2235809090791525,6.015151515151516,5.363636363636363
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,13,1,11,11,1.0,0,0.0,0.17571882369104264,0.10995817429661967,64.73407139984322,0.8235320441863251,24.181818181818183,160.27272727272728
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,14,0,57,57,1.0,0,0.0,0.06078104363078725,0.0,68.00459543295585,1.442402509703862,6.684210526315789,5.87719298245614
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,14,1,11,11,1.0,0,0.0,0.10849211956641637,0.04624595999463815,95.0,0.9461993914777812,23.545454545454547,168.54545454545453
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,15,0,48,48,1.0,0,0.0,0.03501563840500482,0.0,81.46253939707779,1.7898738424629526,7.3125,6.75
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,15,1,11,11,1.0,0,0.0,0.04746559667433872,0.0008508268490014387,110.0,1.3735354829751176,22.181818181818183,181.27272727272728
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,16,0,39,39,1.0,0,0.0,0.012608403244005863,0.0,94.94472075897637,2.1695673320571456,7.666666666666667,7.153846153846154
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,16,1,11,11,1.0,0,0.0,0.0183468269390458,0.0,125.75397608028145,1.4052976538245823,26.90909090909091,191.36363636363637
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,17,0,30,30,1.0,0,0.0,0.005640125226157009,0.0,106.00249922117028,2.792218989183446,7.333333333333333,7.866666666666666
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,17,1,11,11,1.0,0,0.0,0.0014932862143807438,0.0,139.0272005760024,2.0481246911974185,24.272727272727273,201.8181818181818
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,18,0,23,23,1.0,0,0.0,0.0008178952611329647,0.0,112.20739726060845,4.141660945505272,7.043478260869565,9.217391304347826
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,18,1,9,9,1.0,0,0.0,0.0005773679604677595,0.0,137.1541104014021,1.6184231921252439,27.0,167.66666666666666
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,19,0,17,17,1.0,0,0.0,0.0,0.0,124.5010040120159,4.853537773881571,8.294117647058824,9.647058823529411
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,19,1,8,8,1.0,0,0.0,0.0,0.0,149.7159332302375,1.6019367378877667,29.375,194.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,20,0,12,12,1.0,0,0.0,0.0,0.0,132.40527745637553,5.605774307550586,8.333333333333334,10.083333333333334
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,20,1,7,7,1.0,0,0.0,0.0,0.0,166.79965527542316,1.7690827396173952,33.285714285714285,230.71428571428572
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,21,0,8,8,1.0,0,0.0,0.0,0.0,142.39391447367564,6.166870590435714,9.125,9.125
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,21,1,5,5,1.0,0,0.0,0.0,0.0,172.77188718075635,1.8797248870431886,34.8,142.8
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,22,0,5,5,1.0,0,0.0,0.0,0.0,161.10943485718022,6.712893119049176,12.0,7.8
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,22,1,3,3,1.0,0,0.0,0.0,0.0,189.25016512542334,1.9921070013202455,50.333333333333336,225.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,23,0,2,2,1.0,0,0.0,0.0,0.0,171.45766783198815,9.772738239041358,5.5,3.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,23,1,2,2,1.0,0,0.0,0.0,0.0,343.205143733119,5.795080346208872,38.0,345.0
