model,horizon,target_size_bin,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,median_center_error,median_normalized_center_error,mean_abs_width_error,mean_abs_height_error
M3_ORACLE_REFRESHED_SHARED,9,8-<16,49,49,1.0,0,0.0,0.004600089921224688,0.0,98.42160585968917,1.8165439202606997,4.183673469387755,6.204081632653061
M3_ORACLE_REFRESHED_SHARED,9,<4,7,7,1.0,0,0.0,0.0,0.0,86.72838347392393,6.213721238730706,2.7142857142857144,8.142857142857142
M3_ORACLE_REFRESHED_SHARED,10,16-32,32,32,1.0,0,0.0,0.07480683416024367,0.07403150971509995,95.78385727434693,1.0484827856765537,12.125,6.125
M3_ORACLE_REFRESHED_SHARED,10,4-<8,24,24,1.0,0,0.0,0.0,0.0,55.05985760021137,2.502720800009608,2.125,3.0416666666666665
M3_ORACLE_REFRESHED_SHARED,10,8-<16,43,43,1.0,0,0.0,2.776471562981613e-05,0.0,105.89883143831192,2.018751008036667,4.441860465116279,4.1395348837209305
M3_ORACLE_REFRESHED_SHARED,10,<4,7,7,1.0,0,0.0,0.0,0.0,94.82912263645593,6.791280611706364,3.2857142857142856,8.428571428571429
M3_ORACLE_REFRESHED_SHARED,11,16-32,29,29,1.0,0,0.0,0.044612771135205474,0.04329698209316275,103.20035125909213,1.1459061328250033,13.068965517241379,6.655172413793103
M3_ORACLE_REFRESHED_SHARED,11,4-<8,22,22,1.0,0,0.0,0.0,0.0,59.18451495572508,2.6902052252602306,2.3181818181818183,3.409090909090909
M3_ORACLE_REFRESHED_SHARED,11,8-<16,38,38,1.0,0,0.0,0.0,0.0,115.0706231465912,2.2056742113244323,4.973684210526316,4.631578947368421
M3_ORACLE_REFRESHED_SHARED,11,<4,7,7,1.0,0,0.0,0.0,0.0,102.85700024791701,7.267593887826104,3.7142857142857144,8.571428571428571
M3_ORACLE_REFRESHED_SHARED,12,16-32,26,26,1.0,0,0.0,0.02136277844279566,0.01528744219139011,111.57530721967115,1.2454053893489885,13.884615384615385,7.153846153846154
M3_ORACLE_REFRESHED_SHARED,12,4-<8,19,19,1.0,0,0.0,0.0,0.0,60.36400003313233,2.624521740570971,2.526315789473684,3.0526315789473686
M3_ORACLE_REFRESHED_SHARED,12,8-<16,34,34,1.0,0,0.0,0.0,0.0,125.09427901099102,2.432518459715301,5.411764705882353,5.0
M3_ORACLE_REFRESHED_SHARED,12,<4,7,7,1.0,0,0.0,0.0,0.0,111.26797607577842,7.805042358917073,3.857142857142857,8.571428571428571
M3_ORACLE_REFRESHED_SHARED,13,16-32,23,23,1.0,0,0.0,0.0057031017893080784,0.0,119.93539927811138,1.346862866321594,14.826086956521738,7.6521739130434785
M3_ORACLE_REFRESHED_SHARED,13,4-<8,17,17,1.0,0,0.0,0.0,0.0,64.37439320102365,2.798886660914072,2.823529411764706,3.3529411764705883
M3_ORACLE_REFRESHED_SHARED,13,8-<16,30,30,1.0,0,0.0,0.0,0.0,133.92279352354169,2.6743448048712732,5.8,5.433333333333334
M3_ORACLE_REFRESHED_SHARED,13,<4,7,7,1.0,0,0.0,0.0,0.0,118.62361695716415,8.406618657040294,4.0,8.857142857142858
M3_ORACLE_REFRESHED_SHARED,14,16-32,20,20,1.0,0,0.0,0.0015017657557942175,0.0,143.49735620084064,1.4447574447815177,15.75,8.1
M3_ORACLE_REFRESHED_SHARED,14,4-<8,15,15,1.0,0,0.0,0.0,0.0,67.74446471852885,2.945411509501254,2.933333333333333,3.6666666666666665
M3_ORACLE_REFRESHED_SHARED,14,8-<16,26,26,1.0,0,0.0,0.0,0.0,144.0131626115383,2.823763968528503,6.230769230769231,6.0
M3_ORACLE_REFRESHED_SHARED,14,<4,7,7,1.0,0,0.0,0.0,0.0,126.12915008038388,9.009225005741706,4.142857142857143,8.857142857142858
M3_ORACLE_REFRESHED_SHARED,15,16-32,17,17,1.0,0,0.0,0.0,0.0,172.93441675964908,1.5478356596828244,16.58823529411765,8.352941176470589
M3_ORACLE_REFRESHED_SHARED,15,4-<8,13,13,1.0,0,0.0,0.0,0.0,68.49498156799518,2.978042676869356,3.0,4.076923076923077
M3_ORACLE_REFRESHED_SHARED,15,8-<16,22,22,1.0,0,0.0,0.0,0.0,154.7902830269244,3.0063768655426304,6.636363636363637,6.545454545454546
M3_ORACLE_REFRESHED_SHARED,15,<4,7,7,1.0,0,0.0,0.0,0.0,133.53955406545282,9.501829174062289,4.571428571428571,9.0
M3_ORACLE_REFRESHED_SHARED,16,16-32,14,14,1.0,0,0.0,0.0,0.0,184.8516802681026,1.6504614309652017,17.5,8.428571428571429
M3_ORACLE_REFRESHED_SHARED,16,4-<8,11,11,1.0,0,0.0,0.0,0.0,69.75403214151852,3.0327840061529794,3.090909090909091,4.454545454545454
M3_ORACLE_REFRESHED_SHARED,16,8-<16,18,18,1.0,0,0.0,0.0,0.0,165.92600864211084,3.2226074896350623,7.055555555555555,7.166666666666667
M3_ORACLE_REFRESHED_SHARED,16,<4,7,7,1.0,0,0.0,0.0,0.0,140.5384733800677,9.932440792778019,4.714285714285714,9.142857142857142
M3_ORACLE_REFRESHED_SHARED,17,16-32,11,11,1.0,0,0.0,0.0,0.0,197.21878713753415,1.7500697530741454,18.454545454545453,8.545454545454545
M3_ORACLE_REFRESHED_SHARED,17,4-<8,9,9,1.0,0,0.0,0.0,0.0,67.55044411401009,2.936975831043917,3.2222222222222223,5.222222222222222
M3_ORACLE_REFRESHED_SHARED,17,8-<16,14,14,1.0,0,0.0,0.0,0.0,177.04524183842074,3.438584951947945,7.214285714285714,8.0
M3_ORACLE_REFRESHED_SHARED,17,<4,7,7,1.0,0,0.0,0.0,0.0,148.4303287741424,10.432683264723453,5.0,9.285714285714286
M3_ORACLE_REFRESHED_SHARED,18,16-32,9,9,1.0,0,0.0,0.0,0.0,209.4528586579806,1.8535651208670851,19.11111111111111,8.88888888888889
M3_ORACLE_REFRESHED_SHARED,18,4-<8,7,7,1.0,0,0.0,0.0,0.0,61.85315270865342,2.689267509071888,3.2857142857142856,6.285714285714286
M3_ORACLE_REFRESHED_SHARED,18,8-<16,9,9,1.0,0,0.0,0.0,0.0,191.04875032305236,3.7460539279029876,6.333333333333333,4.777777777777778
M3_ORACLE_REFRESHED_SHARED,18,<4,7,7,1.0,0,0.0,0.0,0.0,155.11064599182095,10.8864881849015,5.285714285714286,9.428571428571429
M3_ORACLE_REFRESHED_SHARED,19,16-32,7,7,1.0,0,0.0,0.0,0.0,220.37808420984152,1.943581350019292,19.857142857142858,9.0
M3_ORACLE_REFRESHED_SHARED,19,4-<8,5,5,1.0,0,0.0,0.0,0.0,56.56025548032823,2.4591415426229664,2.4,0.8
M3_ORACLE_REFRESHED_SHARED,19,8-<16,7,7,1.0,0,0.0,0.0,0.0,202.54197095910763,3.97141119527662,6.571428571428571,5.285714285714286
M3_ORACLE_REFRESHED_SHARED,19,<4,6,6,1.0,0,0.0,0.0,0.0,160.76931245972554,11.46168293698445,5.666666666666667,10.333333333333334
M3_ORACLE_REFRESHED_SHARED,20,16-32,5,5,1.0,0,0.0,0.0,0.0,232.2035744772246,2.04386465397887,22.6,9.2
M3_ORACLE_REFRESHED_SHARED,20,4-<8,4,4,1.0,0,0.0,0.0,0.0,57.11911583801579,2.4834398190441647,2.5,1.0
M3_ORACLE_REFRESHED_SHARED,20,8-<16,5,5,1.0,0,0.0,0.0,0.0,213.687856463581,4.189957969874137,6.8,6.2
M3_ORACLE_REFRESHED_SHARED,20,<4,5,5,1.0,0,0.0,0.0,0.0,167.63446095597408,11.97788406324978,6.0,11.8
M3_ORACLE_REFRESHED_SHARED,21,16-32,3,3,1.0,0,0.0,0.0,0.0,245.51807469104997,2.2319824971913635,31.666666666666668,8.333333333333334
M3_ORACLE_REFRESHED_SHARED,21,4-<8,3,3,1.0,0,0.0,0.0,0.0,57.118298293979315,2.4834042736512747,2.6666666666666665,1.0
M3_ORACLE_REFRESHED_SHARED,21,8-<16,3,3,1.0,0,0.0,0.0,0.0,225.18547910555867,4.415401551089386,7.333333333333333,7.666666666666667
M3_ORACLE_REFRESHED_SHARED,21,<4,4,4,1.0,0,0.0,0.0,0.0,173.39350886564415,12.441579289731997,6.5,13.75
M3_ORACLE_REFRESHED_SHARED,22,16-32,2,2,1.0,0,0.0,0.0,0.0,258.9150748530996,2.5420165095215306,38.5,8.5
M3_ORACLE_REFRESHED_SHARED,22,4-<8,2,2,1.0,0,0.0,0.0,0.0,55.75402023296442,2.3792600300934907,3.0,1.0
M3_ORACLE_REFRESHED_SHARED,22,8-<16,2,2,1.0,0,0.0,0.0,0.0,233.5458272617439,4.535874325752083,7.5,8.0
M3_ORACLE_REFRESHED_SHARED,22,<4,2,2,1.0,0,0.0,0.0,0.0,180.20658782181758,12.871899130129826,6.5,4.5
M3_ORACLE_REFRESHED_SHARED,23,16-32,1,1,1.0,0,0.0,0.0,0.0,272.0847753917885,2.8640502672819843,45.0,9.0
M3_ORACLE_REFRESHED_SHARED,23,4-<8,1,1,1.0,0,0.0,0.0,0.0,53.89341332667657,2.245558888611524,4.0,1.0
M3_ORACLE_REFRESHED_SHARED,23,8-<16,1,1,1.0,0,0.0,0.0,0.0,241.73642671306283,4.64877743678967,8.0,9.0
M3_ORACLE_REFRESHED_SHARED,23,<4,1,1,1.0,0,0.0,0.0,0.0,186.02839165030696,13.287742260736211,7.0,5.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,16-32,62,62,1.0,62,1.0,0.9486317129735349,0.9631272610425465,1.3444842203856457,0.015076696273583896,1.1451612903225807,2.9838709677419355
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,4-<8,43,43,1.0,43,1.0,0.8485926647687005,0.875,1.118033988749895,0.06211299937499416,0.5581395348837209,1.9069767441860466
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,8-<16,105,105,1.0,105,1.0,0.9063686956578475,0.9241615853658537,1.4142135623730951,0.03103450270560316,0.9047619047619048,2.580952380952381
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,<4,8,8,1.0,8,1.0,0.7909335964107725,0.7811204616253894,2.192583314046998,0.18662627948941612,0.75,5.875
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,1,>32,9,9,1.0,9,1.0,0.9647955009820576,0.9766021682448195,1.5811388300841898,0.009411540655263034,0.7777777777777778,2.888888888888889
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,16-32,58,58,1.0,57,0.9827586206896551,0.8993179784603564,0.9165324743271603,3.1214716919327667,0.034889202269046744,2.0689655172413794,4.706896551724138
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,4-<8,41,41,1.0,36,0.8780487804878049,0.7281428356161282,0.7568427753023552,2.5,0.13176156917368248,1.6585365853658536,2.4634146341463414
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,8-<16,97,97,1.0,94,0.9690721649484536,0.8287759045834234,0.8527838469072553,3.0413812651491097,0.06336210969060645,1.3195876288659794,5.597938144329897
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,<4,8,8,1.0,6,0.75,0.5966294028010665,0.6112506151075183,4.029362533868861,0.336823771462364,1.25,5.875
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,2,>32,8,8,1.0,8,1.0,0.8856242759901107,0.9443151397743386,3.715748250666568,0.022122911791049648,1.5,16.25
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,16-32,54,54,1.0,53,0.9814814814814815,0.8424331564493386,0.8626634677287441,5.868260312783675,0.06519762112344363,3.425925925925926,5.444444444444445
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,4-<8,39,39,1.0,27,0.6923076923076923,0.5912836418539635,0.6582318025616994,4.808846015417836,0.22169650059099064,2.0,2.769230769230769
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,8-<16,89,89,1.0,83,0.9325842696629213,0.7355746969458344,0.7620225031254341,5.202163011671203,0.11204091373961035,1.9775280898876404,7.808988764044944
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,<4,8,8,1.0,1,0.125,0.3633553556553101,0.34607388069273093,12.314513463331393,0.8209675642220928,6.5,6.125
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,3,>32,7,7,1.0,6,0.8571428571428571,0.8074456125085734,0.9239434563635921,5.836308764964376,0.03413046061382676,2.142857142857143,33.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,16-32,51,51,1.0,48,0.9411764705882353,0.7733028547985829,0.7933728944749548,9.414085191881366,0.09909563359875122,5.1568627450980395,7.078431372549019
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,4-<8,37,37,1.0,17,0.4594594594594595,0.44725504302042113,0.48936170212765956,7.810249675906654,0.34938562148434216,2.4864864864864864,3.5405405405405403
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,8-<16,81,81,1.0,66,0.8148148148148148,0.6391813161062856,0.6560653547757284,9.25,0.19362997797600173,2.2962962962962963,9.395061728395062
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,<4,8,8,1.0,0,0.0,0.1694419705016391,0.13169061102721952,11.861165630350918,1.033881671919771,7.5,7.125
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,4,>32,5,5,1.0,4,0.8,0.7983421325221064,0.8683821423318393,10.065411069598698,0.05784719005516493,2.6,30.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,16-32,48,48,1.0,44,0.9166666666666666,0.7097500629161596,0.7198687829056101,13.132432641461467,0.14028115987796572,7.3125,8.854166666666666
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,4-<8,35,35,1.0,10,0.2857142857142857,0.34239522519061655,0.3232432432432432,10.965856099730654,0.5759985906382354,2.4857142857142858,3.6285714285714286
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,8-<16,74,74,1.0,42,0.5675675675675675,0.5505807535537419,0.5433516656032524,12.749980917901329,0.272509335490969,3.0135135135135136,11.91891891891892
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,<4,8,8,1.0,0,0.0,0.04524977055028272,0.020085900154982635,18.281626162836986,1.460715548543889,8.625,7.875
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,5,>32,3,3,1.0,3,1.0,0.8324636690262941,0.8166395167185546,14.320003491619685,0.08182859138068392,2.6666666666666665,4.666666666666667
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,6,16-32,45,45,1.0,40,0.8888888888888888,0.6538393184479983,0.6628718599529693,17.329526825623372,0.18139889051266103,7.933333333333334,10.6
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,6,4-<8,33,33,1.0,7,0.21212121212121213,0.2485950327172971,0.19873150105708245,16.53216561736544,0.764226373604954,3.212121212121212,4.515151515151516
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,6,8-<16,67,67,1.0,29,0.43283582089552236,0.47476666074145246,0.45703959690822277,16.554833131143305,0.34119857633040174,3.462686567164179,14.597014925373134
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,6,<4,8,8,1.0,0,0.0,0.050485602117716105,0.0,23.12432877047575,1.8332063159336123,8.375,6.375
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,6,>32,2,2,1.0,2,1.0,0.7926265690559935,0.7926265690559935,17.435123399590882,0.09996671898793413,3.5,2.5
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,7,16-32,42,42,1.0,33,0.7857142857142857,0.6015072614823376,0.5991605704473435,21.635445401531094,0.23423744928929766,8.738095238095237,13.071428571428571
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,7,4-<8,31,31,1.0,4,0.12903225806451613,0.1751495579264302,0.09184238337275427,20.263884129159443,1.041618456184635,3.838709677419355,10.64516129032258
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,7,8-<16,60,60,1.0,17,0.2833333333333333,0.40813495314327236,0.3789311245488233,21.775846522287594,0.4211859651027119,3.65,14.816666666666666
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,7,<4,8,8,1.0,0,0.0,0.03593493782524558,0.0,31.01849776561172,2.1995673601859993,9.0,9.125
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,7,>32,1,1,1.0,1,1.0,0.7217638691322902,0.7217638691322902,26.1725046566048,0.14955716946631314,4.0,3.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,8,16-32,39,39,1.0,22,0.5641025641025641,0.545750058152713,0.5240613078107221,26.443335644354704,0.28465988477479576,9.64102564102564,15.692307692307692
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,8,4-<8,28,28,1.0,3,0.10714285714285714,0.13235648675673178,0.04012831643367439,24.89659274011666,1.1820466507063037,3.4285714285714284,4.821428571428571
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,8,8-<16,54,54,1.0,9,0.16666666666666666,0.3453205087263761,0.3011394461776733,27.336421735571967,0.5263732483184204,4.277777777777778,18.074074074074073
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,8,<4,8,8,1.0,0,0.0,0.024689150180024478,0.0,38.98571633908466,2.7345542197223107,10.0,34.625
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,9,16-32,35,35,1.0,13,0.37142857142857144,0.4836775539331452,0.4581677062548117,32.250968977691194,0.3387850002553436,10.571428571428571,17.34285714285714
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,9,4-<8,26,26,1.0,1,0.038461538461538464,0.08624178339321503,0.0,30.664690126829974,1.4432298708992366,3.730769230769231,5.615384615384615
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,9,8-<16,49,49,1.0,7,0.14285714285714285,0.28535690062048724,0.22350396539293438,31.51586901863885,0.6139204413789665,4.816326530612245,21.3265306122449
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,9,<4,7,7,1.0,0,0.0,0.019506047696669998,0.0,35.171899294749494,2.4831703936865934,5.0,9.571428571428571
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,10,16-32,32,32,1.0,8,0.25,0.433098461222644,0.40236969688019,39.51978065412506,0.3907235940444771,11.75,20.3125
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,10,4-<8,24,24,1.0,1,0.041666666666666664,0.055402424448878794,0.0,38.09765876938306,1.7302536661498693,3.9583333333333335,5.458333333333333
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,10,8-<16,43,43,1.0,5,0.11627906976744186,0.20945658741279052,0.16989022477783586,37.25335555356054,0.7147571763756945,5.27906976744186,22.093023255813954
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,10,<4,7,7,1.0,0,0.0,0.05836397287535078,0.0,42.50294107470682,2.9726998577798676,4.714285714285714,9.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,11,16-32,29,29,1.0,3,0.10344827586206896,0.3795796793365836,0.337568774006021,46.83014520583937,0.459119070645484,11.931034482758621,23.586206896551722
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,11,4-<8,22,22,1.0,0,0.0,0.014818460384603493,0.0,44.358678762381004,2.129123279538028,4.636363636363637,6.863636363636363
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,11,8-<16,38,38,1.0,1,0.02631578947368421,0.15535541741949532,0.11839956699811499,42.79161358755289,0.815008382022679,6.0,27.105263157894736
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,11,<4,7,7,1.0,0,0.0,0.03784843068186076,0.0,51.573370066343344,3.6838121475959533,4.428571428571429,13.428571428571429
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,12,16-32,26,26,1.0,3,0.11538461538461539,0.31866342484842236,0.30307518238741904,52.45296162846207,0.5299546187224923,12.73076923076923,28.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,12,4-<8,19,19,1.0,0,0.0,0.006060134620268667,0.0,51.02082907989638,2.525601427559081,5.157894736842105,5.894736842105263
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,12,8-<16,34,34,1.0,1,0.029411764705882353,0.10482473519522567,0.03938182119903038,50.3484301844924,0.9211270719516691,6.9411764705882355,31.764705882352942
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,12,<4,7,7,1.0,0,0.0,0.0,0.0,64.05905478540875,4.5736260839246095,4.714285714285714,13.142857142857142
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,13,16-32,23,23,1.0,1,0.043478260869565216,0.25389582142377515,0.23074862131326887,57.604253315184984,0.6174810800724577,14.130434782608695,33.34782608695652
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,13,4-<8,17,17,1.0,0,0.0,0.0,0.0,57.97251503945641,2.9673713966524446,6.235294117647059,7.470588235294118
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,13,8-<16,30,30,1.0,0,0.0,0.06405249303239517,0.001962530969017064,60.86408961640111,1.0997695975738842,6.633333333333334,37.3
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,13,<4,7,7,1.0,0,0.0,0.025386810875769866,0.0,75.00041666550926,5.313008145632336,4.714285714285714,14.857142857142858
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,14,16-32,20,20,1.0,0,0.0,0.17899389048463005,0.15017991563982813,70.35580280353659,0.7237794356757171,16.15,39.7
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,14,4-<8,15,15,1.0,0,0.0,0.0,0.0,60.4695171139972,3.0400601924197113,5.866666666666666,6.066666666666666
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,14,8-<16,26,26,1.0,0,0.0,0.0414636535574174,0.0,71.74312945497428,1.3458634734987878,7.0,45.76923076923077
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,14,<4,7,7,1.0,0,0.0,0.0,0.0,77.44554538512851,6.1419549909708,6.714285714285714,16.285714285714285
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,15,16-32,17,17,1.0,0,0.0,0.10981265941123744,0.07649233981507507,83.25600578937234,0.8662343721545025,17.88235294117647,49.1764705882353
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,15,4-<8,13,13,1.0,0,0.0,0.0,0.0,72.59218277473133,3.517123249849425,6.538461538461538,8.384615384615385
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,15,8-<16,22,22,1.0,0,0.0,0.015275318039405517,0.0,86.77811699323163,1.6365220317490508,7.590909090909091,57.04545454545455
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,15,<4,7,7,1.0,0,0.0,0.0,0.0,89.04528342366035,6.291192380026222,5.571428571428571,16.857142857142858
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,16,16-32,14,14,1.0,0,0.0,0.03792567591184638,0.01734380325011642,100.85654623434982,0.9981204583678154,22.071428571428573,61.142857142857146
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,16,4-<8,11,11,1.0,0,0.0,0.0,0.0,90.9072329355591,4.328915854074243,7.636363636363637,8.454545454545455
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,16,8-<16,18,18,1.0,0,0.0,0.009032408893326835,0.0,98.48924475425179,1.8485321191144006,8.722222222222221,72.83333333333333
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,16,<4,7,7,1.0,0,0.0,0.0,0.0,118.05639542184913,8.432599672989223,6.428571428571429,17.714285714285715
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,17,16-32,11,11,1.0,0,0.0,0.016875445922081678,0.0,114.85316713090675,1.091691926063057,23.727272727272727,80.45454545454545
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,17,4-<8,9,9,1.0,0,0.0,0.0,0.0,93.66229230592214,4.226751714580687,6.111111111111111,8.777777777777779
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,17,8-<16,14,14,1.0,0,0.0,0.0,0.0,109.99981503072686,2.0741182805965988,8.428571428571429,97.42857142857143
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,17,<4,7,7,1.0,0,0.0,0.0,0.0,111.09371044303093,8.192770736871548,7.571428571428571,18.285714285714285
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,18,16-32,9,9,1.0,0,0.0,0.0026675447389186693,0.0,130.92173234417578,1.1842866368188791,26.88888888888889,102.66666666666667
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,18,4-<8,7,7,1.0,0,0.0,0.0,0.0,107.34116172279859,4.819190626928629,5.285714285714286,11.142857142857142
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,18,8-<16,9,9,1.0,0,0.0,0.0,0.0,119.5120286833087,2.3433731114374257,8.11111111111111,66.11111111111111
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,18,<4,7,7,1.0,0,0.0,0.0,0.0,118.82576530365795,8.942435664417435,7.571428571428571,17.714285714285715
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,19,16-32,7,7,1.0,0,0.0,0.0,0.0,147.03230937450448,1.289757099776355,32.857142857142854,136.28571428571428
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,19,4-<8,5,5,1.0,0,0.0,0.0,0.0,119.08846501655817,5.177759348546007,5.4,8.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,19,8-<16,7,7,1.0,0,0.0,0.0,0.0,132.70738487363843,2.552065093723816,9.571428571428571,88.14285714285714
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,19,<4,6,6,1.0,0,0.0,0.0,0.0,136.4660401991189,9.699551677784228,8.666666666666666,17.5
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,20,16-32,5,5,1.0,0,0.0,0.0,0.0,162.7901256219185,1.4799102329265317,42.6,196.4
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,20,4-<8,4,4,1.0,0,0.0,0.0,0.0,128.9382079314452,5.605774307550586,6.5,6.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,20,8-<16,5,5,1.0,0,0.0,0.0,0.0,119.44140823014438,2.2969501582720073,9.6,127.8
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,20,<4,5,5,1.0,0,0.0,0.0,0.0,148.37136684684145,10.59795477477439,9.2,18.2
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,21,16-32,3,3,1.0,0,0.0,0.0,0.0,172.77188718075635,1.5706535198250577,52.666666666666664,10.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,21,4-<8,3,3,1.0,0,0.0,0.0,0.0,138.5324871645637,5.942104099914062,8.333333333333334,1.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,21,8-<16,3,3,1.0,0,0.0,0.0,0.0,130.034610777285,2.549698250535,9.666666666666666,214.66666666666666
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,21,<4,4,4,1.0,0,0.0,0.0,0.0,160.41917425235584,11.59020953422424,8.75,27.5
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,22,16-32,2,2,1.0,0,0.0,0.0,0.0,178.80216525152906,1.761299706922099,71.5,11.5
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,22,4-<8,2,2,1.0,0,0.0,0.0,0.0,156.22009920916398,6.646245767375626,11.0,1.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,22,8-<16,2,2,1.0,0,0.0,0.0,0.0,307.54325439463423,6.003251683634896,11.5,333.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,22,<4,2,2,1.0,0,0.0,0.0,0.0,170.3591940080018,12.168513857714412,11.5,11.5
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,23,16-32,1,1,1.0,0,0.0,0.0,0.0,184.96705787788267,1.9470216618724492,68.0,9.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,23,4-<8,1,1,1.0,0,0.0,0.0,0.0,166.26879592996397,6.927866497081832,4.0,1.0
M4_ORACLE_REFRESHED_SHARED_RESIDUAL,23,8-<16,1,1,1.0,0,0.0,0.0,0.0,501.4432295883553,9.643139030545294,8.0,681.0
