model,horizon,origin_size_bin,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error,mean_abs_width_error,mean_abs_height_error
S_RES_CV,1,4-<8,42,42,1.0,42,1.0,0.8764262968354495,0.8912692451549922,1.1303474756797651,1.0522165059999002,0.053327363655850925,0.5476190476190477,0.7380952380952395
S_RES_CV,1,8-<16,108,108,1.0,108,1.0,0.9167827060928808,0.9331013584473187,2.3047617914861385,1.2466646383756248,0.024614637236133323,0.9166666666666664,2.5555555555555576
S_RES_CV,1,<4,5,5,1.0,5,1.0,0.7452037304974845,0.7483974975154674,2.0715319127835645,1.9687947789584888,0.14062819849703492,0.8,0.6
S_RES_CV,1,>32,9,9,1.0,9,1.0,0.979291636849569,0.9813044579303348,4.057516181429708,1.2596866109528133,0.008745357948155428,0.8888888888888921,7.2222222222222
S_RES_CV,2,16-32,59,59,1.0,58,0.9830508474576272,0.9222065602162418,0.9447896965879229,4.9891937197061145,2.0473447015987687,0.0231553258172157,2.067796610169491,6.169491525423734
S_RES_CV,2,4-<8,40,40,1.0,39,0.975,0.7924018864017457,0.8258914881272124,2.1607126752955272,1.7904188266819818,0.09113919219589012,1.05,1.275
S_RES_CV,2,8-<16,101,101,1.0,98,0.9702970297029703,0.8519573994005394,0.8906804353655813,4.430922997009364,2.0329530650526295,0.04505492256778448,1.5841584158415842,4.594059405940595
S_RES_CV,2,<4,4,4,1.0,2,0.5,0.457927244439135,0.45286652466186506,5.64961518368029,5.611090267821755,0.3801864964745004,1.25,1.5
S_RES_CV,2,>32,8,8,1.0,8,1.0,0.9566406191001706,0.9604977263474135,13.121902999638742,2.0449952834353957,0.011705410034029633,1.125,26.12499999999997
S_RES_CV,3,16-32,55,55,1.0,53,0.9636363636363636,0.888520413716686,0.9189144898490542,7.4073078557270975,3.2596102023569533,0.03441851512276659,3.4181818181818175,8.036363636363637
S_RES_CV,3,4-<8,39,39,1.0,34,0.8717948717948718,0.6908688076066709,0.7077715242481378,3.68992904419592,3.1032110453933646,0.16257554977039823,1.358974358974359,1.5128205128205128
S_RES_CV,3,8-<16,93,93,1.0,86,0.9247311827956989,0.784364668567889,0.8405041333525411,7.245675586912691,3.8847836604727113,0.07126690800021905,2.6774193548387095,7.139784946236562
S_RES_CV,3,<4,3,3,1.0,1,0.3333333333333333,0.22324072906889955,0.066981956520939,10.784043067024951,12.668684574412202,0.904906041029443,1.3333333333333333,1.3333333333333333
S_RES_CV,3,>32,7,7,1.0,7,1.0,0.9282534820319462,0.9601084046666887,14.900591380398842,2.676214059313683,0.015380540570768294,1.7142857142857142,29.714285714285747
S_RES_CV,4,16-32,51,51,1.0,50,0.9803921568627451,0.855814348051435,0.8825447201401848,9.050055167781073,5.873421011292458,0.05877718973310385,5.117647058823529,7.313725490196084
S_RES_CV,4,4-<8,38,38,1.0,29,0.7631578947368421,0.5943131517096267,0.610516700308773,5.294200649431528,4.127200197624167,0.21953783881611996,1.8421052631578947,2.1052631578947367
S_RES_CV,4,8-<16,85,85,1.0,77,0.9058823529411765,0.7180959701611888,0.7582109028777774,9.861357027039357,5.774046874856825,0.1075172327719091,3.1058823529411765,9.352941176470589
S_RES_CV,4,<4,2,2,1.0,0,0.0,0.0,0.0,19.800553319190723,19.800553319190723,1.4143252370850516,2.5,2.0
S_RES_CV,4,>32,6,6,1.0,6,1.0,0.9120163152053938,0.9391768648605616,17.31130946430905,6.9885957501205676,0.04072538528641571,2.3333333333333335,34.666666666666664
S_RES_CV,5,16-32,48,48,1.0,47,0.9791666666666666,0.812909574191921,0.8501066505929962,12.429035975309233,8.028500894399508,0.0918475426921867,7.375,9.000000000000005
S_RES_CV,5,4-<8,37,37,1.0,24,0.6486486486486487,0.5203045343898293,0.5670051557795653,7.123562444003609,5.5291384562217765,0.2916428314261574,2.135135135135135,2.4324324324324325
S_RES_CV,5,8-<16,77,77,1.0,64,0.8311688311688312,0.6639067744953163,0.6774420733009298,11.611622259376304,7.273186975900964,0.15142287051702827,3.7662337662337664,10.025974025974026
S_RES_CV,5,<4,1,1,1.0,0,0.0,0.0,0.0,29.45539962836622,29.45539962836622,2.103957116311873,2.0,4.0
S_RES_CV,5,>32,5,5,1.0,5,1.0,0.8798471328601464,0.922438645960313,20.69872016562495,12.299009256239394,0.07192403073824206,2.6,42.59999999999995
S_RES_CV,6,16-32,45,45,1.0,44,0.9777777777777777,0.766413689167822,0.7847384253715644,15.506910399429774,11.003824478958236,0.1241653435705331,8.0,10.888888888888895
S_RES_CV,6,4-<8,36,36,1.0,17,0.4722222222222222,0.4558570350909263,0.48902247141047495,8.975731741614863,6.48165270432931,0.3340863997368534,2.7222222222222223,2.7777777777777777
S_RES_CV,6,8-<16,70,70,1.0,52,0.7428571428571429,0.6095552710762999,0.6421766619760272,14.241919393339643,8.966488257619222,0.18819228605400506,4.242857142857143,12.54285714285714
S_RES_CV,6,>32,4,4,1.0,4,1.0,0.8525069412933883,0.852104934878422,25.72527586686556,18.905442387802637,0.13761927595969314,3.5,48.0
S_RES_CV,7,16-32,42,42,1.0,40,0.9523809523809523,0.7135740667026947,0.7273367137610209,19.118281623849505,14.085619547267093,0.15508100352154452,8.833333333333334,13.214285714285722
S_RES_CV,7,4-<8,34,34,1.0,13,0.38235294117647056,0.4048532261754548,0.41379815215513477,10.541857050788021,7.907646009304431,0.41912268269498815,3.2941176470588234,3.2058823529411766
S_RES_CV,7,8-<16,63,63,1.0,36,0.5714285714285714,0.5476684135885463,0.563329457038169,18.007541205228954,11.140093227498113,0.27667184587108207,4.555555555555555,15.714285714285714
S_RES_CV,7,>32,3,3,1.0,3,1.0,0.8361313326286558,0.873605365695754,33.3488475206415,20.582261859908126,0.1715188488325677,3.6666666666666665,63.33333333333341
S_RES_CV,8,16-32,39,39,1.0,33,0.8461538461538461,0.6575696029763475,0.6654816026135191,23.997090936540705,18.27815531857471,0.20879588585733344,9.743589743589743,15.846153846153843
S_RES_CV,8,4-<8,32,32,1.0,10,0.3125,0.361157976403508,0.3567003730011984,11.379730898891527,8.85887417979473,0.442504342849327,3.71875,3.53125
S_RES_CV,8,8-<16,56,56,1.0,27,0.48214285714285715,0.49597973578748084,0.4786126097551695,21.61601384300519,13.415417664961025,0.31178438918601825,4.910714285714286,19.035714285714285
S_RES_CV,8,>32,2,2,1.0,2,1.0,0.7266379834234469,0.7266379834234469,33.27360432288924,33.27360432288924,0.7739091064567503,4.5,101.5
S_RES_CV,9,16-32,36,36,1.0,27,0.75,0.598982095698076,0.597362993887605,29.348051214340856,25.21597548987139,0.24943501451417666,10.527777777777779,18.694444444444443
S_RES_CV,9,4-<8,30,30,1.0,6,0.2,0.30003409261820285,0.3046441167180014,12.769935868558889,10.545746943583989,0.5146299198850627,3.966666666666667,3.966666666666667
S_RES_CV,9,8-<16,50,50,1.0,20,0.4,0.45412605336180534,0.4302179689915624,23.66654554688399,17.584302913774657,0.35127354731831806,4.7,18.6
S_RES_CV,9,>32,1,1,1.0,1,1.0,0.5044094402602353,0.5044094402602353,41.369776095150414,41.369776095150414,1.0607634896192413,5.0,143.0
S_RES_CV,10,16-32,33,33,1.0,19,0.5757575757575758,0.5357498395844997,0.525988952238241,34.675597139858375,27.48583524463847,0.28053453706969533,11.424242424242424,21.393939393939394
S_RES_CV,10,4-<8,28,28,1.0,5,0.17857142857142858,0.26254591795122584,0.25306826892278445,14.276553491346203,12.600568016617824,0.5829086434802977,4.035714285714286,4.285714285714286
S_RES_CV,10,8-<16,45,45,1.0,14,0.3111111111111111,0.3985881353693193,0.38134784391894083,28.813443481382137,21.22788768050199,0.45486911191869445,5.355555555555555,21.511111111111116
S_RES_CV,11,16-32,30,30,1.0,15,0.5,0.49198932229369097,0.4948015072369383,40.68209683753417,30.75974365616063,0.31615512510192745,11.933333333333334,25.4
S_RES_CV,11,4-<8,26,26,1.0,3,0.11538461538461539,0.2338331854146108,0.2106284641471135,16.379628999220746,14.121824890195295,0.6263593933179873,4.615384615384615,4.884615384615385
S_RES_CV,11,8-<16,40,40,1.0,10,0.25,0.3375517582537874,0.313722706176886,33.89384106314401,24.40357087199383,0.4962750268574351,5.725,26.75
S_RES_CV,12,16-32,27,27,1.0,9,0.3333333333333333,0.4441762230389048,0.4609041227086668,47.59977023945161,34.36314568084336,0.35372728704969597,12.703703703703704,29.40740740740741
S_RES_CV,12,4-<8,24,24,1.0,0,0.0,0.19519157388817784,0.1841227842656687,18.94261191675002,16.30742608143465,0.77188009156977,5.041666666666667,5.708333333333333
S_RES_CV,12,8-<16,35,35,1.0,7,0.2,0.2942567419460742,0.2944141562544319,39.637677730696495,25.628125407829526,0.5260438418301231,6.685714285714286,30.885714285714286
S_RES_CV,13,16-32,24,24,1.0,6,0.25,0.39735712944874857,0.40505410346186627,55.437638652722335,39.47449729212867,0.4074694111132583,13.583333333333334,34.166666666666664
S_RES_CV,13,4-<8,22,22,1.0,0,0.0,0.15584436337071267,0.12614762495503828,21.800473453917604,18.669840492040056,0.8830856653943651,5.136363636363637,6.2727272727272725
S_RES_CV,13,8-<16,31,31,1.0,4,0.12903225806451613,0.23865339791101878,0.23155817522521524,46.84691302421836,29.10439820391299,0.5827671308683873,7.225806451612903,37.38709677419356
S_RES_CV,14,16-32,21,21,1.0,5,0.23809523809523808,0.34584424682493775,0.3621306836512703,64.94938778671306,43.83483614141096,0.45130411781259966,15.428571428571429,40.999999999999986
S_RES_CV,14,4-<8,20,20,1.0,0,0.0,0.1350496304738749,0.10399321310643944,23.615871465513795,19.585975375650953,0.9462175112139284,5.95,7.0
S_RES_CV,14,8-<16,27,27,1.0,4,0.14814814814814814,0.20607665215293108,0.14701833697317046,53.77757839662294,36.903487036397784,0.7301077995971358,7.296296296296297,44.00000000000001
S_RES_CV,15,16-32,18,18,1.0,2,0.1111111111111111,0.2747778365853294,0.2533199207571195,77.64728223615707,63.47088526903468,0.6129415804383294,16.944444444444443,50.166666666666664
S_RES_CV,15,4-<8,18,18,1.0,0,0.0,0.10016516891067523,0.07249299422361916,26.789165805145757,22.263423750173317,1.18575784878396,6.111111111111111,8.166666666666666
S_RES_CV,15,8-<16,23,23,1.0,1,0.043478260869565216,0.1815787000542824,0.13998783928890882,61.73489814791629,33.262880108714015,0.8654301085874563,7.826086956521739,55.13043478260869
S_RES_CV,16,16-32,15,15,1.0,0,0.0,0.1908134621784377,0.14644707272187055,94.51243993281075,86.5045155285871,0.7864046866235191,21.6,61.53333333333334
S_RES_CV,16,4-<8,16,16,1.0,0,0.0,0.06094568094699443,0.018154191095951143,30.132969938578817,25.236454406187217,1.336185773227311,6.9375,8.5625
S_RES_CV,16,8-<16,19,19,1.0,0,0.0,0.1544570583431477,0.09269449480745266,72.03643704240379,40.570035201324636,0.8452090666942632,8.421052631578947,69.6842105263158
S_RES_CV,17,16-32,12,12,1.0,0,0.0,0.13516558620054625,0.09856935445208531,113.42729075564922,104.52990449099863,0.9447823478982018,21.916666666666668,79.33333333333333
S_RES_CV,17,4-<8,14,14,1.0,0,0.0,0.03316081876932246,0.0,32.28452664027311,29.97860404399502,1.3709195425035001,6.571428571428571,9.071428571428571
S_RES_CV,17,8-<16,15,15,1.0,1,0.06666666666666667,0.16962778696454314,0.0636238219814124,78.52520505229585,38.30989381315633,0.870561310253474,8.8,91.8
S_RES_CV,18,16-32,9,9,1.0,0,0.0,0.0707545352966777,0.02611717666628507,143.61428480724464,118.06652864264862,1.0643140554251582,26.88888888888889,102.66666666666666
S_RES_CV,18,4-<8,12,12,1.0,0,0.0,0.018354224476046514,0.0,32.80227122204525,34.46152700860391,1.68657112242685,6.166666666666667,10.166666666666666
S_RES_CV,18,8-<16,11,11,1.0,0,0.0,0.20613264558619304,0.15265875249357014,57.65950121149285,33.33117688309135,0.653552487903752,8.090909090909092,61.36363636363637
S_RES_CV,19,16-32,7,7,1.0,0,0.0,0.0389299216431373,0.012230259807378557,171.1003895137223,126.31453167482869,1.1539669964823,32.857142857142854,136.28571428571428
S_RES_CV,19,4-<8,10,10,1.0,0,0.0,0.0033289862679177647,0.0,36.48957201413731,37.22877330502381,1.9292331940011516,7.2,10.4
S_RES_CV,19,8-<16,8,8,1.0,1,0.125,0.20698883358726522,0.15331224260360682,67.1736716142122,37.05825968063421,0.7595947891823753,9.25,82.25
S_RES_CV,20,16-32,5,5,1.0,0,0.0,0.007438745137857325,0.0041433886410715244,215.63931953482228,134.93293566784155,1.2266630515258323,42.6,196.4
S_RES_CV,20,4-<8,8,8,1.0,0,0.0,0.0007202974229563198,0.0,41.6833302568396,41.74640481939221,2.2841488046905787,7.375,9.25
S_RES_CV,20,8-<16,6,6,1.0,1,0.16666666666666666,0.24541133187401554,0.21137086773188923,79.73271332785544,32.06648194055741,0.6810802381664973,10.166666666666666,113.33333333333333
S_RES_CV,21,16-32,3,3,1.0,0,0.0,0.0031844930790087874,0.0,140.9491735023489,141.44722627434533,1.2814011311243587,52.666666666666664,10.0
S_RES_CV,21,4-<8,6,6,1.0,0,0.0,0.0,0.0,46.35170028189532,45.13123043946509,2.61322236831019,8.666666666666666,8.5
S_RES_CV,21,8-<16,4,4,1.0,1,0.25,0.22220203858888984,0.15388581678354313,109.79254657834483,29.841424891882816,2.158654916668672,9.25,176.5
S_RES_CV,22,16-32,2,2,1.0,0,0.0,0.0,0.0,147.77425789884546,147.77425789884546,1.4451148395810158,71.5,11.5
S_RES_CV,22,4-<8,4,4,1.0,0,0.0,0.0,0.0,50.875427561459624,49.02469716998773,2.919157962941635,11.25,6.25
S_RES_CV,22,8-<16,2,2,1.0,1,0.5,0.2612444015905468,0.2612444015905468,204.295384739205,204.295384739205,4.003120393323534,11.5,333.00000000000006
S_RES_CV,23,16-32,1,1,1.0,0,0.0,0.0,0.0,159.42197105166946,159.42197105166946,1.6781260110702048,68.0,9.0
S_RES_CV,23,4-<8,2,2,1.0,0,0.0,0.0,0.0,54.24300898812081,54.24300898812081,3.055984627934831,5.5,3.0
S_RES_CV,23,8-<16,1,1,1.0,0,0.0,0.0,0.0,420.3512902566412,420.3512902566412,8.083678658781562,8.0,681.0
S_RES_SCALE,1,16-32,63,63,1.0,63,1.0,0.9477551724324214,0.9728307317078458,2.6580099336940393,1.0227998499911641,0.01009964968707992,1.6552679094213933,3.179703505617274
S_RES_SCALE,1,4-<8,42,42,1.0,42,1.0,0.8799030777590156,0.9011468054667942,1.1303474756797667,1.0522165059999002,0.053327363655850925,0.721073906216169,0.5584633446878513
S_RES_SCALE,1,8-<16,108,108,1.0,106,0.9814814814814815,0.9123035462263678,0.9381513200517247,2.304761791486141,1.2466646383756248,0.024614637236135585,0.7760889047080695,2.0037026777885285
S_RES_SCALE,1,<4,5,5,1.0,5,1.0,0.7499303688011664,0.7489994822392497,2.0715319127835645,1.9687947789584888,0.14062819849703492,0.45296640482242767,0.3100165792169719
S_RES_SCALE,1,>32,9,9,1.0,9,1.0,0.981826900874364,0.9847276645245564,4.0575161814297225,1.2596866109528213,0.008745357948155428,0.5008750149495269,6.8904797341191175
S_RES_SCALE,2,16-32,59,59,1.0,57,0.9661016949152542,0.915312289513379,0.9461015134508586,4.989193719706116,2.0473447015987687,0.0231553258172157,2.650977571960312,2.217235385888996
S_RES_SCALE,2,4-<8,40,40,1.0,39,0.975,0.8100836361585071,0.8445979928587375,2.1607126752955272,1.7904188266819818,0.09113919219589012,0.5296971220798952,0.7875607524837065
S_RES_SCALE,2,8-<16,101,101,1.0,95,0.9405940594059405,0.8422579889311618,0.8975918001255291,4.430922997009365,2.0329530650526295,0.04505492256778448,1.1066175014175912,2.598882202028994
S_RES_SCALE,2,<4,4,4,1.0,2,0.5,0.4739044678451092,0.48209645376871896,5.64961518368029,5.611090267821755,0.3801864964745004,0.48778529637746715,0.7209539591584644
S_RES_SCALE,2,>32,8,8,1.0,8,1.0,0.9613149949472992,0.9682039774038924,13.121902999638765,2.0449952834354876,0.01170541003403016,0.21218087269949137,25.060051737182476
S_RES_SCALE,3,16-32,55,55,1.0,53,0.9636363636363636,0.8794895922029631,0.9220303064563886,7.407307855727096,3.2596102023569533,0.03441851512276659,3.6060620003281523,2.4540285459611577
S_RES_SCALE,3,4-<8,39,39,1.0,35,0.8974358974358975,0.7116211062714215,0.7364508746298606,3.68992904419592,3.1032110453933646,0.16257554977039823,0.4780069096466465,1.0227123426984661
S_RES_SCALE,3,8-<16,93,93,1.0,86,0.9247311827956989,0.7769929526439602,0.8416930840533192,7.245675586912691,3.8847836604727113,0.07126690800021905,1.420585975563097,3.1398223015456197
S_RES_SCALE,3,<4,3,3,1.0,1,0.3333333333333333,0.2261216216053469,0.07247833325788805,10.784043067024951,12.668684574412202,0.904906041029443,0.22434918619615019,1.3356816704275236
S_RES_SCALE,3,>32,7,7,1.0,7,1.0,0.9376467510746563,0.9611194388228707,14.900591380398842,2.676214059313683,0.015380540570768294,0.5258807351714755,28.27759332656134
S_RES_SCALE,4,16-32,51,51,1.0,50,0.9803921568627451,0.8549174816615299,0.8819315290497943,9.050055167781073,5.873421011292458,0.05877718973310385,4.5575551123076865,2.549523055270946
S_RES_SCALE,4,4-<8,38,38,1.0,29,0.7631578947368421,0.6255880269370279,0.6415681530825925,5.294200649431528,4.127200197624167,0.21953783881611996,0.5140013851296587,1.3764028463559546
S_RES_SCALE,4,8-<16,85,85,1.0,76,0.8941176470588236,0.7138351093510522,0.7568308227689363,9.861357027039357,5.774046874856825,0.1075172327719091,1.481437669313773,3.7813459328758467
S_RES_SCALE,4,<4,2,2,1.0,0,0.0,0.0,0.0,19.800553319190723,19.800553319190723,1.4143252370850516,0.5106617247580516,1.4528116547810441
S_RES_SCALE,4,>32,6,6,1.0,6,1.0,0.9172802991808581,0.9476663030940563,17.31130946430909,6.9885957501205676,0.04072538528641571,0.4716232070551693,33.0154953165077
S_RES_SCALE,5,16-32,48,48,1.0,47,0.9791666666666666,0.8162944171798995,0.8491982560315914,12.429035975309231,8.028500894399508,0.0918475426921867,5.104963852988192,2.8605097684302443
S_RES_SCALE,5,4-<8,37,37,1.0,24,0.6486486486486487,0.555673976820236,0.5910516306044623,7.123562444003609,5.5291384562217765,0.2916428314261574,0.5491548817065824,1.683653128807808
S_RES_SCALE,5,8-<16,77,77,1.0,65,0.8441558441558441,0.665704092284783,0.704297042670194,11.611622259376302,7.273186975900964,0.15142287051702827,1.6426635585377627,3.4907775065349735
S_RES_SCALE,5,<4,1,1,1.0,0,0.0,0.0,0.0,29.45539962836622,29.45539962836622,2.103957116311873,0.6996494456602704,1.5736840680910973
S_RES_SCALE,5,>32,5,5,1.0,5,1.0,0.8919654734779326,0.9266370272695318,20.69872016562495,12.299009256239394,0.07192403073824206,0.6061969882217454,39.26927504892201
S_RES_SCALE,6,16-32,45,45,1.0,44,0.9777777777777777,0.7725972494053309,0.7939879220125666,15.506910399429769,11.003824478958236,0.1241653435705331,5.479159330955958,3.1891975242156705
S_RES_SCALE,6,4-<8,36,36,1.0,19,0.5277777777777778,0.4941993320026993,0.5209956524567532,8.975731741614863,6.48165270432931,0.3340863997368534,0.6437620099404519,2.069959394794905
S_RES_SCALE,6,8-<16,70,70,1.0,53,0.7571428571428571,0.6136506253268427,0.6504425415827058,14.241919393339643,8.966488257619222,0.18819228605400506,1.756924796079105,4.134791061555494
S_RES_SCALE,6,>32,4,4,1.0,4,1.0,0.8540130597961605,0.8512659911044063,25.72527586686556,18.905442387802637,0.13761927595969314,0.7169258482588248,48.54638984591992
S_RES_SCALE,7,16-32,42,42,1.0,40,0.9523809523809523,0.7216205898115933,0.7349623947493602,19.118281623849505,14.085619547267093,0.15508100352154452,5.810002106582379,3.4776549316781464
S_RES_SCALE,7,4-<8,34,34,1.0,14,0.4117647058823529,0.4460264930910931,0.45802694261474214,10.541857050788021,7.907646009304431,0.41912268269498815,0.6178476713433604,2.3908235410414136
S_RES_SCALE,7,8-<16,63,63,1.0,35,0.5555555555555556,0.552715107511284,0.5906080072874612,18.007541205228954,11.140093227498113,0.27667184587108207,1.6806258135052448,4.741409515726293
S_RES_SCALE,7,>32,3,3,1.0,3,1.0,0.8118760372647618,0.7915482929927669,33.34884752064158,20.582261859908126,0.1715188488325677,0.7169699853963417,64.86682562565981
S_RES_SCALE,8,16-32,39,39,1.0,33,0.8461538461538461,0.6679759681749616,0.6777830023265712,23.997090936540705,18.27815531857471,0.20879588585733344,6.281568423348733,3.9509577399311433
S_RES_SCALE,8,4-<8,32,32,1.0,13,0.40625,0.40815234848983273,0.4091717056580161,11.379730898891527,8.85887417979473,0.442504342849327,0.5951198650001039,2.696003997573513
S_RES_SCALE,8,8-<16,56,56,1.0,28,0.5,0.49839610295941955,0.49506716736397205,21.616013843005195,13.415417664961025,0.31178438918601825,1.3951853317754797,5.482236293591973
S_RES_SCALE,8,>32,2,2,1.0,2,1.0,0.7444213724599198,0.7444213724599198,33.27360432288924,33.27360432288924,0.7739091064567503,0.6781695441823103,97.42514086342362
S_RES_SCALE,9,16-32,36,36,1.0,28,0.7777777777777778,0.6079663594691231,0.5880261569578771,29.348051214340856,25.21597548987139,0.24943501451417666,6.719015362619176,4.32237015451145
S_RES_SCALE,9,4-<8,30,30,1.0,8,0.26666666666666666,0.3546681572084974,0.3238525918181797,12.769935868558889,10.545746943583989,0.5146299198850627,0.5897707117813373,3.0857788942771323
S_RES_SCALE,9,8-<16,50,50,1.0,20,0.4,0.46181774303467876,0.43508159079853237,23.66654554688399,17.584302913774657,0.35127354731831806,0.7605179643914789,6.221641096326262
S_RES_SCALE,9,>32,1,1,1.0,1,1.0,0.5233199220983977,0.5233199220983977,41.369776095150414,41.369776095150414,1.0607634896192413,0.6476632540070568,138.32271889081676
S_RES_SCALE,10,16-32,33,33,1.0,18,0.5454545454545454,0.5388060820839932,0.5218532947708072,34.675597139858375,27.48583524463847,0.28053453706969533,7.324029282225528,4.707039464346835
S_RES_SCALE,10,4-<8,28,28,1.0,6,0.21428571428571427,0.3104453748775796,0.27784586817689655,14.276553491346203,12.600568016617824,0.5829086434802977,0.4922490534720753,3.4662941313510567
S_RES_SCALE,10,8-<16,45,45,1.0,14,0.3111111111111111,0.40575834040910963,0.37053498989136474,28.813443481382148,21.22788768050199,0.45486911191869445,0.7946285091373183,6.865203550556726
S_RES_SCALE,11,16-32,30,30,1.0,15,0.5,0.4981053677788197,0.49862438431550093,40.68209683753417,30.75974365616063,0.31615512510192745,7.986848584240336,5.319494720886428
S_RES_SCALE,11,4-<8,26,26,1.0,5,0.19230769230769232,0.26890662170536683,0.23670297760088121,16.379628999220746,14.121824890195295,0.6263593933179873,0.441532634160703,3.832354770843433
S_RES_SCALE,11,8-<16,40,40,1.0,12,0.3,0.3502097235411076,0.31924260647721314,33.89384106314401,24.40357087199383,0.4962750268574351,0.79299379101505,7.639516961279256
S_RES_SCALE,12,16-32,27,27,1.0,10,0.37037037037037035,0.4478025095819198,0.45465000169990705,47.59977023945161,34.36314568084336,0.35372728704969597,8.848953132611415,5.837705241308725
S_RES_SCALE,12,4-<8,24,24,1.0,2,0.08333333333333333,0.22297664002493048,0.18980445017282876,18.94261191675002,16.30742608143465,0.77188009156977,0.44667827399557797,4.184969392441606
S_RES_SCALE,12,8-<16,35,35,1.0,6,0.17142857142857143,0.308387011322782,0.29924890274235433,39.637677730696495,25.628125407829526,0.5260438418301231,0.9379962484949114,7.805046611079813
S_RES_SCALE,13,16-32,24,24,1.0,6,0.25,0.3998688346578876,0.3949181487152341,55.437638652722335,39.47449729212867,0.4074694111132583,9.97178354829858,6.520941875939158
S_RES_SCALE,13,4-<8,22,22,1.0,1,0.045454545454545456,0.18423382537527228,0.14299496517291677,21.800473453917604,18.669840492040056,0.8830856653943651,0.515371367365555,4.564580263195301
S_RES_SCALE,13,8-<16,31,31,1.0,5,0.16129032258064516,0.2493156235256682,0.24992910058619333,46.846913024218345,29.10439820391299,0.5827671308683873,0.9218065326546029,8.389428573848367
S_RES_SCALE,14,16-32,21,21,1.0,5,0.23809523809523808,0.35207909457153197,0.35742553452557524,64.94938778671303,43.83483614141096,0.4513041178125953,11.33056970554225,7.26546197109527
S_RES_SCALE,14,4-<8,20,20,1.0,1,0.05,0.15766495859670968,0.11707061461738603,23.615871465513795,19.585975375650953,0.9462175112139284,0.5995572801596211,4.92383575241472
S_RES_SCALE,14,8-<16,27,27,1.0,4,0.14814814814814814,0.21694868682288848,0.15386029175131488,53.77757839662296,36.903487036397784,0.7301077995971358,0.9232755848940071,8.99344107515583
S_RES_SCALE,15,16-32,18,18,1.0,2,0.1111111111111111,0.2794958933194771,0.2502413116359556,77.64728223615707,63.47088526903468,0.6129415804383294,13.194728734002334,8.352623501703887
S_RES_SCALE,15,4-<8,18,18,1.0,0,0.0,0.11972103945601664,0.06671402492002544,26.789165805145757,22.263423750173317,1.18575784878396,0.598154827360645,5.25810494748872
S_RES_SCALE,15,8-<16,23,23,1.0,3,0.13043478260869565,0.18797931086887057,0.12515627866493947,61.73489814791631,33.262880108714015,0.8654301085874563,1.0631238027204626,9.590075556884194
S_RES_SCALE,16,16-32,15,15,1.0,0,0.0,0.19536089895095,0.1514244108705838,94.51243993281075,86.5045155285871,0.7864046866235191,15.818930748401847,9.614550447291041
S_RES_SCALE,16,4-<8,16,16,1.0,0,0.0,0.08786977204068307,0.054799043169271734,30.132969938578817,25.236454406187217,1.336185773227311,0.743173731527115,5.559863639666787
S_RES_SCALE,16,8-<16,19,19,1.0,1,0.05263157894736842,0.16290691886004904,0.12563986517458775,72.03643704240379,40.570035201324636,0.8452090666942632,0.9904633042265472,10.160297578404162
S_RES_SCALE,17,16-32,12,12,1.0,0,0.0,0.14058394600938975,0.10564771986310999,113.42729075564922,104.52990449099863,0.9447823478982018,19.596504403671286,11.403824273347766
S_RES_SCALE,17,4-<8,14,14,1.0,0,0.0,0.04890890698069945,0.021059214201786074,32.28452664027311,29.97860404399502,1.3709195425035001,0.7469390565441115,6.03876596219834
S_RES_SCALE,17,8-<16,15,15,1.0,1,0.06666666666666667,0.18115653655639885,0.09552262505107227,78.52520505229585,38.30989381315633,0.870561310253474,1.1075123469644799,10.682232744380462
S_RES_SCALE,18,16-32,9,9,1.0,0,0.0,0.07649256675089829,0.035668216541609454,143.61428480724462,118.06652864264862,1.0643140554251582,25.64493540494277,7.427657913698592
S_RES_SCALE,18,4-<8,12,12,1.0,0,0.0,0.020130709178186035,0.0,32.80227122204525,34.46152700860391,1.68657112242685,0.5482634752567984,6.5053993882326795
S_RES_SCALE,18,8-<16,11,11,1.0,1,0.09090909090909091,0.21667205264780362,0.1792167007596564,57.65950121149285,33.33117688309135,0.653552487903752,1.1080782475334094,11.234865767406951
S_RES_SCALE,19,16-32,7,7,1.0,0,0.0,0.0392414154158921,0.01450023473288387,171.1003895137223,126.31453167482869,1.1539669964823,32.6201578077441,8.426940387209047
S_RES_SCALE,19,4-<8,10,10,1.0,0,0.0,0.0060198463307015474,0.0,36.48957201413731,37.22877330502381,1.9292331940011516,0.8433874756070054,6.7447395171523565
S_RES_SCALE,19,8-<16,8,8,1.0,0,0.0,0.2022703250155249,0.14678667894418782,67.1736716142122,37.05825968063421,0.7595947891823753,1.5562697551070528,8.66775349341276
S_RES_SCALE,20,16-32,5,5,1.0,0,0.0,0.008666308294497178,0.00015251366037003498,215.63931953482225,134.93293566784155,1.2266630515258323,42.533884047235006,9.976580119863957
S_RES_SCALE,20,4-<8,8,8,1.0,0,0.0,0.0021191962633389685,0.0,41.6833302568396,41.74640481939221,2.2841488046905787,0.8894227474693253,7.2530112910945945
S_RES_SCALE,20,8-<16,6,6,1.0,1,0.16666666666666666,0.25955443051755944,0.20704479003863696,79.73271332785544,32.06648194055741,0.6810802381664973,1.6174260983605109,10.167218022428338
