model,horizon,target_size_bin,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error,mean_abs_width_error,mean_abs_height_error
S_RES_SCALE,6,<4,8,8,1.0,2,0.25,0.24801438894970626,0.1624859249985562,15.740497961419495,14.08528444050415,1.194049228725083,5.381049678932186,7.530866916747648
S_RES_SCALE,6,>32,2,2,1.0,2,1.0,0.8512659911044063,0.8512659911044063,11.002831578246308,11.002831578246308,0.06312635285692489,0.6624656970461729,0.5648493024079926
S_RES_SCALE,7,16-32,42,42,1.0,40,0.9523809523809523,0.7240921015659562,0.7349623947493602,19.046305827972194,14.085619547267093,0.15508100352154452,5.82214269279339,3.2856182901110524
S_RES_SCALE,7,4-<8,31,31,1.0,13,0.41935483870967744,0.4758952453221215,0.46056392715765637,12.099854918250777,7.919362851049407,0.39331996000631514,1.5138662076909009,3.9350432807445244
S_RES_SCALE,7,8-<16,60,60,1.0,36,0.6,0.5770585837045697,0.6127650235705462,17.84617122314822,11.939900897466233,0.23459598534945725,0.606943660179968,6.600329604928957
S_RES_SCALE,7,<4,8,8,1.0,2,0.25,0.2731780815705336,0.26152403480687997,16.30804008882926,11.501329106200156,1.0725684440195642,5.566450908155957,8.006539883387283
S_RES_SCALE,7,>32,1,1,1.0,1,1.0,0.7560848765948845,0.7560848765948845,19.637665079686755,19.637665079686755,0.11221522902678145,0.6491730973675658,0.6043786430459477
S_RES_SCALE,8,16-32,39,39,1.0,33,0.8461538461538461,0.663624743258645,0.6777830023265712,23.42928099839658,17.96465180951593,0.20010178303337636,6.290315524425448,3.733270196712259
S_RES_SCALE,8,4-<8,28,28,1.0,13,0.4642857142857143,0.451785412825243,0.45793994751715483,9.741198162119103,8.424143090922739,0.40285209957784723,0.638346886965398,4.4403402865040436
S_RES_SCALE,8,8-<16,54,54,1.0,29,0.5370370370370371,0.5243787397872309,0.5407881141440471,21.495006952841482,14.454519209033368,0.31178438918601825,0.6683030790201706,7.52761522575019
S_RES_SCALE,8,<4,8,8,1.0,1,0.125,0.20789424080513103,0.11918302436135557,28.732004526680523,14.165839935574727,1.0437661255312642,5.528417162960324,8.224588257907897
S_RES_SCALE,9,16-32,35,35,1.0,27,0.7714285714285715,0.5998269981631257,0.5776803795607536,29.369844913285768,22.773173020336884,0.24713784668668462,6.900204420129896,2.615534632626967
S_RES_SCALE,9,4-<8,26,26,1.0,9,0.34615384615384615,0.4204098502136319,0.4595574132774257,11.022995096746463,9.42496480782836,0.43940973999145205,0.6016073483613826,4.983664543481181
S_RES_SCALE,9,8-<16,49,49,1.0,21,0.42857142857142855,0.4742633778989388,0.4426714230145175,25.17949554134397,18.16134720948078,0.3561048472447212,0.7668806601334196,8.327485320979099
S_RES_SCALE,9,<4,7,7,1.0,0,0.0,0.13964773895198038,0.1532656726642826,16.56960674373185,12.850425816367459,0.8566950544244972,0.5035911104045161,9.773956442489375
S_RES_SCALE,10,16-32,32,32,1.0,18,0.5625,0.5400822750770344,0.527406220520457,35.558307079656515,29.593118966757018,0.28524154518278266,7.534480065683539,2.8612942547500317
S_RES_SCALE,10,4-<8,24,24,1.0,6,0.25,0.3668967115865795,0.36069389101884036,13.352191743758803,11.96758039376098,0.5439809269891354,0.5219815173342491,5.493932633703859
S_RES_SCALE,10,8-<16,43,43,1.0,13,0.3023255813953488,0.4058757369594639,0.37053498989136474,29.490359450666414,21.32114647696839,0.43512543830547734,0.8049225203314965,6.18520502842114
S_RES_SCALE,10,<4,7,7,1.0,1,0.14285714285714285,0.17019799342199735,0.005114085166082294,16.319896465334384,16.308132469877602,1.1648666049912573,0.4273765470986096,10.277583170475022
S_RES_SCALE,11,16-32,29,29,1.0,15,0.5172413793103449,0.49943807791441464,0.5026699055550512,41.79280003089858,31.667126124985792,0.3187743479762728,8.240744574537624,3.2724478229954927
S_RES_SCALE,11,4-<8,22,22,1.0,4,0.18181818181818182,0.30868932064835547,0.24231869849025606,15.715928083786677,13.99484853385612,0.6139923865302302,0.4194519010355965,6.159634814176911
S_RES_SCALE,11,8-<16,38,38,1.0,12,0.3157894736842105,0.36657867285456813,0.33665852194326884,34.25903338806913,24.035543452648497,0.4613920404836744,0.798316903770665,6.842251173121527
S_RES_SCALE,11,<4,7,7,1.0,1,0.14285714285714285,0.10546617958471365,0.0,20.357430592218822,22.838807097424485,1.631343364101749,0.6084972611901256,10.626892394616139
S_RES_SCALE,12,16-32,26,26,1.0,10,0.38461538461538464,0.4479895931923251,0.45595359032738647,48.99546662048654,35.854311750166886,0.35992971126744805,9.175730664036355,3.6205890143855433
S_RES_SCALE,12,4-<8,19,19,1.0,2,0.10526315789473684,0.2812880923110324,0.21216910867123404,15.755096450597836,14.98161841621123,0.6819601913590592,0.44288769370633707,6.024022623809191
S_RES_SCALE,12,8-<16,34,34,1.0,6,0.17647058823529413,0.32015527095882357,0.3128802047619774,39.875531107871225,24.39807732050165,0.49761489192385544,0.9182447826860947,7.259448109972445
S_RES_SCALE,12,<4,7,7,1.0,0,0.0,0.051167160871066465,0.0,28.305454382848687,31.23368197313392,2.23097728379528,0.6096708281473054,10.831565479466528
S_RES_SCALE,13,16-32,23,23,1.0,6,0.2608695652173913,0.40069958489275814,0.3998439101849704,56.95624723651763,40.31355728763095,0.39523095380030343,10.367843102839842,4.0497555645658405
S_RES_SCALE,13,4-<8,17,17,1.0,1,0.058823529411764705,0.21106113210002797,0.16209582011876936,19.599133028924513,16.90372360464668,0.7660201427398341,0.59438674457168,6.644008158791782
S_RES_SCALE,13,8-<16,30,30,1.0,5,0.16666666666666666,0.26124921843379806,0.2500949837597361,47.24056409908145,28.944197934724915,0.5675332928377435,0.912052116919646,7.713547589435579
S_RES_SCALE,13,<4,7,7,1.0,0,0.0,0.10531060972759285,0.0,28.8531680711751,36.60872498418705,2.44058166561247,0.4729211746966452,11.356673176370546
S_RES_SCALE,14,16-32,20,20,1.0,5,0.25,0.350606769067599,0.35272570718545515,67.2423930319836,44.93392807914784,0.4427383441350615,11.849990786378886,4.412335303542127
S_RES_SCALE,14,4-<8,15,15,1.0,1,0.06666666666666667,0.17553660530670595,0.12594691931928687,21.11979335436444,18.954988957277365,0.8241299546642332,0.6081426446356242,7.296707073115249
S_RES_SCALE,14,8-<16,26,26,1.0,4,0.15384615384615385,0.2394994586583702,0.2022554541254129,53.24688441336973,31.812218616323058,0.6418762997784625,0.9863565687031636,8.275100422290766
S_RES_SCALE,14,<4,7,7,1.0,0,0.0,0.07605775944059398,0.0,34.59791911961683,41.84899723328694,3.304463014084249,0.4420462897605018,11.574914617624472
S_RES_SCALE,15,16-32,17,17,1.0,2,0.11764705882352941,0.273624083186882,0.1967975723742804,81.0001727351339,76.44122716561425,0.6825109568358415,13.911047462404735,5.068883849920426
S_RES_SCALE,15,4-<8,13,13,1.0,0,0.0,0.11704141944578138,0.07875791660041782,26.09033354240559,22.81127051864859,0.9917943703760257,0.6632333725408619,8.086706491660326
S_RES_SCALE,15,8-<16,22,22,1.0,3,0.13636363636363635,0.20704378715401053,0.194493624325551,62.19925782217563,32.8286624111666,0.6768592764000027,1.1053205164308688,8.657568342283128
S_RES_SCALE,15,<4,7,7,1.0,0,0.0,0.11161682222607539,0.04724885284414321,30.742539644159045,21.671304792329654,2.5786248236454306,0.47097992881621004,11.9714480747633
S_RES_SCALE,16,16-32,14,14,1.0,0,0.0,0.18074130138482916,0.14853520384911645,99.70063743403182,87.12476321103718,0.8295146077131419,16.875136408325424,5.731919255641036
S_RES_SCALE,16,4-<8,11,11,1.0,0,0.0,0.0716829566020324,0.04743382863990578,31.748722240765506,26.46683411169774,1.1507319178999018,0.7682535492719001,8.88897929840267
S_RES_SCALE,16,8-<16,18,18,1.0,1,0.05555555555555555,0.19418148462319856,0.14521843644183363,70.98265915174663,37.32470552287859,0.7694492072814167,1.0993970495730485,8.972816284947397
S_RES_SCALE,16,<4,7,7,1.0,0,0.0,0.08820054714693892,0.0,35.11052690839842,25.999172402756678,1.8570837430540483,0.5002425799863204,12.383627706179466
S_RES_SCALE,17,16-32,11,11,1.0,0,0.0,0.12406037792202401,0.0976674578738702,120.79357513034174,108.39368973205022,0.9592361923190285,21.179253356889106,6.645170776868471
S_RES_SCALE,17,4-<8,9,9,1.0,0,0.0,0.03247728546536013,0.01594879289400235,36.164721805603186,31.929249811330717,1.3882282526665528,0.9127891406472171,10.181820117988687
S_RES_SCALE,17,8-<16,14,14,1.0,1,0.07142857142857142,0.21129092156156912,0.21569580758216783,80.47296168602385,35.354028223594,0.8253530074927251,1.2510780832895827,9.091616400506268
S_RES_SCALE,17,<4,7,7,1.0,0,0.0,0.06772106714228265,0.027131979650049626,30.022235932504348,27.204256387191155,2.0588684960114114,0.5037003546401267,12.800888100302538
S_RES_SCALE,18,16-32,9,9,1.0,0,0.0,0.07649256675089829,0.035668216541609454,143.61428480724462,118.06652864264862,1.0643140554251582,25.64493540494277,7.427657913698592
S_RES_SCALE,18,4-<8,7,7,1.0,0,0.0,0.020564889530200938,7.4904791785737794e-06,41.10466306667065,37.87554538771117,1.646762842943964,0.9010933259224397,11.914387039560681
S_RES_SCALE,18,8-<16,9,9,1.0,1,0.1111111111111111,0.2599856015825044,0.2697292008527965,58.484640840410165,29.516924143147467,0.6149359196489056,1.321460367285403,2.8544616606799185
S_RES_SCALE,18,<4,7,7,1.0,0,0.0,0.02016234975858951,0.0,30.541051280082606,33.4234568689602,2.4833304791938877,0.08103226270333964,13.222493125317799
S_RES_SCALE,19,16-32,7,7,1.0,0,0.0,0.0392414154158921,0.01450023473288387,171.1003895137223,126.31453167482869,1.1539669964823,32.6201578077441,8.426940387209047
S_RES_SCALE,19,4-<8,5,5,1.0,0,0.0,0.012039692661403095,0.0,38.87445673200471,41.82320279539699,1.8184001215389995,1.1780153959585733,5.995724381950367
S_RES_SCALE,19,8-<16,7,7,1.0,0,0.0,0.2311660857320285,0.18440071051198872,71.26958769397585,35.61426030540172,0.7268216388857495,1.7493997015837002,2.8481344470337717
S_RES_SCALE,19,<4,6,6,1.0,0,0.0,0.0,0.0,34.83761592286937,36.93167905037913,2.566111313298948,0.45802631767461816,14.478976679972902
S_RES_SCALE,20,16-32,5,5,1.0,0,0.0,0.008666308294497178,0.00015251366037003498,215.63931953482225,134.93293566784155,1.2266630515258323,42.533884047235006,9.976580119863957
S_RES_SCALE,20,4-<8,4,4,1.0,0,0.0,0.004238392526677937,0.0,44.53609677822064,45.970958666811086,1.9987373333396126,1.2712690896274808,6.498293880709639
S_RES_SCALE,20,8-<16,5,5,1.0,1,0.2,0.31146531662107135,0.3076678226912285,87.58141281728733,23.643748000418803,0.4636029019689961,1.8099922734627398,2.2145894082492306
S_RES_SCALE,20,<4,5,5,1.0,0,0.0,0.0,0.0,39.16229416450604,40.489215880696015,2.708263112474329,0.5369801688188091,16.392255179848416
S_RES_SCALE,21,16-32,3,3,1.0,0,0.0,0.007378636365313266,0.0,140.9491735023489,141.44722627434533,1.2814011311243587,60.2744644938651,13.05535715223156
S_RES_SCALE,21,4-<8,3,3,1.0,0,0.0,0.0,0.0,48.998348612201504,50.314695529547315,2.187595457806405,1.2894730122019002,6.743646335477176
S_RES_SCALE,21,8-<16,3,3,1.0,1,0.3333333333333333,0.2788707575668307,0.23023116197736207,136.40113716204908,29.716074956533582,0.5714629799333382,1.9451856584654859,1.0153344920070897
S_RES_SCALE,21,<4,4,4,1.0,0,0.0,0.012631335251340256,0.0,40.27048267049987,42.496369282586734,3.2236593171046497,0.13912691432003044,18.872538004222974
S_RES_SCALE,22,16-32,2,2,1.0,0,0.0,0.005089549784214091,0.005089549784214091,147.77425789884546,147.77425789884546,1.4451148395810158,68.55552184784483,13.988513600290162
S_RES_SCALE,22,4-<8,2,2,1.0,0,0.0,0.0,0.0,52.75305163301411,52.75305163301411,2.2420546515582283,1.12494508709392,7.037048168803267
S_RES_SCALE,22,8-<16,2,2,1.0,0,0.0,0.24845370445446133,0.24845370445446133,204.29538473920505,204.29538473920505,4.003120393323535,2.211511120551222,1.0849347904126034
S_RES_SCALE,22,<4,2,2,1.0,0,0.0,0.0,0.0,48.99780348990514,48.99780348990514,3.4998431064217956,0.5777428250252683,8.329409245716533
S_RES_SCALE,23,16-32,1,1,1.0,0,0.0,0.003402378529953971,0.003402378529953971,159.42197105166946,159.42197105166946,1.6781260110702048,76.407058090992,14.555293568244451
S_RES_SCALE,23,4-<8,1,1,1.0,0,0.0,0.0,0.0,55.00427614575928,55.00427614575928,2.2918448394066364,0.22443572144720747,7.336653582170584
S_RES_SCALE,23,8-<16,1,1,1.0,0,0.0,0.0,0.0,420.3512902566412,420.3512902566412,8.083678658781562,2.0805865896429623,0.4231570294490439
S_RES_SCALE,23,<4,1,1,1.0,0,0.0,0.0,0.0,53.48174183048235,53.48174183048235,3.820124416463025,0.7029350058419368,9.125663272034672
S_SCALE,1,16-32,62,62,1.0,61,0.9838709677419355,0.9113972885707721,0.9185338989638869,4.857883757030048,3.66160346981591,0.04223331031446449,1.6920994937799707,2.604410171465948
S_SCALE,1,4-<8,43,43,1.0,43,1.0,0.804595338176374,0.8128974252632203,2.5961089488435087,2.088392273413329,0.10383239457669022,0.7286458315112229,1.747073307584734
S_SCALE,1,8-<16,105,105,1.0,105,1.0,0.8299461626566776,0.8277021162976201,4.428453762967503,3.9505816472816697,0.07896078828571572,0.646709578639513,2.0583261837894735
S_SCALE,1,<4,8,8,1.0,2,0.25,0.4814300716361728,0.4276440947461848,7.164437674734268,6.887749605497409,0.4919821146783864,2.0436884837210414,5.676167866777433
S_SCALE,1,>32,9,9,1.0,9,1.0,0.9278493688517189,0.9417961421974494,5.259241221685095,4.574607185725968,0.026889561734332382,0.5179264695000414,0.6233217717723234
S_SCALE,2,16-32,58,58,1.0,57,0.9827586206896551,0.8487323538058281,0.8554271024386484,8.481297025963114,7.027875478394276,0.08272380067463672,2.6779933875421222,2.9957790546070444
S_SCALE,2,4-<8,41,41,1.0,35,0.8536585365853658,0.6632409992150389,0.6695504317611536,4.792723649199802,4.27818189037115,0.21588603652322302,1.1807520997319094,2.032474209802085
S_SCALE,2,8-<16,97,97,1.0,94,0.9690721649484536,0.7074566922743867,0.6962709021592124,8.134681228753019,7.832265340496906,0.14595326308933199,0.574334882121761,3.1043998661442114
S_SCALE,2,<4,8,8,1.0,2,0.25,0.2967179213199027,0.24495842684180624,10.866637083779976,11.653199581854672,0.9422498947854678,3.7779466621704785,5.978731038085456
S_SCALE,2,>32,8,8,1.0,8,1.0,0.8450565140652926,0.8817850891947034,11.618976101347751,9.712424043871106,0.05628120560400094,0.41800100118875605,2.765923364506847
S_SCALE,3,16-32,54,54,1.0,54,1.0,0.8007864677242977,0.7936342900491861,11.232072264319754,10.230718804071968,0.11953179049970292,3.666065662080958,1.989184907104068
S_SCALE,3,4-<8,39,39,1.0,24,0.6153846153846154,0.5569751478928137,0.5655472534685437,6.9395942590527016,6.166127775945921,0.3240009008785327,1.2041767024648478,2.33903900839271
S_SCALE,3,8-<16,89,89,1.0,66,0.7415730337078652,0.6135263676578898,0.592502322772615,11.2693136431281,11.218268815093543,0.21266126432646912,0.7128512425592434,3.6792694095098235
S_SCALE,3,<4,8,8,1.0,2,0.25,0.22997670740598788,0.14402612436510173,14.510446412093813,13.706153805568121,0.9554293264891318,5.181406464493165,6.54781763665094
S_SCALE,3,>32,7,7,1.0,6,0.8571428571428571,0.7151822049188967,0.822112328020704,22.303293312990267,14.897484574367587,0.08561772743889418,0.5169912106007197,12.904999840505967
S_SCALE,4,16-32,51,51,1.0,51,1.0,0.7491902322096329,0.7340790075327482,14.637945550534415,13.620335083464438,0.15888521939692637,4.561730204956214,2.3691947237578503
S_SCALE,4,4-<8,37,37,1.0,16,0.43243243243243246,0.4728341689320447,0.49227273168808944,9.110778603020531,8.120999441178894,0.41344472359377293,1.242341870932189,2.7544071632310017
S_SCALE,4,8-<16,81,81,1.0,43,0.5308641975308642,0.5404402467232411,0.5293749080898678,14.10632742931572,14.723426525501484,0.28332535417064525,0.691240309385943,4.354945978242543
S_SCALE,4,<4,8,8,1.0,2,0.25,0.21144408224730712,0.10699079889578228,17.078520521339335,14.176509232044246,0.9878066014558256,5.539316302086036,6.8678355100269926
S_SCALE,4,>32,5,5,1.0,4,0.8,0.6667076179076372,0.7795172288244098,27.783619204219463,19.065021697749366,0.10956909021695038,0.5641485583856991,14.861335842868101
S_SCALE,5,16-32,48,48,1.0,46,0.9583333333333334,0.7012585134944292,0.6832146649036656,17.930014763988655,16.979114458410578,0.19601099678551037,5.119871792900881,2.6840261551079707
S_SCALE,5,4-<8,35,35,1.0,10,0.2857142857142857,0.4076344184934404,0.40232338781249155,11.170095230477411,10.257906529521872,0.523010737601168,1.3105958389189676,3.08288072756009
S_SCALE,5,8-<16,74,74,1.0,32,0.43243243243243246,0.4814944011807043,0.4631065691514311,16.788102004667035,18.071278049305796,0.33139576449603203,0.779358367638688,4.997327086850994
S_SCALE,5,<4,8,8,1.0,1,0.125,0.19188615461129768,0.09473737177976448,19.133925230892235,14.288872561744439,1.2031777108353148,5.5390739754222125,7.195118230788829
S_SCALE,5,>32,3,3,1.0,3,1.0,0.7406804257171462,0.7368292758857576,23.472324448400972,23.484387564162834,0.13496774462162547,0.65430417690186,0.73744359445512
S_SCALE,6,16-32,45,45,1.0,41,0.9111111111111111,0.6574311701852602,0.6391694157475434,21.121225552540693,20.32793697853295,0.23529372500887463,5.487045891295404,2.9941607517272675
S_SCALE,6,4-<8,33,33,1.0,8,0.24242424242424243,0.3533525553220016,0.351681214158772,13.256465324213766,11.943394972526526,0.6184249152262133,1.4928966412428784,3.5742235049835753
S_SCALE,6,8-<16,67,67,1.0,24,0.3582089552238806,0.4346776673661668,0.41820219036041223,19.225525729729828,21.767522817260932,0.3920841675644806,0.8214038548446141,5.784927120356783
S_SCALE,6,<4,8,8,1.0,1,0.125,0.17040294691250507,0.09237029594037542,20.74592828321938,14.613156898398787,1.3537831776571823,5.381049678932186,7.530866916747641
S_SCALE,6,>32,2,2,1.0,2,1.0,0.6936852401416052,0.6936852401416052,28.605133871738666,28.605133871738666,0.16390991193771245,0.6624656970461729,0.5648493024079926
S_SCALE,7,16-32,42,42,1.0,36,0.8571428571428571,0.6160915383212332,0.607428119920026,24.348369161363888,23.23603166934128,0.256634742136462,5.82214269279339,3.285618290111061
S_SCALE,7,4-<8,31,31,1.0,5,0.16129032258064516,0.3081923259224598,0.3303782746015483,15.189092609360571,13.352591421099675,0.7298259615609742,1.5138662076908935,3.935043280744521
S_SCALE,7,8-<16,60,60,1.0,18,0.3,0.3971547733947041,0.3870669699306697,21.320859935998346,23.731686650471126,0.4228296414805956,0.606943660179968,6.600329604928949
S_SCALE,7,<4,8,8,1.0,0,0.0,0.16333321402588008,0.09542663478569147,22.524929518099164,16.107416747873785,1.5168955948958414,5.566450908155957,8.00653988338729
S_SCALE,7,>32,1,1,1.0,1,1.0,0.6524937408864493,0.6524937408864493,33.76987956815433,33.76987956815433,0.1929707403894533,0.6491730973675658,0.6043786430457203
S_SCALE,8,16-32,39,39,1.0,28,0.717948717948718,0.5787180149513808,0.5684980515892649,27.531582504824772,26.620029741181195,0.28336218357307774,6.290315524425448,3.7332701967122657
S_SCALE,8,4-<8,28,28,1.0,3,0.10714285714285714,0.2775179968302725,0.27674126982055514,15.73049600427399,15.265670132563937,0.7656132239637317,0.6383468869653939,4.440340286504047
S_SCALE,8,8-<16,54,54,1.0,12,0.2222222222222222,0.3603725514698335,0.3531992364499815,23.591158340312433,25.163423082660582,0.4642329802440104,0.6683030790201706,7.5276152257501945
S_SCALE,8,<4,8,8,1.0,0,0.0,0.1530438045846395,0.10723339387896139,24.226071256027495,17.73141155792404,1.5570830387131882,5.528417162960324,8.224588257907897
S_SCALE,9,16-32,35,35,1.0,22,0.6285714285714286,0.5410658844690415,0.545809284934993,31.126631621007828,30.19592124889732,0.3135131914466088,6.900204420129896,2.6155346326269733
S_SCALE,9,4-<8,26,26,1.0,2,0.07692307692307693,0.2460072362637697,0.2439872006074098,17.394837471913895,16.8348322009465,0.8198069715112484,0.6016073483613957,4.983664543481181
S_SCALE,9,8-<16,49,49,1.0,8,0.16326530612244897,0.3239768159135421,0.3376938349639365,26.079116614288573,25.535232716431814,0.4977233980924709,0.7668806601334196,8.327485320979104
S_SCALE,9,<4,7,7,1.0,0,0.0,0.1496604682593833,0.13825135755771628,20.21025382996796,19.4762429260825,1.4049411297767382,0.5035911104045161,9.773956442489375
S_SCALE,10,16-32,32,32,1.0,18,0.5625,0.5103570494510656,0.5099360361096232,34.34898558778678,33.626492112168236,0.36107696719235044,7.534480065683539,2.8612942547500317
S_SCALE,10,4-<8,24,24,1.0,2,0.08333333333333333,0.2169117865534144,0.22458503963475002,19.187797775774733,18.21180129862529,0.8149905782165514,0.5219815173342397,5.493932633703849
S_SCALE,10,8-<16,43,43,1.0,4,0.09302325581395349,0.28877467903743975,0.2940889762341861,28.67644972629414,26.814002114641607,0.5220730925745866,0.8049225203314965,6.185205028421143
S_SCALE,10,<4,7,7,1.0,0,0.0,0.12768052031111665,0.13133350594353985,21.58445641214538,21.520249737146578,1.53716069551047,0.4273765470986096,10.277583170475022
S_SCALE,11,16-32,29,29,1.0,14,0.4827586206896552,0.48331526675740555,0.4950824387418852,37.55947633172061,37.234069519928596,0.38466737633270653,8.240744574537624,3.2724478229954927
S_SCALE,11,4-<8,22,22,1.0,1,0.045454545454545456,0.19247363026213168,0.20437331886773838,20.969747057101372,19.29793350693172,0.8654327687220515,0.4194519010355913,6.159634814176911
S_SCALE,11,8-<16,38,38,1.0,1,0.02631578947368421,0.26168317977654965,0.27238782531421585,30.811673346941223,29.849652682564788,0.5343612440630257,0.798316903770665,6.8422511731215385
S_SCALE,11,<4,7,7,1.0,0,0.0,0.11366806626292547,0.11715396753556596,23.078377835529526,21.98158039218335,1.5701128851559536,0.6084972611901256,10.626892394616139
S_SCALE,12,16-32,26,26,1.0,9,0.34615384615384615,0.4602827248565416,0.46431072099231674,40.851200009293706,39.62445142106822,0.4130602561681995,9.175730664036355,3.6205890143855517
S_SCALE,12,4-<8,19,19,1.0,0,0.0,0.18368699044965547,0.1832165479265416,21.028890868825,19.193583086371458,0.834503612450933,0.44288769370633707,6.024022623809185
S_SCALE,12,8-<16,34,34,1.0,0,0.0,0.23207243088472068,0.25043126490404166,33.4513368953445,32.2623978762893,0.5803829734779564,0.9182447826860813,7.259448109972455
S_SCALE,12,<4,7,7,1.0,0,0.0,0.09373123694638379,0.08632799308008951,24.6660779988071,23.08991492576941,1.6492796375549579,0.6096708281473379,10.831565479466528
S_SCALE,13,16-32,23,23,1.0,5,0.21739130434782608,0.4402256431741228,0.44695237201920474,44.302859516312736,42.505370863378914,0.4316299308857654,10.367843102839801,4.0497555645658405
S_SCALE,13,4-<8,17,17,1.0,0,0.0,0.16821888943323574,0.1709686050940473,22.233371432431312,20.467595250214462,0.8898954456614984,0.5943867445716532,6.644008158791782
S_SCALE,13,8-<16,30,30,1.0,0,0.0,0.20385399414444386,0.21360400025933052,36.20438405864838,35.17258933015006,0.6347721224671092,0.9120521169196611,7.713547589435567
S_SCALE,13,<4,7,7,1.0,0,0.0,0.07547353099179518,0.06687300183715282,26.557893107488976,27.703771161208287,1.8796925458936902,0.47292117469666145,11.356673176370546
S_SCALE,14,16-32,20,20,1.0,4,0.2,0.42448858079724366,0.4279295076713866,47.93538239031053,47.036257036942835,0.4688894459859546,11.849990786378886,4.412335303542096
S_SCALE,14,4-<8,15,15,1.0,0,0.0,0.15797107900308804,0.15735192425658392,23.18389775549453,21.51644873626792,0.9354977711420835,0.6081426446356091,7.296707073115249
S_SCALE,14,8-<16,26,26,1.0,0,0.0,0.17829154110765574,0.17090056487613106,38.989279779226614,35.92193257654512,0.7064842056593236,0.9863565687031636,8.275100422290764
S_SCALE,14,<4,7,7,1.0,0,0.0,0.05188851066189385,0.0311268065726204,28.78532962870364,28.955170178218136,1.99172569684417,0.4420462897605181,11.574914617624472
S_SCALE,15,16-32,17,17,1.0,3,0.17647058823529413,0.41133252602017883,0.4070952133554431,51.85075702970601,51.47343253048066,0.509201828221693,13.911047462404735,5.068883849920432
S_SCALE,15,4-<8,13,13,1.0,0,0.0,0.15172732506518877,0.16004965461922804,23.827390146491872,21.274092700566282,0.924960552198534,0.6632333725408619,8.086706491660326
S_SCALE,15,8-<16,22,22,1.0,0,0.0,0.15536354527176,0.16916792791389382,41.843700295282716,40.06424141170659,0.7173929439245568,1.1053205164308897,8.657568342283133
S_SCALE,15,<4,7,7,1.0,0,0.0,0.03673664061990497,0.026183724233486607,30.879978687313088,30.24436805459147,2.114410838730807,0.47097992881617756,11.9714480747633
S_SCALE,16,16-32,14,14,1.0,3,0.21428571428571427,0.40325587685505454,0.3951134877602108,56.358748744642135,57.104465216462856,0.5540862035078894,16.875136408325424,5.731919255641019
S_SCALE,16,4-<8,11,11,1.0,0,0.0,0.15195522314881893,0.1650372737664941,23.98261567754738,20.710155085285454,0.9004415254471937,0.7682535492719001,8.88897929840265
S_SCALE,16,8-<16,18,18,1.0,0,0.0,0.13356668490643364,0.12694702085073511,44.790227260251505,43.32922349986967,0.7957632647182371,1.0993970495730485,8.972816284947385
S_SCALE,16,<4,7,7,1.0,0,0.0,0.021975778815583574,0.03082040363302118,33.31414324959197,32.5678430225364,2.358237496672163,0.5002425799863042,12.383627706179466
S_SCALE,17,16-32,11,11,1.0,2,0.18181818181818182,0.3959969949650709,0.39642581252049985,61.96878869575243,65.10765536760267,0.6104893806382876,21.179253356889106,6.645170776868492
S_SCALE,17,4-<8,9,9,1.0,0,0.0,0.1593236837885407,0.18228532565167715,22.985750213924305,19.746412680373016,0.8585396817553486,0.9127891406472171,10.181820117988687
S_SCALE,17,8-<16,14,14,1.0,0,0.0,0.11129274285464011,0.08709613119466718,48.06429097492135,48.07409351138563,0.8857144095199637,1.251078083289599,9.091616400506252
S_SCALE,17,<4,7,7,1.0,0,0.0,0.01147223248872957,0.0013518066574477899,35.738853863450444,35.99509494305771,2.5107841805144537,0.5037003546401267,12.800888100302538
S_SCALE,18,16-32,9,9,1.0,2,0.2222222222222222,0.38776605557215604,0.3912553746726143,67.29560106558965,71.28657596578459,0.6536011021342493,25.64493540494277,7.427657913698567
S_SCALE,18,4-<8,7,7,1.0,0,0.0,0.17795305758974114,0.1854208517499706,20.839645405850042,17.7061749538455,0.7698336936454566,0.9010933259224397,11.914387039560618
S_SCALE,18,8-<16,9,9,1.0,0,0.0,0.05989474120151152,0.02425036489878322,54.64369163308251,56.06338167898945,1.0992819937056755,1.321460367285403,2.8544616606799185
S_SCALE,18,<4,7,7,1.0,0,0.0,0.0071797409053734745,0.0,38.23813674895971,38.39164764737315,2.7291573296697136,0.08103226270333964,13.222493125317799
S_SCALE,19,16-32,7,7,1.0,1,0.14285714285714285,0.3696751238241682,0.38611085884654384,74.24069958673383,79.82081433226745,0.7063788878961721,32.6201578077441,8.426940387209015
S_SCALE,19,4-<8,5,5,1.0,0,0.0,0.19630995079298977,0.21048827487471763,17.570795957821055,15.04133072316886,0.6372110763220296,1.1780153959585733,5.995724381950367
S_SCALE,19,8-<16,7,7,1.0,0,0.0,0.039560447013639435,0.005570003030257104,58.36621220244688,61.246030921114844,1.2009025670806832,1.7493997015837002,2.8481344470337717
S_SCALE,19,<4,6,6,1.0,0,0.0,0.0083172560574171,0.0,39.740510737939154,40.86937025117232,2.8791665212893327,0.45802631767461816,14.478976679972902
S_SCALE,20,16-32,5,5,1.0,0,0.0,0.35337158527679435,0.3655323828152379,82.71009128969033,87.28331595084046,0.766282407049706,42.533884047235006,9.976580119863957
