model,horizon,target_class,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error,mean_abs_width_error,mean_abs_height_error
S_RES_SCALE,7,small_tower,12,12,1.0,6,0.5,0.5574015402919321,0.5154331133658323,15.717305755690463,15.525250110398076,0.3274047661626079,0.5948434546806615,7.963234314010852
S_RES_SCALE,7,spacecraft,15,15,1.0,12,0.8,0.6460469897963497,0.6772808059090746,8.174828765222395,7.733092144609941,0.17986967986972077,0.4895641613134709,5.441601616482482
S_RES_SCALE,7,ta-ta,17,17,1.0,7,0.4117647058823529,0.41085709732460485,0.4145110120608321,11.824959396461853,8.64754343921227,0.4934955729724658,0.46863619654966976,2.6825702001437333
S_RES_SCALE,7,tank,17,17,1.0,10,0.5882352941176471,0.5530301007225832,0.6051743174267109,18.73368604915947,10.280146082460185,0.21872651239276988,0.6130071400927377,0.3590886115997056
S_RES_SCALE,8,condor,2,2,1.0,2,1.0,0.7444213724599198,0.7444213724599198,33.27360432288924,33.27360432288924,0.7739091064567503,0.6781695441823103,97.42514086342362
S_RES_SCALE,8,helicopter,10,10,1.0,10,1.0,0.6986763239680813,0.6647252806771909,19.18325860292859,20.929386197206476,0.2109530235547798,0.7357281456072997,7.1754018646279745
S_RES_SCALE,8,jammer,4,4,1.0,0,0.0,0.4153924472043591,0.43750197581768846,13.845374567678865,13.462834894510818,0.3995577155275153,0.6794596159571711,6.356996038524471
S_RES_SCALE,8,jet_plane,13,13,1.0,12,0.9230769230769231,0.7025493527579589,0.7198881820252213,24.49442789708622,10.602094123004619,0.1308900509012916,0.6531417668991428,0.6478509302832046
S_RES_SCALE,8,large_launcher,16,16,1.0,11,0.6875,0.6206973708305764,0.6123801223320733,26.601649864605037,28.369421567178716,0.2544340313159904,14.32081525530242,4.619454444834574
S_RES_SCALE,8,large_tower,10,10,1.0,4,0.4,0.4716676005804576,0.43843990641945996,34.29492986681778,22.535531840229197,0.37063121855182735,0.9854883713498566,9.182208132416815
S_RES_SCALE,8,medium_launcher,1,1,1.0,0,0.0,0.0,0.0,118.86644410396414,118.86644410396414,13.207382678218238,41.072574212461404,0.8764524542193612
S_RES_SCALE,8,small_launcher,16,16,1.0,7,0.4375,0.4274348158398972,0.4091717056580161,10.612366780583095,8.85887417979473,0.40285209957784723,0.7016632180983038,2.381179536634093
S_RES_SCALE,8,small_tower,11,11,1.0,4,0.36363636363636365,0.458470710325648,0.3736629065511991,18.979708396778598,22.810965707357013,0.3932925121958106,0.6155174632482489,8.975829704445273
S_RES_SCALE,8,spacecraft,14,14,1.0,11,0.7857142857142857,0.5912084572363094,0.5961982172570197,10.41371570610634,9.402838846928052,0.21914113582691538,0.49456745792226037,5.973064264636995
S_RES_SCALE,8,ta-ta,16,16,1.0,6,0.375,0.3888698811397683,0.39982735274994485,12.147095017199955,9.008630878515467,0.5479513272410973,0.4885765119019041,3.0108284585129326
S_RES_SCALE,8,tank,16,16,1.0,9,0.5625,0.5132399847634389,0.5617962727553136,21.17067011971126,11.498297036802363,0.24464461780430563,0.674402855187239,0.4076055034280728
S_RES_SCALE,9,condor,1,1,1.0,1,1.0,0.5233199220983977,0.5233199220983977,41.369776095150414,41.369776095150414,1.0607634896192413,0.6476632540070568,138.32271889081676
S_RES_SCALE,9,helicopter,9,9,1.0,9,1.0,0.6137035029795059,0.5776803795607536,24.64282545693303,27.6587779594059,0.2738492867267911,0.6866368471716365,7.967214562360141
S_RES_SCALE,9,jammer,3,3,1.0,0,0.0,0.35035665757243334,0.3754864545607109,17.112835529209033,17.941418793618862,0.5276887880476135,0.549300780508626,8.17050105556632
S_RES_SCALE,9,jet_plane,12,12,1.0,11,0.9166666666666666,0.6648391362872601,0.6876604144589816,29.46592929036366,12.251383564810528,0.1503416359852114,0.7779617546280709,0.5859892894049589
S_RES_SCALE,9,large_launcher,15,15,1.0,8,0.5333333333333333,0.5590258519083839,0.5216653470509874,32.07688420796732,34.81009882746233,0.3159185209810608,15.091285358280583,5.124568201887428
S_RES_SCALE,9,large_tower,9,9,1.0,2,0.2222222222222222,0.4305826187410233,0.4174785667427759,41.816758554896836,24.104925792175038,0.4051490299276277,1.0956236596029056,10.18824051227144
S_RES_SCALE,9,small_launcher,15,15,1.0,3,0.2,0.379990111352878,0.38049626540444026,11.955979442160288,10.357533973773947,0.47079699880790665,0.6497456638414405,2.739840674287689
S_RES_SCALE,9,small_tower,10,10,1.0,2,0.2,0.3746428771916014,0.3001993656990155,24.730619345594057,28.56633758832382,0.49252306186765205,0.5896558098908826,10.100198525276255
S_RES_SCALE,9,spacecraft,13,13,1.0,9,0.6923076923076923,0.5390454130031248,0.533989703067954,12.203550432590266,11.774365369577538,0.26919225565365545,0.6596034638846154,6.605575925849875
S_RES_SCALE,9,ta-ta,15,15,1.0,5,0.3333333333333333,0.32934620306411705,0.21470276077409683,13.58389229495749,10.733959913394033,0.7384729656303961,0.529795759721234,3.4317171142665757
S_RES_SCALE,9,tank,15,15,1.0,7,0.4666666666666667,0.4940369646260528,0.4944977720637552,23.312372978859134,13.969255981981208,0.2972182123825789,0.803065320814206,0.5334609833573495
S_RES_SCALE,10,helicopter,8,8,1.0,4,0.5,0.525995251070685,0.5089084133492677,25.432114737994045,26.211155217312104,0.26465609045781346,0.8305803245701782,8.770601790436473
S_RES_SCALE,10,jammer,2,2,1.0,0,0.0,0.26999278269582666,0.26999278269582666,21.522956664043285,21.522956664043285,0.6782506628404338,0.5161883526805013,11.41656249723053
S_RES_SCALE,10,jet_plane,11,11,1.0,9,0.8181818181818182,0.6138037861821627,0.6409159591568362,35.74479421735254,16.64618300649326,0.20300223178650317,0.7413180147319012,0.5570936221839908
S_RES_SCALE,10,large_launcher,14,14,1.0,5,0.35714285714285715,0.4871997894430365,0.44367294504366594,39.117503665749716,41.08746808758251,0.3820831949213515,16.206701825345004,5.64567558256642
S_RES_SCALE,10,large_tower,8,8,1.0,2,0.25,0.38566925934210694,0.3151238580310033,50.17893289663027,29.659830256332537,0.5035338128347214,1.2286106188774966,11.561390091215486
S_RES_SCALE,10,small_launcher,14,14,1.0,1,0.07142857142857142,0.32925098471622166,0.30066194363873444,13.674771156308992,11.96758039376098,0.5439809269891354,0.5365692586279758,3.0387080584216943
S_RES_SCALE,10,small_tower,9,9,1.0,1,0.1111111111111111,0.272842990303648,0.2332078969976518,32.83976437557643,34.936732662903424,0.6130332683541991,0.7073189133694137,11.24940555777731
S_RES_SCALE,10,spacecraft,12,12,1.0,4,0.3333333333333333,0.48567803448586133,0.4650760738121289,15.380582119802549,14.740747218394553,0.3204510264868381,0.5006835629812182,7.277442176722427
S_RES_SCALE,10,ta-ta,14,14,1.0,5,0.35714285714285715,0.29163976503893746,0.15131804749381728,14.878335826383408,15.466466643010694,0.988591186945438,0.44792884831617485,3.893880204280419
S_RES_SCALE,10,tank,14,14,1.0,7,0.5,0.45357588226558976,0.4853410313017361,26.57162252451779,15.145151185624915,0.3067254665242426,0.8944963056213575,0.35971127930019975
S_RES_SCALE,11,helicopter,7,7,1.0,3,0.42857142857142855,0.4796374036600266,0.4760626433544142,28.90442729521693,29.85236118733547,0.29852361187335474,0.8509250913868007,10.093623982721835
S_RES_SCALE,11,jammer,1,1,1.0,0,0.0,0.1335726525269875,0.1335726525269875,27.00107982809399,27.00107982809399,0.9643242795747853,0.17596646934634919,20.36695389535089
S_RES_SCALE,11,jet_plane,10,10,1.0,8,0.8,0.5859169397647044,0.6055593023762775,41.92724327377877,18.152182594408707,0.219189782853977,0.8901781351998579,0.6634395913831895
S_RES_SCALE,11,large_launcher,13,13,1.0,4,0.3076923076923077,0.44050229308441247,0.38845907491589116,46.06611394782452,47.75629759889249,0.46517908756020476,17.288246195038763,6.33039060259293
S_RES_SCALE,11,large_tower,7,7,1.0,2,0.2857142857142857,0.355305368973625,0.30192089532473493,59.89565945411635,30.71658439623377,0.5206200745124367,1.436004965578182,12.72042179651024
S_RES_SCALE,11,small_launcher,13,13,1.0,1,0.07692307692307693,0.2790287195567164,0.24145485741727576,15.435381481637798,14.118676841324383,0.6138555148401906,0.365948814355726,3.3436694266513665
S_RES_SCALE,11,small_tower,8,8,1.0,0,0.0,0.17688407053710045,0.1761119810970838,38.97572951982728,39.79665022220527,0.7245236357688769,0.6120969796157851,12.439408906297132
S_RES_SCALE,11,spacecraft,11,11,1.0,4,0.36363636363636365,0.42173963678087106,0.40950706164968487,18.131350436381975,16.870191152588106,0.3929946236786225,0.3655413498297342,8.086515342828285
S_RES_SCALE,11,ta-ta,13,13,1.0,4,0.3076923076923077,0.2587845238540172,0.1331763782784451,17.323876516803697,20.71845344111116,1.2187325553594799,0.51711645396568,4.3210401150355
S_RES_SCALE,11,tank,13,13,1.0,6,0.46153846153846156,0.41026693364735034,0.41901730664257186,30.633250427694755,17.54514863317306,0.35806425781985834,0.9672322867042322,0.5926024583661117
S_RES_SCALE,12,helicopter,6,6,1.0,1,0.16666666666666666,0.439303509553209,0.4500977573331231,32.248369450185244,33.679389210524036,0.3384596475794769,1.0393923919797696,11.520877932956447
S_RES_SCALE,12,jet_plane,9,9,1.0,6,0.6666666666666666,0.5360082138978657,0.5424363960253233,50.244244873599285,21.995641115201394,0.26746292944652406,0.8877712578526674,0.5401778906206245
S_RES_SCALE,12,large_launcher,12,12,1.0,3,0.25,0.38589773135931577,0.3177452437958074,53.29211465847401,58.411322423059445,0.5286834494056709,18.7246199089963,6.969264408500938
S_RES_SCALE,12,large_tower,6,6,1.0,2,0.3333333333333333,0.3312527677754369,0.30157676251310517,71.83684464121626,30.91352455219659,0.5284160419171466,1.6609499675138675,13.892786587140089
S_RES_SCALE,12,small_launcher,12,12,1.0,0,0.0,0.21949990712326484,0.19961551748732476,17.011779898242764,16.30742608143465,0.7090185252797674,0.3784472939648443,3.657806984938096
S_RES_SCALE,12,small_tower,7,7,1.0,0,0.0,0.12711996297472467,0.13302234874649269,45.03523506759488,44.80750501961966,0.8253565830827955,0.823774239452827,13.832549476511693
S_RES_SCALE,12,spacecraft,10,10,1.0,2,0.2,0.36283767891035307,0.35393545526226244,21.28325128549485,19.285877152338497,0.4386143143801039,0.5350189083153509,8.768347858064635
S_RES_SCALE,12,ta-ta,12,12,1.0,2,0.16666666666666666,0.22645337292659615,0.15168189694726467,20.873443935257278,17.66378238174571,1.0630803944261642,0.5149092540263117,4.712131799945117
S_RES_SCALE,12,tank,12,12,1.0,2,0.16666666666666666,0.3573176883098454,0.3743873257429695,35.68487453324726,20.744719177601574,0.41023776932043776,0.9789633444096163,0.4423822457270603
S_RES_SCALE,13,helicopter,5,5,1.0,0,0.0,0.4027880434929565,0.3998439101849704,35.76204327627309,38.635437296626385,0.39523095380030343,1.1781090457243408,13.663128213462779
S_RES_SCALE,13,jet_plane,8,8,1.0,4,0.5,0.49760974967483007,0.5352295634010238,59.85546203298932,22.88656513621758,0.27954504726178614,1.0641165661905916,0.6466110738333413
S_RES_SCALE,13,large_launcher,11,11,1.0,2,0.18181818181818182,0.3274576197205344,0.25102820763043976,61.16812863818689,67.4417978599117,0.6094250715692503,20.44721158191086,7.546734124050834
S_RES_SCALE,13,large_tower,5,5,1.0,2,0.4,0.296490707835596,0.29687256323121763,88.6183015897956,32.265817107726164,0.5563071915125201,1.8576230948146986,15.101798428504594
S_RES_SCALE,13,small_launcher,11,11,1.0,0,0.0,0.16585548375946885,0.14755165560748223,19.87192629265461,17.618463283016183,0.7660201427398341,0.5309770684352357,3.982161515353503
S_RES_SCALE,13,small_tower,6,6,1.0,0,0.0,0.06945112029805987,0.07307376395296404,51.29734998863403,50.17708020503873,0.9288849819760086,0.6983788378953856,15.511149652293625
S_RES_SCALE,13,spacecraft,9,9,1.0,1,0.1111111111111111,0.29186006901428085,0.3076057882407218,25.92061577504939,22.689259123679864,0.5046732716503616,0.41205538978778755,9.627852249939703
S_RES_SCALE,13,ta-ta,11,11,1.0,1,0.09090909090909091,0.2026121669910757,0.0975960914244886,23.729020615180595,20.761368275358898,1.4539781625041266,0.49976566629587443,5.146999011037099
S_RES_SCALE,13,tank,11,11,1.0,2,0.18181818181818182,0.29117122247280425,0.25026086693327887,42.55392308132199,28.78399766553684,0.5643921110889577,1.0353741366142541,0.44052049850521063
S_RES_SCALE,14,helicopter,4,4,1.0,0,0.0,0.37240190237963877,0.3694755695878827,37.902690609064024,43.2442297690348,0.4426561982202133,1.2668585986732523,17.087310330771572
S_RES_SCALE,14,jet_plane,7,7,1.0,3,0.42857142857142855,0.4433413338364348,0.44349588429480363,72.25124082518614,28.028916593077714,0.34603600732194706,1.1069991143070053,0.5427434018332227
S_RES_SCALE,14,large_launcher,10,10,1.0,2,0.2,0.2800664039628572,0.2037638438937877,70.65676953084149,76.38270787133212,0.6807037978083581,22.512553562154515,8.042625625708183
S_RES_SCALE,14,large_tower,4,4,1.0,2,0.5,0.27433278665155447,0.2739883646327477,112.06406792123381,42.110761172759716,0.7040797603631046,1.9781700297744464,16.383164227488564
S_RES_SCALE,14,small_launcher,10,10,1.0,0,0.0,0.1280779104887223,0.11707061461738603,21.86906257918125,19.585975375650953,0.8515641467674328,0.6831406574122866,4.320100373235118
S_RES_SCALE,14,small_tower,5,5,1.0,0,0.0,0.0447967884672086,0.04792466971791314,55.57706557563388,56.37264318071972,1.0319507237115533,0.46006407593577026,17.40559547895291
S_RES_SCALE,14,spacecraft,8,8,1.0,1,0.125,0.23904440238987118,0.25927428901858246,30.779285368220737,27.17345663937003,0.5733491154201343,0.41010731551830304,10.59809738857183
S_RES_SCALE,14,ta-ta,10,10,1.0,1,0.1,0.18725200670469705,0.1632800205875936,25.36268035184633,22.41265441455434,1.4389270199803563,0.5159739029069556,5.527571131594323
S_RES_SCALE,14,tank,10,10,1.0,1,0.1,0.2623944236156759,0.19392834413042576,47.961873419994916,32.74137494419069,0.6406338500236608,1.1434581769215129,0.5477495615913994
S_RES_SCALE,15,helicopter,3,3,1.0,0,0.0,0.34362868294092025,0.34788433235153593,39.88894961260896,48.51816171182072,0.4951033663966187,1.3866388287594116,22.308589973471726
S_RES_SCALE,15,jet_plane,6,6,1.0,1,0.16666666666666666,0.36480115501761595,0.36770288593382866,89.82829302556276,33.06668615581253,0.405800515614708,1.295981867033485,0.7358420120194372
S_RES_SCALE,15,large_launcher,9,9,1.0,1,0.1111111111111111,0.20124812231357003,0.1686213307323726,82.11271925106932,86.92339693572974,0.7761017583547298,25.06325661372921,8.778489004237574
S_RES_SCALE,15,large_tower,3,3,1.0,1,0.3333333333333333,0.17222795899396703,0.0,155.6405010627333,76.13587710331954,1.2904385949715176,2.159523301927038,17.75153991003837
S_RES_SCALE,15,small_launcher,9,9,1.0,0,0.0,0.08318265469993215,0.07875791660041782,26.51474168521478,22.81127051864859,0.9917943703760257,0.8077361051571441,4.672533171680698
S_RES_SCALE,15,small_tower,4,4,1.0,0,0.0,0.02811084424091071,0.028638297698527767,62.1877510589727,60.36656616458035,1.2422173150217901,0.5308074016095361,20.229521067361247
S_RES_SCALE,15,spacecraft,7,7,1.0,0,0.0,0.2160082164081226,0.20545346551981447,31.551599538399,31.34902393010861,0.6748842648670662,0.6777370506341478,11.864613433718691
S_RES_SCALE,15,ta-ta,9,9,1.0,0,0.0,0.15625942421210112,0.05467013323963306,27.063589925076737,19.998425139553166,1.3332283426368778,0.38857354956414586,5.843676723296742
S_RES_SCALE,15,tank,9,9,1.0,2,0.2222222222222222,0.24248215346462443,0.27435017610466594,53.70766146768797,25.728906347539674,0.5145781269507935,1.2339876217680386,0.37185997474950405
S_RES_SCALE,16,helicopter,2,2,1.0,0,0.0,0.32765047120321333,0.32765047120321333,39.41176221573641,39.41176221573641,0.5670104647835108,1.5872480671851008,32.5287157152361
S_RES_SCALE,16,jet_plane,5,5,1.0,0,0.0,0.2692849978250559,0.299026239262712,113.43311086022746,39.018691679594696,0.4758377034096914,1.5063548366508257,0.503487373313169
S_RES_SCALE,16,large_launcher,8,8,1.0,0,0.0,0.116085944091568,0.11905376345653543,96.46219003244391,98.96619001058254,0.8796840155790986,28.322211363550423,9.580423551540946
S_RES_SCALE,16,large_tower,2,2,1.0,0,0.0,0.0,0.0,241.31697534792232,241.31697534792232,4.101834834836818,2.502894381106671,18.87591693249567
S_RES_SCALE,16,small_launcher,8,8,1.0,0,0.0,0.06204579190408668,0.054799043169271734,29.625662510032498,25.470285260657747,1.1074037069851195,0.9159504621947576,4.921782193782519
S_RES_SCALE,16,small_tower,3,3,1.0,0,0.0,0.00656694112223215,0.0077097733041933255,68.35679690667276,68.30190436915069,1.2521421778394575,0.3699804032554918,23.830140895062033
S_RES_SCALE,16,spacecraft,6,6,1.0,0,0.0,0.17998103541182145,0.14521843644183363,35.48941948347575,37.32470552287859,0.7694492072814167,0.42331030378735096,13.230054788332646
S_RES_SCALE,16,ta-ta,8,8,1.0,0,0.0,0.11369375217727944,0.06744400211950971,30.640277367125133,24.41188341553874,1.6893616858043843,0.5703970008594723,6.197945085551055
S_RES_SCALE,16,tank,8,8,1.0,1,0.125,0.24945555281291343,0.31427769844526576,58.5064306861193,23.184929007195464,0.45981825688735767,1.270401373200059,0.5528835886882177
S_RES_SCALE,17,helicopter,1,1,1.0,0,0.0,0.32234319497041286,0.32234319497041286,32.39816263403168,32.39816263403168,0.8525832272113599,2.1862659182752395,63.74901273462001
S_RES_SCALE,17,jet_plane,4,4,1.0,0,0.0,0.19860408020500675,0.24352510185251752,145.562515373527,45.83909410695294,0.5558444260887886,1.780702970029779,0.4875594403400214
S_RES_SCALE,17,large_launcher,7,7,1.0,0,0.0,0.08146397661746242,0.061049774686863,106.63989499137872,110.08163872655102,0.9699593846615421,32.264139292237296,10.163805826313299
S_RES_SCALE,17,large_tower,1,1,1.0,0,0.0,0.0,0.0,426.89302373160683,426.89302373160683,7.36022454709667,2.4118876322136202,20.06882139671461
S_RES_SCALE,17,small_launcher,7,7,1.0,0,0.0,0.04032870558084221,0.026169635509569796,33.6286575037117,31.133049143830284,1.3536108323404472,1.0556396825489043,5.308029017232262
S_RES_SCALE,17,small_tower,2,2,1.0,0,0.0,0.0,0.0,68.55948774000265,68.55948774000265,2.0516780068713913,0.5413667100333441,30.425124823633496
S_RES_SCALE,17,spacecraft,5,5,1.0,0,0.0,0.1547422436324961,0.09552262505107227,35.53406712609804,38.30989381315633,0.870561310253474,0.5313100987169491,15.144886205161447
S_RES_SCALE,17,ta-ta,7,7,1.0,0,0.0,0.05748910838055669,0.009994630122345704,30.940395776834514,28.82415894415976,2.0588684960114114,0.4382384305393186,6.769502907164418
S_RES_SCALE,17,tank,7,7,1.0,1,0.14285714285714285,0.27766240431192885,0.31851846174488674,62.313677277476465,22.759660826999244,0.44626785935292634,1.4945019512288777,0.512855585131157
S_RES_SCALE,18,jet_plane,3,3,1.0,0,0.0,0.14113160479867518,0.19067631123328885,194.52438694983059,53.06900749346189,0.639385632451348,1.7815998800081918,0.7398328038453504
S_RES_SCALE,18,large_launcher,6,6,1.0,0,0.0,0.04417304772700983,0.0333619506223483,118.15923373595162,119.07610807124271,1.0688230669973455,37.57660316741006,10.771570468625214
S_RES_SCALE,18,small_launcher,6,6,1.0,0,0.0,0.02399237111856776,0.004411878229854212,35.543892095487486,35.88486864257993,1.5602116801121708,1.046028804309041,5.727621832153621
S_RES_SCALE,18,small_tower,1,1,1.0,0,0.0,0.0,0.0,74.46928889376967,74.46928889376967,3.546156613989032,0.03148045560283208,49.034978284003046
S_RES_SCALE,18,spacecraft,4,4,1.0,0,0.0,0.10571846098257326,0.06321811395384438,39.6611740447715,39.1637059782459,0.987374040836396,0.3353306852645801,17.77408539959771
S_RES_SCALE,18,ta-ta,6,6,1.0,0,0.0,0.016269047237804313,0.0,30.060650348603005,31.32282979196887,2.2279794347461803,0.05049814620455587,7.283176944311738
S_RES_SCALE,18,tank,6,6,1.0,1,0.16666666666666666,0.32675312253259114,0.3999356777395602,66.85675470892762,18.3277493590332,0.3629259358475854,1.802676254367725,0.5753672598470985
S_RES_SCALE,19,jet_plane,2,2,1.0,0,0.0,0.08072174178351739,0.08072174178351739,285.6236388837031,285.6236388837031,3.441248661249435,1.584516654228537,0.47919999339148944
S_RES_SCALE,19,large_launcher,5,5,1.0,0,0.0,0.022649284868841973,0.01450023473288387,125.29108976572994,126.31453167482869,1.1539669964823,45.03441426915033,11.606036544736071
S_RES_SCALE,19,small_launcher,5,5,1.0,0,0.0,0.012039692661403095,0.0,38.87445673200471,41.82320279539699,1.8184001215389995,1.1780153959585733,5.995724381950367
S_RES_SCALE,19,spacecraft,3,3,1.0,0,0.0,0.06358546098632882,0.0063556724469977285,42.39545129632867,38.502259055866695,1.1056215526607833,0.764501560821221,21.838496506672072
S_RES_SCALE,19,ta-ta,5,5,1.0,0,0.0,0.0,0.0,34.104687296269915,35.36109904489156,2.5257927889208256,0.5087595552554376,7.493754652354346
S_RES_SCALE,19,tank,5,5,1.0,0,0.0,0.28548124343304254,0.3935906372059415,82.04060380494232,18.702741542569072,0.36672042240331515,2.031330671678552,0.7653076854571736
S_RES_SCALE,20,jet_plane,1,1,1.0,0,0.0,0.0,0.0,544.631637753744,544.631637753744,6.5618269608884825,1.7256835975331342,0.7440795859029095
S_RES_SCALE,20,large_launcher,4,4,1.0,0,0.0,0.010832885368121471,0.002417071236151163,133.39123998009183,134.61913897175407,1.221869901614058,52.735934159660474,12.284705253354218
S_RES_SCALE,20,small_launcher,4,4,1.0,0,0.0,0.004238392526677937,0.0,44.53609677822064,45.970958666811086,1.9987373333396126,1.2712690896274808,6.498293880709639
S_RES_SCALE,20,spacecraft,2,2,1.0,0,0.0,0.05321087869302271,0.05321087869302271,41.809989725083966,41.809989725083966,2.9798547797255,0.6052897738984484,28.980341911569667
S_RES_SCALE,20,ta-ta,4,4,1.0,0,0.0,0.0,0.0,38.83056373545854,39.24173538708974,2.7062574164894695,0.5075764053111698,8.00772870147955
S_RES_SCALE,20,tank,4,4,1.0,1,0.25,0.3627262064298279,0.3985289401427142,98.69407512924118,21.26713758084716,0.41344113522753184,2.123494260591542,0.760656077857675
S_RES_SCALE,21,large_launcher,3,3,1.0,0,0.0,0.007378636365313266,0.0,140.9491735023489,141.44722627434533,1.2814011311243587,60.2744644938651,13.05535715223156
S_RES_SCALE,21,small_launcher,3,3,1.0,0,0.0,0.0,0.0,48.998348612201504,50.314695529547315,2.187595457806405,1.2894730122019002,6.743646335477176
S_RES_SCALE,21,spacecraft,1,1,1.0,0,0.0,0.050525341005361026,0.050525341005361026,29.966774827232047,29.966774827232047,3.745846853404006,0.0846407899548467,50.45981954371291
S_RES_SCALE,21,ta-ta,3,3,1.0,0,0.0,0.0,0.0,43.70505195158915,44.14004358933622,3.152860256381159,0.1572889557750917,8.34344415772633
S_RES_SCALE,21,tank,3,3,1.0,1,0.3333333333333333,0.2788707575668307,0.23023116197736207,136.40113716204908,29.716074956533582,0.5714629799333382,1.9451856584654859,1.0153344920070897
S_RES_SCALE,22,large_launcher,2,2,1.0,0,0.0,0.005089549784214091,0.005089549784214091,147.77425789884546,147.77425789884546,1.4451148395810158,68.55552184784483,13.988513600290162
S_RES_SCALE,22,small_launcher,2,2,1.0,0,0.0,0.0,0.0,52.75305163301411,52.75305163301411,2.2420546515582283,1.12494508709392,7.037048168803267
S_RES_SCALE,22,ta-ta,2,2,1.0,0,0.0,0.0,0.0,48.99780348990514,48.99780348990514,3.4998431064217956,0.5777428250252683,8.329409245716533
S_RES_SCALE,22,tank,2,2,1.0,0,0.0,0.24845370445446133,0.24845370445446133,204.29538473920505,204.29538473920505,4.003120393323535,2.211511120551222,1.0849347904126034
S_RES_SCALE,23,large_launcher,1,1,1.0,0,0.0,0.003402378529953971,0.003402378529953971,159.42197105166946,159.42197105166946,1.6781260110702048,76.407058090992,14.555293568244451
S_RES_SCALE,23,small_launcher,1,1,1.0,0,0.0,0.0,0.0,55.00427614575928,55.00427614575928,2.2918448394066364,0.22443572144720747,7.336653582170584
S_RES_SCALE,23,ta-ta,1,1,1.0,0,0.0,0.0,0.0,53.48174183048235,53.48174183048235,3.820124416463025,0.7029350058419368,9.125663272034672
S_RES_SCALE,23,tank,1,1,1.0,0,0.0,0.0,0.0,420.3512902566412,420.3512902566412,8.083678658781562,2.0805865896429623,0.4231570294490439
S_SCALE,1,condor,9,9,1.0,9,1.0,0.9254640899678902,0.9417961421974494,9.7693057529839,4.574607185725968,0.026889561734332382,0.5127026096048818,15.9973936882035
S_SCALE,1,hangar,4,4,1.0,3,0.75,0.7390135246275363,0.8237002369407322,15.826990589505726,11.17850736928125,0.08709970179486762,0.7954066178062931,17.23630007276944
S_SCALE,1,helicopter,17,17,1.0,17,1.0,0.9344861084230721,0.9166653346577683,4.296314954091268,3.804906434544074,0.03922583953138221,0.48990995423205547,4.25861782452673
S_SCALE,1,jammer,11,11,1.0,11,1.0,0.7534024535546525,0.7602841570964912,4.565275083032589,4.055683139441288,0.12674009810754025,0.5366046672379938,2.0520438963687657
S_SCALE,1,jet_plane,20,20,1.0,20,1.0,0.9171655362248494,0.9189750182623228,2.879445978452043,3.111962051254916,0.04045812976334949,0.48942463461603436,0.6247400410276448
S_SCALE,1,large_launcher,23,23,1.0,23,1.0,0.9137753019375474,0.9204024632700056,5.529399902002448,6.016485750769794,0.05324323673247605,3.6613758688175078,0.7000799080215024
S_SCALE,1,large_tower,17,17,1.0,17,1.0,0.8706253361681568,0.8669617760922158,3.2677230969099047,3.2388862800822564,0.05489637762851282,0.5607318245413754,1.1661951598954299
S_SCALE,1,medium_launcher,8,8,1.0,7,0.875,0.6808271888075021,0.688058361526612,7.938529423879336,6.468431314268724,0.1432487047950532,5.247336209475179,0.4311274131448677
S_SCALE,1,medium_plane,3,3,1.0,3,1.0,0.7550037487591023,0.7614233685748418,6.312990188965089,6.030742314859968,0.12307637377265242,0.5352759781249764,0.464494877046756
S_SCALE,1,small_launcher,23,23,1.0,23,1.0,0.8340202422486448,0.8660660971597601,2.043923742777959,1.709892073862824,0.08142343208870591,0.3642323378798131,0.48918625956432904
S_SCALE,1,small_plane,7,7,1.0,7,1.0,0.7873913424954441,0.793323967185137,5.292190306521779,5.059981568145459,0.11767398995687114,0.5965334478833678,0.4886766278451497
S_SCALE,1,small_tower,18,18,1.0,18,1.0,0.8629612345984393,0.8794949495167101,4.024734398732235,3.469523629235673,0.05981937291785644,0.5594527466763692,2.719147957409171
S_SCALE,1,spacecraft,21,21,1.0,20,0.9523809523809523,0.8646643020878807,0.8993800377976013,3.0708499008883403,2.328818264514407,0.04954932477690228,0.5336992736876622,2.5980658245691215
S_SCALE,1,ta-ta,23,23,1.0,19,0.8260869565217391,0.7028987310191763,0.7569913854623141,3.140872373884785,2.6082078088102216,0.1482618084494442,0.4781934079019216,0.5821800118264007
S_SCALE,1,tank,23,23,1.0,23,1.0,0.8072700510548458,0.7975381968721282,3.9990597881629237,3.9505816472816697,0.08359963580015736,0.4862506054019219,0.47911630988647486
S_SCALE,2,condor,8,8,1.0,8,1.0,0.8635872308997732,0.8898983693539395,15.880497252784409,9.712424043871106,0.05628120560400094,0.21218087269949137,25.060051737182533
S_SCALE,2,hangar,3,3,1.0,2,0.6666666666666666,0.5850478356356935,0.6701367683795718,28.64865730809582,22.359662233280513,0.17333071498667066,0.7537982734205096,28.91912170817851
S_SCALE,2,helicopter,16,16,1.0,16,1.0,0.8802430276206433,0.8562245299401232,6.721213251091205,7.403992554143134,0.0763298201458055,0.38170116090907413,4.740897630855869
S_SCALE,2,jammer,10,10,1.0,9,0.9,0.5782722268697088,0.586758445257052,9.34731706715108,8.116061384947637,0.25157798647899565,0.4939963769517817,2.353375542752519
