target_class,start_frame,end_frame,model,update_id,available,x,y,boundary,center_error,error_dx,error_dy,iou,valid
jet_plane,23,24,S_SCALE,jet_plane:24,1,2280.5,1166.5,0,1.3124174308056096,-0.5179597079431915,1.2058844279738423,0.9612605878487237,1
large_launcher,0,1,T_FIXED,large_launcher:1,1,3524.5,411.5,0,11.739356881873896,-10.5,5.25,0.7833173537871524,1
large_launcher,0,1,S_FIXED,large_launcher:1,1,3524.5,411.5,0,9.625963884022331,8.6670344550339,4.188280608048785,0.8189434109915351,1
large_launcher,0,1,S_SCALE,large_launcher:1,1,3524.5,411.5,0,9.625963884022331,8.6670344550339,4.188280608048785,0.8198136655682425,1
large_launcher,1,2,T_FIXED,large_launcher:2,1,3535.0,468.5,0,12.747548783981962,-11.5,5.5,0.7707415783835257,1
large_launcher,1,2,S_FIXED,large_launcher:2,1,3535.0,468.5,0,7.79168992649372,6.0421491474953655,4.919640798884075,0.8390530763793991,1
large_launcher,1,2,S_SCALE,large_launcher:2,1,3535.0,468.5,0,7.79168992649372,6.0421491474953655,4.919640798884075,0.8398031320673364,1
large_launcher,2,3,T_FIXED,large_launcher:3,1,3546.0,526.0,0,13.0,-12.0,5.0,0.7735359962295275,1
large_launcher,2,3,S_FIXED,large_launcher:3,1,3546.0,526.0,0,7.67461109661585,5.853790107003988,4.963143849158655,0.8414242805716741,1
large_launcher,2,3,S_SCALE,large_launcher:3,1,3546.0,526.0,0,7.67461109661585,5.853790107003988,4.963143849158655,0.8420778916059212,1
large_launcher,3,4,T_FIXED,large_launcher:4,1,3557.0,584.0,0,11.884864324004713,-11.0,4.5,0.7919375812743823,1
large_launcher,3,4,S_FIXED,large_launcher:4,1,3557.0,584.0,0,8.058673091642946,6.848860965698805,4.246800615816255,0.8415537276537888,1
large_launcher,3,4,S_SCALE,large_launcher:4,1,3557.0,584.0,0,8.058673091642946,6.848860965698805,4.246800615816255,0.842292744715277,1
large_launcher,4,5,T_FIXED,large_launcher:5,1,3568.0,643.0,0,12.442367138129304,-11.5,4.75,0.7846778285134449,1
large_launcher,4,5,S_FIXED,large_launcher:5,1,3568.0,643.0,0,7.151621235607073,5.846690948350442,4.118481668292702,0.8560055101454908,1
large_launcher,4,5,S_SCALE,large_launcher:5,1,3568.0,643.0,0,7.151621235607073,5.846690948350442,4.118481668292702,0.8566861160086016,1
large_launcher,5,6,T_FIXED,large_launcher:6,1,3579.5,702.5,0,12.095970403402944,-11.5,3.75,0.7996705487963471,1
large_launcher,5,6,S_FIXED,large_launcher:6,1,3579.5,702.5,0,7.54845686506411,6.624551827082087,3.618634291281296,0.855616669637935,1
large_launcher,5,6,S_SCALE,large_launcher:6,1,3579.5,702.5,0,7.54845686506411,6.624551827082087,3.618634291281296,0.8562800131331315,1
large_launcher,6,7,T_FIXED,large_launcher:7,1,3591.0,763.5,0,11.067971810589327,-10.5,3.5,0.8150282355652876,1
large_launcher,6,7,S_FIXED,large_launcher:7,1,3591.0,763.5,0,6.976242076473986,6.80646588871241,1.5296978836883,0.8867140199306612,1
large_launcher,6,7,S_SCALE,large_launcher:7,1,3591.0,763.5,0,6.976242076473986,6.80646588871241,1.5296978836883,0.8873016532183333,1
large_launcher,7,8,T_FIXED,large_launcher:8,1,3602.5,825.0,0,10.793516572461451,-10.5,2.5,0.8308630714855775,1
large_launcher,7,8,S_FIXED,large_launcher:8,1,3602.5,825.0,0,5.409611123761635,4.9283007588283,2.2306376085904276,0.8989689907897119,1
large_launcher,7,8,S_SCALE,large_launcher:8,1,3602.5,825.0,0,5.409611123761635,4.9283007588283,2.2306376085904276,0.8994879156374116,1
large_launcher,8,9,T_FIXED,large_launcher:9,1,3614.5,887.5,0,11.58123482190047,-11.25,-2.75,0.8199433607148511,1
large_launcher,8,9,S_FIXED,large_launcher:9,1,3614.5,887.5,0,2.4706272641332907,2.196253500707826,-1.1315783838989546,0.9511899627940691,1
large_launcher,8,9,S_SCALE,large_launcher:9,1,3614.5,887.5,0,2.4706272641332907,2.196253500707826,-1.1315783838989546,0.9513198414686678,1
large_launcher,9,10,T_FIXED,large_launcher:10,1,3626.5,951.0,0,11.672617529928752,-11.5,-2.0,0.8285456289858344,1
large_launcher,9,10,S_FIXED,large_launcher:10,1,3626.5,951.0,0,1.9196663899200432,1.5552564191484635,-1.1252984134380313,0.9594784302468887,1
large_launcher,9,10,S_SCALE,large_launcher:10,1,3626.5,951.0,0,1.9196663899200432,1.5552564191484635,-1.1252984134380313,0.9596559510001896,1
large_launcher,10,11,T_FIXED,large_launcher:11,1,3638.5,1015.0,0,13.647344063956181,-13.5,-2.0,0.8085642317380353,1
large_launcher,10,11,S_FIXED,large_launcher:11,1,3638.5,1015.0,0,2.9876556971233263,2.9783977360784775,0.23501806372291867,0.9442340190989891,1
large_launcher,10,11,S_SCALE,large_launcher:11,1,3638.5,1015.0,0,2.9876556971233263,2.9783977360784775,0.23501806372291867,0.9527696600418003,1
large_launcher,11,12,T_FIXED,large_launcher:12,1,3651.0,1080.0,0,13.238202294873727,-13.0,-2.5,0.8082597857575962,1
large_launcher,11,12,S_FIXED,large_launcher:12,1,3651.0,1080.0,0,1.628161311904829,1.5765500264224102,-0.40669309284908195,0.972392382370252,1
large_launcher,11,12,S_SCALE,large_launcher:12,1,3651.0,1080.0,0,1.628161311904829,1.5765500264224102,-0.40669309284908195,0.9718587792003321,1
large_launcher,12,13,T_FIXED,large_launcher:13,1,3663.5,1146.0,0,12.61199825562944,-12.25,-3.0,0.8105302534368278,1
large_launcher,12,13,S_FIXED,large_launcher:13,1,3663.5,1146.0,0,1.6483031288454297,1.6104050069407094,-0.35142412862796846,0.9731288812699846,1
large_launcher,12,13,S_SCALE,large_launcher:13,1,3663.5,1146.0,0,1.6483031288454297,1.6104050069407094,-0.35142412862796846,0.9712505849410782,1
large_launcher,13,14,T_FIXED,large_launcher:14,1,3676.5,1213.0,0,12.257650672131263,-12.0,-2.5,0.8212550741997737,1
large_launcher,13,14,S_FIXED,large_launcher:14,1,3676.5,1213.0,0,3.081535257044363,3.0799534972265974,-0.09872180776869754,0.9594655744220163,1
large_launcher,13,14,S_SCALE,large_launcher:14,1,3676.5,1213.0,0,3.081535257044363,3.0799534972265974,-0.09872180776869754,0.9530540513937766,1
large_launcher,14,15,T_FIXED,large_launcher:15,1,3689.0,1281.0,0,11.067971810589327,-10.5,-3.5,0.8240504665527665,1
large_launcher,14,15,S_FIXED,large_launcher:15,1,3689.0,1281.0,0,3.803250858732227,2.347944054090476,-2.991968551523996,0.9200226399140494,1
large_launcher,14,15,S_SCALE,large_launcher:15,1,3689.0,1281.0,0,3.803250858732227,2.347944054090476,-2.991968551523996,0.9204024632700056,1
large_launcher,15,16,T_FIXED,large_launcher:16,1,3702.0,1350.5,0,11.40175425099138,-11.0,-3.0,0.8273985704868875,1
large_launcher,15,16,S_FIXED,large_launcher:16,1,3702.0,1350.5,0,2.746626415839765,1.598486383382351,-2.233561718495821,0.9418819396436531,1
large_launcher,15,16,S_SCALE,large_launcher:16,1,3702.0,1350.5,0,2.746626415839765,1.598486383382351,-2.233561718495821,0.9421453209411872,1
large_launcher,16,17,T_FIXED,large_launcher:17,1,3715.5,1420.0,0,12.020815280171307,-11.5,-3.5,0.8163701067615659,1
large_launcher,16,17,S_FIXED,large_launcher:17,1,3715.5,1420.0,0,3.570017697316304,1.3061359593557427,-3.3225043588879544,0.9275041945200778,1
large_launcher,16,17,S_SCALE,large_launcher:17,1,3715.5,1420.0,0,3.570017697316304,1.3061359593557427,-3.3225043588879544,0.9277834047413938,1
large_launcher,17,18,T_FIXED,large_launcher:18,1,3729.0,1491.0,0,12.776932339180638,-11.0,-6.5,0.7815879780472998,1
large_launcher,17,18,S_FIXED,large_launcher:18,1,3729.0,1491.0,0,4.743370307657161,1.160990491614939,-4.599093710063244,0.9083971520584826,1
large_launcher,17,18,S_SCALE,large_launcher:18,1,3729.0,1491.0,0,4.743370307657161,1.160990491614939,-4.599093710063244,0.9087365727432265,1
large_launcher,18,19,T_FIXED,large_launcher:19,1,3742.5,1563.0,0,15.878444508200417,-13.25,-8.75,0.7342599118025758,1
large_launcher,18,19,S_FIXED,large_launcher:19,1,3742.5,1563.0,0,6.016485750769794,0.47847496588883587,-5.997429657464409,0.8882530708698463,1
large_launcher,18,19,S_SCALE,large_launcher:19,1,3742.5,1563.0,0,6.016485750769794,0.47847496588883587,-5.997429657464409,0.8941272049517419,1
large_launcher,19,20,T_FIXED,large_launcher:20,1,3756.5,1636.5,1,12.562344526401112,-9.25,-8.5,0.7703711557531948,1
large_launcher,19,20,S_FIXED,large_launcher:20,1,3756.5,1636.5,1,9.526040022415959,8.272880292860918,-4.722805328262439,0.9007375926602613,1
large_launcher,19,20,S_SCALE,large_launcher:20,1,3756.5,1636.5,1,9.526040022415959,8.272880292860918,-4.722805328262439,0.9049662139678151,1
large_launcher,20,21,T_FIXED,large_launcher:21,1,3763.5,1710.5,1,15.20690632574555,-10.5,-11.0,0.7194484070375654,1
large_launcher,20,21,S_FIXED,large_launcher:21,1,3763.5,1710.5,1,8.601071448496588,7.666490109722872,-3.899148555731699,0.9223914897239536,1
large_launcher,20,21,S_SCALE,large_launcher:21,1,3763.5,1710.5,1,8.601071448496588,7.666490109722872,-3.899148555731699,0.9266679107447987,1
large_launcher,21,22,T_FIXED,large_launcher:22,1,3770.5,1786.5,1,14.866068747318506,-10.0,-11.0,0.7153613367505032,1
large_launcher,21,22,S_FIXED,large_launcher:22,1,3770.5,1786.5,1,7.738776115047312,6.384972106528039,-4.3727322074059884,0.9178932351993596,1
large_launcher,21,22,S_SCALE,large_launcher:22,1,3770.5,1786.5,1,7.738776115047312,6.384972106528039,-4.3727322074059884,0.9145258297852226,1
large_launcher,22,23,T_FIXED,large_launcher:23,1,3777.0,1863.0,1,15.560366319595435,-11.25,-10.75,0.6929282832970407,1
large_launcher,22,23,S_FIXED,large_launcher:23,1,3777.0,1863.0,1,7.708124892732595,6.918575845029409,-3.398308055273901,0.9331975380244778,1
large_launcher,22,23,S_SCALE,large_launcher:23,1,3777.0,1863.0,1,7.708124892732595,6.918575845029409,-3.398308055273901,0.9293913036401269,1
large_launcher,23,24,T_FIXED,large_launcher:24,1,3784.0,1941.0,1,18.200274723201296,-14.5,-11.0,0.6335803159513491,1
large_launcher,23,24,S_FIXED,large_launcher:24,1,3784.0,1941.0,1,8.37557977241799,8.271956103953471,-1.3134225285125467,0.9593842460439629,1
large_launcher,23,24,S_SCALE,large_launcher:24,1,3784.0,1941.0,1,8.37557977241799,8.271956103953471,-1.3134225285125467,0.9642473853462151,1
large_tower,6,7,T_FIXED,large_tower:7,1,3423.0,13.0,1,34.20526275297414,-9.0,33.0,0.14213197969543148,0
large_tower,6,7,S_FIXED,large_tower:7,1,3423.0,13.0,1,25.906644305876153,5.821889436335823,25.24400567624454,0.25974867092153076,0
large_tower,6,7,S_SCALE,large_tower:7,1,3423.0,13.0,1,25.906644305876153,5.821889436335823,25.24400567624454,0.2616468888675161,0
large_tower,7,8,T_FIXED,large_tower:8,1,3433.0,45.0,0,13.901438774457844,-8.5,11.0,0.556893318859173,1
large_tower,7,8,S_FIXED,large_tower:8,1,3433.0,45.0,0,6.900430776964794,5.889999519094999,3.5949757402162845,0.7405679288152495,1
large_tower,7,8,S_SCALE,large_tower:8,1,3433.0,45.0,0,6.900430776964801,5.889999519094999,3.5949757402162987,0.7415875872501353,1
large_tower,8,9,T_FIXED,large_tower:9,1,3443.0,99.0,0,12.300914600142544,-9.75,7.5,0.5890944498539435,1
large_tower,8,9,S_FIXED,large_tower:9,1,3443.0,99.0,0,3.2388862800822564,2.3132077078694238,2.2670364874784354,0.8664333592668452,1
large_tower,8,9,S_SCALE,large_tower:9,1,3443.0,99.0,0,3.2388862800822564,2.3132077078694238,2.2670364874784354,0.8669617760922158,1
large_tower,9,10,T_FIXED,large_tower:10,1,3453.5,154.0,0,12.103718436910205,-9.5,7.5,0.5945945945945946,1
large_tower,9,10,S_FIXED,large_tower:10,1,3453.5,154.0,0,3.2876692100688225,2.2192204772040895,2.4256605921671337,0.8653272238319839,1
large_tower,9,10,S_SCALE,large_tower:10,1,3453.5,154.0,0,3.2876692100688225,2.2192204772040895,2.4256605921671337,0.865744403456533,1
large_tower,10,11,T_FIXED,large_tower:11,1,3463.5,209.5,0,14.300349646075091,-11.5,8.5,0.5427958666406707,1
large_tower,10,11,S_FIXED,large_tower:11,1,3463.5,209.5,0,4.3098362011460365,3.3912986378054484,2.659658179151563,0.8270601656606065,1
large_tower,10,11,S_SCALE,large_tower:11,1,3463.5,209.5,0,4.3098362011460365,3.3912986378054484,2.659658179151563,0.8277021162976201,1
large_tower,11,12,T_FIXED,large_tower:12,1,3474.0,266.0,0,14.603081866510234,-11.5,9.0,0.5362234506837358,1
large_tower,11,12,S_FIXED,large_tower:12,1,3474.0,266.0,0,4.390603672511222,2.1810522439195665,3.810565800292977,0.8315220118955036,1
large_tower,11,12,S_SCALE,large_tower:12,1,3474.0,266.0,0,4.390603672511222,2.1810522439195665,3.810565800292977,0.8320872619005386,1
large_tower,12,13,T_FIXED,large_tower:13,1,3485.0,323.0,0,12.61199825562944,-9.75,8.0,0.5837382250867625,1
large_tower,12,13,S_FIXED,large_tower:13,1,3485.0,323.0,0,4.591611441839328,3.522821107355867,2.9449324403792048,0.8177679087631943,1
large_tower,12,13,S_SCALE,large_tower:13,1,3485.0,323.0,0,4.591611441839328,3.522821107355867,2.9449324403792048,0.8184731948371405,1
large_tower,13,14,T_FIXED,large_tower:14,1,3495.5,381.0,0,13.901438774457844,-11.0,8.5,0.5559633027522936,1
large_tower,13,14,S_FIXED,large_tower:14,1,3495.5,381.0,0,4.533871242461059,2.3959111687727273,3.8491035468749715,0.8258548179010144,1
large_tower,13,14,S_SCALE,large_tower:14,1,3495.5,381.0,0,4.533871242461059,2.3959111687727273,3.8491035468749715,0.8264799749047779,1
large_tower,14,15,T_FIXED,large_tower:15,1,3507.0,439.5,0,11.01135777277262,-8.5,7.0,0.6250317468380149,1
large_tower,14,15,S_FIXED,large_tower:15,1,3507.0,439.5,0,3.4905332276136787,2.8372268775983684,2.0332156447628904,0.8590091872266535,1
large_tower,14,15,S_SCALE,large_tower:15,1,3507.0,439.5,0,3.4905332276136787,2.8372268775983684,2.0332156447628904,0.8594881156993431,1
large_tower,15,16,T_FIXED,large_tower:16,1,3518.0,499.0,0,11.715374513859981,-9.0,7.5,0.6082577041986637,1
large_tower,15,16,S_FIXED,large_tower:16,1,3518.0,499.0,0,2.235644572263861,1.9066636413786,1.1673647296958052,0.9081926559993664,1
large_tower,15,16,S_SCALE,large_tower:16,1,3518.0,499.0,0,2.235644572263861,1.9066636413786,1.1673647296958052,0.9086447825198163,1
large_tower,16,17,T_FIXED,large_tower:17,1,3529.5,559.5,0,11.40175425099138,-9.0,7.0,0.6173285198555957,1
large_tower,16,17,S_FIXED,large_tower:17,1,3529.5,559.5,0,3.1736380317643764,2.4680147678077446,1.995214640720178,0.8706820300837628,1
large_tower,16,17,S_SCALE,large_tower:17,1,3529.5,559.5,0,3.1736380317643764,2.4680147678077446,1.995214640720178,0.8710487051277676,1
large_tower,17,18,T_FIXED,large_tower:18,1,3540.5,620.5,0,11.40175425099138,-9.0,7.0,0.6166902404526167,1
large_tower,17,18,S_FIXED,large_tower:18,1,3540.5,620.5,0,0.9202080237561787,0.9159570699753203,-0.08834847450566485,0.9688786262352073,1
large_tower,17,18,S_SCALE,large_tower:18,1,3540.5,620.5,0,0.9202080237561787,0.9159570699753203,-0.08834847450566485,0.9639792713970873,1
large_tower,18,19,T_FIXED,large_tower:19,1,3552.0,682.5,0,12.026013470805694,-11.25,4.25,0.623603130509786,1
large_tower,18,19,S_FIXED,large_tower:19,1,3552.0,682.5,0,2.1249515940209402,0.12314256313629812,-2.121380490641968,0.9308730414274341,1
large_tower,18,19,S_SCALE,large_tower:19,1,3552.0,682.5,0,2.1249515940209402,0.12314256313629812,-2.121380490641968,0.9274411053621217,1
large_tower,19,20,T_FIXED,large_tower:20,1,3564.0,746.0,0,15.18634254848744,-14.25,5.25,0.5554609687579808,1
large_tower,19,20,S_FIXED,large_tower:20,1,3564.0,746.0,0,0.43079155708194133,0.1327768591277163,-0.40981907146112917,0.9545232273838631,1
large_tower,19,20,S_SCALE,large_tower:20,1,3564.0,746.0,0,0.43079155708194133,0.1327768591277163,-0.40981907146112917,0.9545719585563764,1
large_tower,20,21,T_FIXED,large_tower:21,1,3576.0,809.5,0,15.700318468107582,-15.5,2.5,0.5795203766367515,1
large_tower,20,21,S_FIXED,large_tower:21,1,3576.0,809.5,0,1.9265632183746044,0.033626136539623985,1.9262697415822458,0.9378500658007439,1
large_tower,20,21,S_SCALE,large_tower:21,1,3576.0,809.5,0,1.9265632183746044,0.033626136539623985,1.9262697415822458,0.9321520848476625,1
large_tower,21,22,T_FIXED,large_tower:22,1,3588.0,874.5,0,16.00781059358212,-16.0,0.5,0.604066985645933,1
large_tower,21,22,S_FIXED,large_tower:22,1,3588.0,874.5,0,3.055990293619536,-2.307732441763619,2.003359092107189,0.8751013863970428,1
large_tower,21,22,S_SCALE,large_tower:22,1,3588.0,874.5,0,3.055990293619536,-2.307732441763619,2.003359092107189,0.8754636763864749,1
large_tower,22,23,T_FIXED,large_tower:23,1,3600.5,940.0,0,16.779824194549835,-16.75,1.0,0.5863720528329835,1
large_tower,22,23,S_FIXED,large_tower:23,1,3600.5,940.0,0,2.09440624304177,-1.1763015500309848,1.7328739637628132,0.9120756792776865,1
large_tower,22,23,S_SCALE,large_tower:23,1,3600.5,940.0,0,2.09440624304177,-1.1763015500309848,1.7328739637628132,0.912347358986138,1
large_tower,23,24,T_FIXED,large_tower:24,1,3613.0,1007.5,0,19.90602923739438,-19.5,4.0,0.49976607092729486,0
large_tower,23,24,S_FIXED,large_tower:24,1,3613.0,1007.5,0,4.8456570608579685,1.848918706137738,4.4790503423757855,0.8158149627633117,1
large_tower,23,24,S_SCALE,large_tower:24,1,3613.0,1007.5,0,4.8456570608579685,1.848918706137738,4.4790503423757855,0.8164573412369164,1
medium_launcher,14,15,T_FIXED,medium_launcher:15,1,3742.0,8.5,1,29.410882339705484,-9.0,28.0,0.034013605442176874,0
medium_launcher,14,15,S_FIXED,medium_launcher:15,1,3742.0,8.5,1,20.473879836172337,3.7371162367076067,20.129920958100172,0.18427014235251496,0
medium_launcher,14,15,S_SCALE,medium_launcher:15,1,3742.0,8.5,1,20.473879836172337,3.7371162367076067,20.129920958100172,0.18573804632041732,0
medium_launcher,15,16,T_FIXED,medium_launcher:16,1,3753.5,47.0,0,17.334935823359714,-9.5,14.5,0.36788750817527793,0
medium_launcher,15,16,S_FIXED,medium_launcher:16,1,3753.5,47.0,0,6.155527439189994,3.492080633765454,5.06911145092522,0.6952765143138827,1
medium_launcher,15,16,S_SCALE,medium_launcher:16,1,3753.5,47.0,0,6.155527439189994,3.492080633765454,5.06911145092522,0.6963416402924625,1
medium_launcher,16,17,T_FIXED,medium_launcher:17,1,3765.5,100.5,0,17.204650534085253,-10.0,14.0,0.37204022056438535,0
medium_launcher,16,17,S_FIXED,medium_launcher:17,1,3765.5,100.5,0,6.736855992364793,3.378646072864285,5.828377079100164,0.6777187395616047,1
medium_launcher,16,17,S_SCALE,medium_launcher:17,1,3765.5,100.5,0,6.736855992364793,3.378646072864285,5.828377079100164,0.6787556681879773,1
medium_launcher,17,18,T_FIXED,medium_launcher:18,1,3777.5,154.5,0,17.204650534085253,-10.0,14.0,0.37349397590361444,0
medium_launcher,17,18,S_FIXED,medium_launcher:18,1,3777.5,154.5,0,5.0324972498533596,1.8884095208341023,4.664754875811241,0.7554699599446499,1
medium_launcher,17,18,S_SCALE,medium_launcher:18,1,3777.5,154.5,0,5.0324972498533596,1.8884095208341023,4.664754875811241,0.7563253055377217,1
medium_launcher,18,19,T_FIXED,medium_launcher:19,1,3790.0,209.5,0,17.324116139070416,-12.25,12.25,0.3738819320214669,0
medium_launcher,18,19,S_FIXED,medium_launcher:19,1,3790.0,209.5,0,5.106065722402343,1.2693678197319969,4.945767129548358,0.766365017783119,1
medium_launcher,18,19,S_SCALE,medium_launcher:19,1,3790.0,209.5,0,5.106065722402343,1.2693678197319969,4.945767129548358,0.7671670400547473,1
medium_launcher,19,20,T_FIXED,medium_launcher:20,1,3803.0,265.0,1,19.121323175972943,-14.25,12.75,0.34069562247395685,0
medium_launcher,19,20,S_FIXED,medium_launcher:20,1,3803.0,265.0,1,6.200006636172654,2.627914985145253,5.615527145285114,0.7303636687524087,1
medium_launcher,19,20,S_SCALE,medium_launcher:20,1,3803.0,265.0,1,6.200006636172654,2.627914985145253,5.615527145285114,0.733833762700132,1
medium_launcher,20,21,T_FIXED,medium_launcher:21,1,3815.0,321.0,1,14.5,-10.0,10.5,0.4142050189832392,0
medium_launcher,20,21,S_FIXED,medium_launcher:21,1,3815.0,321.0,1,11.621067797326837,9.617698880483658,6.522965966062543,0.6752365116328458,1
medium_launcher,20,21,S_SCALE,medium_launcher:21,1,3815.0,321.0,1,11.621067797326837,9.617698880483658,6.522965966062543,0.6797750827607617,1
medium_launcher,21,22,T_FIXED,medium_launcher:22,1,3821.5,378.0,1,12.806248474865697,-10.0,8.0,0.36633663366336633,0
medium_launcher,21,22,S_FIXED,medium_launcher:22,1,3821.5,378.0,1,10.797009638993611,8.730354446384808,6.352663093932335,0.6622342749869944,1
medium_launcher,21,22,S_SCALE,medium_launcher:22,1,3821.5,378.0,1,10.797009638993611,8.730354446384808,6.352663093932335,0.6669147380099928,1
medium_launcher,22,23,T_FIXED,medium_launcher:23,1,3828.0,436.0,1,14.512925273699992,-10.75,9.75,0.13733114002293006,0
medium_launcher,22,23,S_FIXED,medium_launcher:23,1,3828.0,436.0,1,11.859204914731096,9.58265730949779,6.986660153342996,0.4604742639860065,0
medium_launcher,22,23,S_SCALE,medium_launcher:23,1,3828.0,436.0,1,11.859204914731096,9.58265730949779,6.986660153342996,0.4675042729162216,0
medium_plane,20,21,T_FIXED,medium_plane:21,1,637.5,16.0,1,23.56374333589636,7.0,22.5,0.23595505617977527,0
medium_plane,20,21,S_FIXED,medium_plane:21,1,637.5,16.0,1,15.126759986098499,-2.3498219443396238,14.943132352586943,0.42822297145118526,0
medium_plane,20,21,S_SCALE,medium_plane:21,1,637.5,16.0,1,15.126759986098499,-2.3498219443396238,14.943132352586943,0.429821043427375,0
medium_plane,21,22,T_FIXED,medium_plane:22,1,629.5,61.0,0,14.577379737113251,7.5,12.5,0.4726477024070022,0
medium_plane,21,22,S_FIXED,medium_plane:22,1,629.5,61.0,0,5.976718380740844,-0.610173916353574,5.9454899204764615,0.7662938972837734,1
medium_plane,21,22,S_SCALE,medium_plane:22,1,629.5,61.0,0,5.976718380740844,-0.610173916353574,5.9454899204764615,0.7670460709817616,1
medium_plane,22,23,T_FIXED,medium_plane:23,1,621.0,114.5,0,17.681204710086924,9.75,14.75,0.40576021004434626,0
medium_plane,22,23,S_FIXED,medium_plane:23,1,621.0,114.5,0,6.9315098712944545,-0.7574580341373576,6.889999014685941,0.7357550175741285,1
medium_plane,22,23,S_SCALE,medium_plane:23,1,621.0,114.5,0,6.9315098712944545,-0.7574580341373576,6.889999014685941,0.7365418067207035,1
medium_plane,23,24,T_FIXED,medium_plane:24,1,612.0,168.5,0,17.92344832893492,7.0,16.5,0.40953350728695986,0
medium_plane,23,24,S_FIXED,medium_plane:24,1,612.0,168.5,0,6.030742314859968,-0.9220353018346259,5.959840918213615,0.760619609008178,1
medium_plane,23,24,S_SCALE,medium_plane:24,1,612.0,168.5,0,6.030742314859968,-0.9220353018346259,5.959840918213615,0.7614233685748418,1
mine_roller,0,1,T_FIXED,mine_roller:1,1,2005.5,2040.0,0,19.275956526201234,-1.0,-19.25,0.4996463098325867,0
mine_roller,0,1,S_FIXED,mine_roller:1,1,2005.5,2040.0,0,7.396880488198114,-2.561077063981429,-6.939360577822299,0.7265350395670668,1
mine_roller,0,1,S_SCALE,mine_roller:1,1,2005.5,2040.0,0,7.396880488198114,-2.561077063981429,-6.939360577822299,0.7275720221349006,1
small_launcher,0,1,T_FIXED,small_launcher:1,1,1798.0,236.0,0,8.488963423174823,2.0,8.25,0.4842300556586271,0
small_launcher,0,1,S_FIXED,small_launcher:1,1,1798.0,236.0,0,2.320334162750002,0.5403280433595228,2.2565451983915636,0.8178472499594954,1
small_launcher,0,1,S_SCALE,small_launcher:1,1,1798.0,236.0,0,2.320334162750002,0.5403280433595228,2.2565451983915636,0.818604328003596,1
small_launcher,1,2,T_FIXED,small_launcher:2,1,1797.0,290.0,0,8.139410298049853,1.5,8.0,0.5147783251231527,1
small_launcher,1,2,S_FIXED,small_launcher:2,1,1797.0,290.0,0,2.4446061159475176,0.3922008392898988,2.4129396104727334,0.8134670926907216,1
small_launcher,1,2,S_SCALE,small_launcher:2,1,1797.0,290.0,0,2.4446061159475176,0.3922008392898988,2.4129396104727334,0.8209294711696519,1
small_launcher,2,3,T_FIXED,small_launcher:3,1,1796.5,345.0,0,7.280109889280518,2.0,7.0,0.5309842041312273,1
small_launcher,2,3,S_FIXED,small_launcher:3,1,1796.5,345.0,0,2.286287218497632,0.7052330740743855,2.174800118791893,0.8121829076718449,1
small_launcher,2,3,S_SCALE,small_launcher:3,1,1796.5,345.0,0,2.286287218497632,0.7052330740743855,2.174800118791893,0.8128974252632203,1
small_launcher,3,4,T_FIXED,small_launcher:4,1,1795.5,401.0,0,7.433034373659253,2.5,7.0,0.5137370753323486,1
small_launcher,3,4,S_FIXED,small_launcher:4,1,1795.5,401.0,0,2.1804802861104946,0.6632451340440184,2.077161565763106,0.822263963184965,1
small_launcher,3,4,S_SCALE,small_launcher:4,1,1795.5,401.0,0,2.1804802861104946,0.6632451340440184,2.077161565763106,0.8230783454092396,1
small_launcher,4,5,T_FIXED,small_launcher:5,1,1794.5,457.5,0,7.115124735378854,2.25,6.75,0.5328696432577967,1
small_launcher,4,5,S_FIXED,small_launcher:5,1,1794.5,457.5,0,1.8586662841232802,0.195865822847054,1.848317325346784,0.8702735372576619,1
small_launcher,4,5,S_SCALE,small_launcher:5,1,1794.5,457.5,0,1.8586662841232802,0.195865822847054,1.848317325346784,0.8706841514728311,1
small_launcher,5,6,T_FIXED,small_launcher:6,1,1793.5,515.0,0,7.2886898685566255,2.75,6.75,0.507740632712587,1
small_launcher,5,6,S_FIXED,small_launcher:6,1,1793.5,515.0,0,2.088392273413329,0.46073479703613884,2.0369353780747588,0.8376476247808436,1
small_launcher,5,6,S_SCALE,small_launcher:6,1,1793.5,515.0,0,2.088392273413329,0.46073479703613884,2.0369353780747588,0.8383137029116607,1
small_launcher,6,7,T_FIXED,small_launcher:7,1,1792.5,573.0,0,7.433034373659253,2.5,7.0,0.5123094958968347,1
small_launcher,6,7,S_FIXED,small_launcher:7,1,1792.5,573.0,0,2.8543550226750862,-1.0419707696144087,2.657374552211195,0.7656146078318832,1
small_launcher,6,7,S_SCALE,small_launcher:7,1,1792.5,573.0,0,2.8543550226750862,-1.0419707696144087,2.657374552211195,0.7667101643692573,1
small_launcher,7,8,T_FIXED,small_launcher:8,1,1792.0,631.0,0,5.5901699437494745,2.5,5.0,0.5828220858895705,1
small_launcher,7,8,S_FIXED,small_launcher:8,1,1792.0,631.0,0,2.0598312195867132,-1.2043322685933617,1.6710740378597393,0.8040809196042843,1
small_launcher,7,8,S_SCALE,small_launcher:8,1,1792.0,631.0,0,2.0598312195867132,-1.2043322685933617,1.6710740378597393,0.8046840045317482,1
small_launcher,8,9,T_FIXED,small_launcher:9,1,1791.5,691.0,0,4.5069390943299865,3.75,2.5,0.60381861575179,1
