model,image,raw_proposals,zero_proposals,score_p10,score_median,score_p90,score_max,count_conf_001,zero_conf_001,short_side_p10,short_side_median,short_side_p90,center_q_tl,center_q_tr,center_q_bl,center_q_br,count_top8,count_top16,count_top32,preprocess_ms,inference_ms,decode_nms_ms,total_ms
v3_p2,00025.png,166,0,0.0016275793313980103,0.002643272280693054,0.021877288818359375,0.427903950214386,27,0,19.88128662109375,21.951873779296875,24.961441040039062,31,31,71,33,8,16,32,17.593199998373166,195.20880001073238,2.815899992128834,215.6427000008989
v3_p2,00030.png,173,0,0.0013945341110229493,0.0021856725215911865,0.011956363916397105,0.14886122941970825,23,0,19.9531982421875,22.0576171875,27.04577636718751,44,34,61,34,8,16,32,17.563900008099154,193.91709999763407,2.7820999966934323,214.28640000522137
v3_p2,00035.png,157,0,0.0015418469905853272,0.002797424793243408,0.014174538850784306,0.3695521354675293,23,0,19.6995849609375,22.05859375,24.798681640625,38,45,53,21,8,16,32,17.96890000696294,188.13879998924676,2.8070999978808686,208.93799999612384
v3_p2,00040.png,166,0,0.001265987753868103,0.002074822783470154,0.014280378818511963,0.20057380199432373,22,0,19.8927001953125,22.526641845703125,200.55899047851562,39,44,46,37,8,16,32,17.024300002958626,195.84489999397192,2.9238999995868653,215.81639999931213
v3_p2,00045.png,161,0,0.001453697681427002,0.0023940205574035645,0.01905706524848938,0.22384098172187805,28,0,19.51171875,21.91815948486328,150.64830017089844,39,43,41,38,8,16,32,17.80430000508204,199.23989998642355,2.746300000580959,219.81579999555834
v3_p2,00050.png,164,0,0.001288163661956787,0.0021447092294692993,0.021498972177505498,0.5658819675445557,22,0,20.021572875976563,22.225067138671875,169.58213195800792,42,30,47,45,8,16,32,17.60939999076072,192.0624000049429,2.8045000071870163,212.5019999948563
v3_p2,00055.png,147,0,0.0015777945518493652,0.0031796693801879883,0.03686004281044012,0.9591488838195801,34,0,19.52613525390625,21.7039794921875,25.797192382812504,66,28,20,33,8,16,32,17.08859999780543,193.2171000080416,2.5947000103769824,212.92249999532942
v3_p2,00060.png,164,0,0.0014600872993469239,0.0024306923151016235,0.012853813171386732,0.45747849345207214,20,0,19.36466064453125,21.955059051513672,181.63237228393558,56,38,35,35,8,16,32,17.856899998150766,202.06440000038128,2.694599999813363,222.63910000037868
v3_p2,00065.png,162,0,0.0014146476984024047,0.0023480504751205444,0.014980387687683111,0.2995770573616028,24,0,20.24459228515625,21.84234619140625,148.31408920288104,61,50,34,17,8,16,32,17.826899987994693,191.98940000205766,2.8181999950902537,212.6599999901373
v3_p2,00070.png,166,0,0.0016688704490661621,0.002964004874229431,0.018754228949546814,0.26064151525497437,30,0,20.207327842712402,22.06768798828125,25.601898193359375,46,65,36,19,8,16,32,17.35270000062883,195.04170000436716,3.1922000052873045,215.60759999556467
v3_p2,00075.png,162,0,0.00193975567817688,0.003308117389678955,0.02946865260601045,0.7103677988052368,37,0,20.083734130859376,21.72376251220703,24.012612915039064,42,47,41,32,8,16,32,17.078100005164742,184.99059999885503,2.6529000024311244,204.7662999975728
v3_p2,00080.png,164,0,0.0018406122922897338,0.003222823143005371,0.018207463622093217,0.3521835207939148,24,0,20.166082763671874,21.953018188476562,24.97114868164063,35,40,39,50,8,16,32,18.25710000412073,191.72539999999572,3.0160000023897737,213.0427999945823
v3_p2,00085.png,152,0,0.0019836157560348512,0.0038819164037704468,0.01957221925258637,0.5558098554611206,33,0,20.073968505859376,21.759124755859375,24.170533752441408,23,34,37,58,8,16,32,17.697200004477054,193.50419999682344,2.634600008605048,213.85890000965446
v3_p2,00090.png,184,0,0.0015810221433639527,0.0025852322578430176,0.0142066538333893,0.10428258776664734,23,0,19.881524658203126,22.05487823486328,25.05028076171875,36,48,43,57,8,16,32,17.597700003534555,208.57959998829756,2.844100003130734,229.04730000300333
v3_p2,00095.png,170,0,0.0016148895025253297,0.0026614516973495483,0.012036931514739987,0.34940916299819946,25,0,20.18096466064453,22.024200439453125,25.161828613281248,36,52,48,34,8,16,32,17.908399997395463,202.51650000864174,3.0892000067979097,223.5557000094559
v3_p2,00100.png,158,0,0.001227608323097229,0.0018515586853027344,0.0138372540473938,0.6808423399925232,23,0,19.710479736328125,22.004783630371094,271.76509399414067,20,42,52,44,8,16,32,18.768599999020807,192.54499999806285,2.7756000054068863,214.1115999984322
v3_p2,00105.png,152,0,0.0015180885791778564,0.0028719455003738403,0.016707363724708563,0.12117898464202881,22,0,19.734014892578124,21.979095458984375,24.584637451171876,23,23,41,65,8,16,32,18.188000001828186,196.3114999962272,2.5747000036062673,217.09780000674073
v3_p2,00110.png,165,0,0.0013663589954376221,0.002450793981552124,0.013255006074905394,0.19139468669891357,24,0,19.974444580078124,22.02880859375,57.52285156249971,16,23,51,75,8,16,32,18.330699997022748,195.4832999908831,2.6154000079259276,216.45139998872764
v3_p2,00115.png,170,0,0.0019619107246398927,0.003513634204864502,0.03417782485485076,0.302284300327301,47,0,19.8410888671875,21.82025146484375,24.782257080078125,55,28,34,53,8,16,32,17.182499999762513,191.11049998900853,2.5388000067323446,210.85459999449085
v3_p2,00120.png,175,0,0.0015864312648773194,0.0030505359172821045,0.014663964509963986,0.27394700050354004,26,0,19.958035278320313,22.183837890625,24.35025634765625,65,55,30,25,8,16,32,17.791600010241382,193.61859999480657,2.5797999987844378,214.0137000096729
v3_p2,00125.png,163,0,0.0014135956764221192,0.002505004405975342,0.009923374652862554,0.3593994975090027,17,0,20.36518249511719,22.6048583984375,25.796798706054688,74,63,15,11,8,16,32,17.47330000216607,200.59829999809153,2.5542000075802207,220.6505000067409
v3_p2,00130.png,189,0,0.0014420509338378905,0.0021781623363494873,0.007767158746719364,0.05894267559051514,14,0,20.251129150390625,22.794189453125,84.76622314453172,68,72,26,23,8,16,32,18.619399997987784,199.51370000489987,2.8140999929746613,220.96910000254866
v3_p2,00135.png,184,0,0.001525038480758667,0.002286359667778015,0.011182290315628058,0.6001290678977966,22,0,20.541543579101564,22.454742431640625,26.6516357421875,49,61,35,39,8,16,32,17.658199998550117,195.29160000092816,3.146899995044805,216.13790000264999
v3_p2,00140.png,183,0,0.0020978450775146484,0.0036992430686950684,0.01593818664550782,0.21194717288017273,34,0,19.74910888671875,22.29010009765625,25.067724609375002,40,50,55,38,8,16,32,17.319600010523573,199.4399999966845,3.039199989871122,219.82110000681132
v3_p2,00145.png,186,0,0.0017630606889724731,0.002952367067337036,0.0146465003490448,0.22051027417182922,33,0,19.83306884765625,22.45562744140625,25.8187255859375,33,56,43,54,8,16,32,17.37899999716319,195.85400000505615,3.205900007742457,216.461399992113
v3_p2,00150.png,180,0,0.0017146766185760498,0.0029828548431396484,0.01582704782485962,0.11603587865829468,33,0,20.035724639892578,22.31365966796875,25.040079498291014,36,54,45,45,8,16,32,17.177299989270978,203.37080000899732,3.340600000228733,223.91339999740012
v3_p2,00155.png,185,0,0.0016581714153289795,0.0028731822967529297,0.012215238809585556,0.31669875979423523,22,0,20.11189498901367,22.734893798828125,25.759454345703123,40,58,34,53,8,16,32,16.96430001175031,190.16489999194164,2.9061999957775697,210.05850000074133
v3_p2,00160.png,171,0,0.002043396234512329,0.003117591142654419,0.016299009323120117,0.14694994688034058,27,0,20.196182250976562,22.20965576171875,25.196929931640625,30,58,23,60,8,16,32,17.814199993154034,192.97800000640564,2.8815999976359308,213.69789999153
v3_p2,00165.png,189,0,0.0015767216682434082,0.0024504661560058594,0.010893672704696666,0.10100942850112915,20,0,20.15634765625,22.252029418945312,25.5317626953125,43,56,35,55,8,16,32,17.707099992549047,194.17380000231788,3.094200001214631,215.0025999872014
v3_p2,00170.png,185,0,0.0015726566314697265,0.0023299753665924072,0.01631691455841063,0.16346943378448486,25,0,19.94381103515625,22.403900146484375,134.200747680664,51,48,40,46,8,16,32,18.176199999288656,211.20049999444745,3.2847999973455444,232.69259999506176
v3_p2,00175.png,192,0,0.0014465928077697753,0.0021832138299942017,0.007884302735328676,0.3117460012435913,12,0,19.940599060058595,22.538589477539062,168.59923095703127,38,47,41,66,8,16,32,17.272300014155917,208.42759999504779,3.1439000013051555,228.8746000122046
v3_p2,00180.png,182,0,0.0014989793300628663,0.0022459030151367188,0.007333084940910342,0.16773977875709534,13,0,20.55421142578125,22.5318603515625,183.49795837402345,45,45,45,47,8,16,32,18.024699995294213,197.58140000340063,3.0983999895397574,218.72780000558123
v3_p2,00185.png,173,0,0.0013070344924926759,0.0020632147789001465,0.007569462060928347,0.2217862606048584,15,0,20.51871337890625,22.95513916015625,143.35400390625003,50,46,44,33,8,16,32,17.07749998604413,194.6454000135418,3.4398999996483326,215.18419998756144
v3_p2,00190.png,178,0,0.0013717353343963624,0.002079978585243225,0.007492300868034365,0.13848721981048584,10,0,20.53668212890625,22.67586326599121,175.60310821533207,63,40,43,32,8,16,32,17.62579999922309,198.398399996222,3.2565000001341105,219.35539999685716
v3_p2,00195.png,196,0,0.001479223370552063,0.002201482653617859,0.007381513714790344,0.22794851660728455,17,0,20.31645154953003,22.362869262695312,122.48556518554688,72,42,41,41,8,16,32,17.383899990818463,192.1384000015678,3.5635999956866726,213.10709998942912
v3_p2,00200.png,195,0,0.001444476842880249,0.0021764039993286133,0.008113646507263182,0.23305779695510864,17,0,20.63370361328125,22.46673583984375,147.98929443359376,48,50,46,51,8,16,32,17.52150000538677,197.0932999975048,3.256900003179908,217.8977000003215
v3_p2,00205.png,206,0,0.0016825944185256958,0.0025900304317474365,0.008774101734161377,0.7472441792488098,21,0,20.139236450195312,22.446308135986328,27.138641357421875,57,40,50,59,8,16,32,16.923599992878735,196.98229999630712,3.364600008353591,217.29589998722076
v3_p2,00210.png,209,0,0.0014032602310180664,0.0020176470279693604,0.0053282976150512695,0.5855791568756104,9,0,20.8378173828125,22.757568359375,25.784173583984376,63,55,50,41,8,16,32,16.962499998044223,192.0583000028273,3.261299993027933,212.30599998671096
v3_p2,00215.png,202,0,0.0015314608812332154,0.0021764934062957764,0.008529222011566162,0.056763142347335815,19,0,20.32574577331543,22.466110229492188,26.365985107421878,59,45,58,40,8,16,32,17.356500000460073,190.74169998930302,3.1702999986009672,211.29300000029616
v3_p2,00220.png,204,0,0.0017649292945861816,0.0034291744232177734,0.00998553037643433,0.3834029734134674,21,0,20.232851123809816,22.404251098632812,25.156604003906253,44,46,66,48,8,16,32,17.634799994993955,190.50399999832734,3.9757000049576163,212.16320000530686
v3_p2,00225.png,210,0,0.0019303232431411744,0.003049418330192566,0.012285262346267697,0.049844950437545776,27,0,20.116156005859374,22.271728515625,24.288143920898438,58,60,43,49,8,16,32,17.875999998068437,192.89890000072774,3.151400000206195,213.95059999485966
v3_p2,00230.png,190,0,0.0015624046325683593,0.0022656768560409546,0.010239157080650325,0.16493180394172668,21,0,20.04857177734375,22.384185791015625,25.6304443359375,48,41,57,44,8,16,32,17.33240000612568,183.85379998653661,3.020799995283596,204.23269999446347
v3_p2,00235.png,198,0,0.0015949100255966187,0.002338886260986328,0.0095604419708252,0.15134412050247192,19,0,20.07123374938965,22.5321044921875,25.922503662109378,60,50,32,56,8,16,32,17.165400000521913,192.58309999713674,3.5558999952627346,213.32819999952335
v3_p2,00240.png,176,0,0.0017147809267044067,0.0025681406259536743,0.012873038649559021,0.07351985573768616,23,0,20.297088623046875,22.83979034423828,25.290557861328125,31,41,46,58,8,16,32,17.63800000480842,187.9686999891419,3.3104000031016767,208.93989999603946
v3_p2,00245.png,193,0,0.001691669225692749,0.002875417470932007,0.010497802495956424,0.1963786780834198,21,0,20.2745849609375,22.3033447265625,25.90906982421875,38,52,39,64,8,16,32,16.83469999989029,187.44989999686368,3.0587000073865056,207.3686999938218
