model,horizon,target_class,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error
T_FIXED,5,small_plane,3,3,1.0,0,0.0,0.0,0.0,74.65659559530239,74.29207562048593,1.72772268884851
T_FIXED,5,small_tower,14,14,1.0,0,0.0,0.09907978977972257,0.07640226858451594,46.597116516800966,47.7117284304977,0.8763399746240275
T_FIXED,5,spacecraft,17,17,1.0,0,0.0,0.11535258813289163,0.08620689655172414,39.832150999849446,39.96561021678513,0.8688176134083724
T_FIXED,5,ta-ta,19,19,1.0,0,0.0,0.0,0.0,47.52963554456718,46.703854230673514,2.7472855429807947
T_FIXED,5,tank,19,19,1.0,0,0.0,0.010586968578793196,0.0,57.209355922499704,58.36308764964376,1.1992080720208649
T_FIXED,6,condor,4,4,1.0,0,0.0,0.2500413947989468,0.24432216096851192,75.6898724239203,81.75609250323885,0.5709769170698146
T_FIXED,6,helicopter,12,12,1.0,0,0.0,0.27628072160742934,0.26238112306067585,50.140214312721106,51.4847618870717,0.5683931879795292
T_FIXED,6,jammer,6,6,1.0,0,0.0,0.0,0.0,80.52596730409715,82.0392876252358,2.4482197501473655
T_FIXED,6,jet_plane,15,15,1.0,0,0.0,0.2693540336983252,0.2776226515218517,44.03542927984532,45.056214887626766,0.570331834020592
T_FIXED,6,large_launcher,18,18,1.0,0,0.0,0.26611538923913547,0.2901648021516189,74.83855332530408,73.63716826424073,0.6603620913426564
T_FIXED,6,large_tower,12,12,1.0,0,0.0,0.0036196958920507224,0.0,78.4580239045721,78.32320196168419,1.2545662620847682
T_FIXED,6,medium_launcher,3,3,1.0,0,0.0,0.0,0.0,98.30898152990494,97.64476432456581,4.438398378389355
T_FIXED,6,small_launcher,18,18,1.0,0,0.0,0.008668989465448248,0.0,30.536462779116807,27.60642851305368,1.218231721116772
T_FIXED,6,small_plane,2,2,1.0,0,0.0,0.0,0.0,89.55671909634752,89.55671909634752,2.0584618088536786
T_FIXED,6,small_tower,13,13,1.0,0,0.0,0.05147045156652786,0.03361635099312305,56.09822090309968,57.60316831564042,1.024566336149122
T_FIXED,6,spacecraft,16,16,1.0,0,0.0,0.06938412610973567,0.03860389574744885,47.53011657116547,48.46325893211217,1.0535491072198298
T_FIXED,6,ta-ta,18,18,1.0,0,0.0,0.0,0.0,56.684857421376655,55.22296889141697,3.324104850438464
T_FIXED,6,tank,18,18,1.0,0,0.0,0.0,0.0,68.71344949768213,69.83197540788638,1.428534983098406
T_FIXED,7,condor,3,3,1.0,0,0.0,0.199941449183921,0.1956410837773495,84.43471070673677,86.61192181218472,0.7217660151015394
T_FIXED,7,helicopter,11,11,1.0,0,0.0,0.20643545000190555,0.1931634006188301,58.884482307070876,59.61228900151377,0.6549170458485108
T_FIXED,7,jammer,5,5,1.0,0,0.0,0.0,0.0,93.84657681242312,96.28895315663164,2.8320280340185775
T_FIXED,7,jet_plane,14,14,1.0,0,0.0,0.20941672643185166,0.20001281809799615,50.91162563252239,52.91156499688217,0.6656515330405428
T_FIXED,7,large_launcher,17,17,1.0,0,0.0,0.21125016340079175,0.23046963172127483,86.69767650669303,85.76894834379165,0.7687942008613626
T_FIXED,7,large_tower,11,11,1.0,0,0.0,0.0,0.0,90.72085743709674,90.23060733476197,1.432231862456539
T_FIXED,7,medium_launcher,2,2,1.0,0,0.0,0.0,0.0,113.44072147633872,113.44072147633872,8.83684445574983
T_FIXED,7,small_launcher,17,17,1.0,0,0.0,0.002275002741808242,0.0,34.21642913223782,30.509219917919893,1.3793132948279938
T_FIXED,7,small_plane,1,1,1.0,0,0.0,0.0,0.0,104.80845624280514,104.80845624280514,2.382010369154662
T_FIXED,7,small_tower,12,12,1.0,0,0.0,0.02494515471201371,0.004882079014571128,65.6317692801491,67.46392821265539,1.1859542363381212
T_FIXED,7,spacecraft,15,15,1.0,0,0.0,0.03720173247182815,0.010989634293331064,55.27280758534529,56.96160987893513,1.2382958669333723
T_FIXED,7,ta-ta,17,17,1.0,0,0.0,0.0,0.0,65.5745362271958,63.549193543270086,3.9142418247343893
T_FIXED,7,tank,17,17,1.0,0,0.0,0.0,0.0,80.0441396032649,81.40331688573875,1.6656424730355575
T_FIXED,8,condor,2,2,1.0,0,0.0,0.16556836376491196,0.16556836376491196,86.49829705183643,86.49829705183643,1.3481558427496732
T_FIXED,8,helicopter,10,10,1.0,0,0.0,0.14442715633410358,0.1240469720813884,67.7576646515534,67.60566039883258,0.7342097560142511
T_FIXED,8,jammer,4,4,1.0,0,0.0,0.0,0.0,107.36878890425245,108.9233027333616,3.225238086781263
T_FIXED,8,jet_plane,13,13,1.0,0,0.0,0.1555919171368327,0.13461733744034118,57.828131771506456,60.68618046969178,0.7585772558711472
T_FIXED,8,large_launcher,16,16,1.0,0,0.0,0.16362164687537473,0.1780252487214171,98.49568524734323,97.55265484768029,0.8710058468542883
T_FIXED,8,large_tower,10,10,1.0,0,0.0,0.0,0.0,102.95921238972971,101.4056458776789,1.6357490882657357
T_FIXED,8,medium_launcher,1,1,1.0,0,0.0,0.0,0.0,129.20381186327282,129.20381186327282,14.355979095919203
T_FIXED,8,small_launcher,16,16,1.0,0,0.0,0.0008503604334749607,0.0,37.511020027356466,34.218256444370724,1.4877502801900317
T_FIXED,8,small_tower,11,11,1.0,0,0.0,0.009707229264273292,0.0,75.33423039878984,78.14449756700724,1.3473189235690903
T_FIXED,8,spacecraft,14,14,1.0,0,0.0,0.01457646403525578,0.0007456644935872854,63.03098035479119,64.36556896313554,1.3837900620815313
T_FIXED,8,ta-ta,16,16,1.0,0,0.0,0.0,0.0,74.20888706422642,72.41916311079373,4.498783607199818
T_FIXED,8,tank,16,16,1.0,0,0.0,0.0,0.0,91.23751755094301,93.01847303490956,1.8802422170963267
T_FIXED,9,condor,1,1,1.0,0,0.0,0.14441356079314727,0.14441356079314727,86.0559411080955,86.0559411080955,2.206562592515269
T_FIXED,9,helicopter,9,9,1.0,0,0.0,0.09158165172038851,0.08008468697786919,76.37551127568095,75.58438992278762,0.8122384194311421
T_FIXED,9,jammer,3,3,1.0,0,0.0,0.0,0.0,120.55991114652467,123.02464184056785,3.618371818840231
T_FIXED,9,jet_plane,12,12,1.0,0,0.0,0.11038239287052753,0.0952552728884866,64.82703233643701,66.32532350633392,0.8240583507509225
T_FIXED,9,large_launcher,15,15,1.0,0,0.0,0.12134847278209458,0.1320687554335549,110.37783852675685,109.33806519231992,0.9762327249314279
T_FIXED,9,large_tower,9,9,1.0,0,0.0,0.0,0.0,115.46834037496998,113.93199726152439,1.8479244150973617
T_FIXED,9,small_launcher,15,15,1.0,0,0.0,0.0,0.0,40.7053303099077,38.34465412544492,1.6567740261155446
T_FIXED,9,small_tower,10,10,1.0,0,0.0,0.002534903244221501,0.0,84.85029901331765,86.70636881114471,1.4949373932955985
T_FIXED,9,spacecraft,13,13,1.0,0,0.0,0.00224227625641075,0.0,70.77393901482107,71.77482149054778,1.5271238615010165
T_FIXED,9,ta-ta,15,15,1.0,0,0.0,0.0,0.0,82.85265566162828,81.3364924249872,5.0835307765617
T_FIXED,9,tank,15,15,1.0,0,0.0,0.0,0.0,102.40372711049574,104.09881123240554,2.117420701936184
T_FIXED,10,helicopter,8,8,1.0,0,0.0,0.05153401797313153,0.04450896884831911,84.6969578604641,83.80628804513549,0.8846055019176708
T_FIXED,10,jammer,2,2,1.0,0,0.0,0.0,0.0,132.69411971877457,132.69411971877457,4.321830338320931
T_FIXED,10,jet_plane,11,11,1.0,0,0.0,0.07394603129448565,0.05876851130163679,71.87488956108108,71.96049263311085,0.8884011436186524
T_FIXED,10,large_launcher,14,14,1.0,0,0.0,0.08343858607881448,0.09349759892046537,122.34875847278803,120.34072586734737,1.0768804657337494
T_FIXED,10,large_tower,8,8,1.0,0,0.0,0.0,0.0,128.2275443258805,127.15958433034277,2.08458334967775
T_FIXED,10,small_launcher,14,14,1.0,0,0.0,0.0,0.0,43.928496126915434,41.48300945795212,1.8036091068674833
T_FIXED,10,small_tower,9,9,1.0,0,0.0,0.00013265364134245486,0.0,94.23536413244133,95.20537012164807,1.6414718986491048
T_FIXED,10,spacecraft,12,12,1.0,0,0.0,0.0,0.0,78.49033741997373,79.5533731740056,1.6926249611490551
T_FIXED,10,ta-ta,14,14,1.0,0,0.0,0.0,0.0,91.37950648286392,90.69177840372654,5.668236150232909
T_FIXED,10,tank,14,14,1.0,0,0.0,0.0,0.0,113.568954608314,116.0744642047265,2.341016160393067
T_FIXED,11,helicopter,7,7,1.0,0,0.0,0.025615494611006272,0.012274627939391214,92.47326743296101,92.02445327194289,0.9560994017736616
T_FIXED,11,jammer,1,1,1.0,0,0.0,0.0,0.0,142.36945774989803,142.36945774989803,5.084623491067787
T_FIXED,11,jet_plane,10,10,1.0,0,0.0,0.04659429612172729,0.019905659617996535,78.97612997846446,78.40508286488875,0.967963985986281
T_FIXED,11,large_launcher,13,13,1.0,0,0.0,0.04988607226358783,0.054724495876062346,134.26005421906177,131.1890334593559,1.175863494916687
T_FIXED,11,large_tower,7,7,1.0,0,0.0,0.0,0.0,141.46833724269948,141.3676501184058,2.318980520196376
T_FIXED,11,small_launcher,13,13,1.0,0,0.0,0.0,0.0,46.92544170354871,44.752793208916025,1.9457736177789575
T_FIXED,11,small_tower,8,8,1.0,0,0.0,0.0,0.0,103.38077087123722,104.2163329903432,1.8129612053042026
T_FIXED,11,spacecraft,11,11,1.0,0,0.0,0.0,0.0,86.13924041594238,87.32768747653861,1.8580359037561407
T_FIXED,11,ta-ta,13,13,1.0,0,0.0,0.0,0.0,99.82288389263896,99.82046383382517,6.238778989614073
T_FIXED,11,tank,13,13,1.0,0,0.0,0.0,0.0,124.67788181712305,127.91134625200378,2.5582269250400755
T_FIXED,12,helicopter,6,6,1.0,0,0.0,0.008234233322968245,0.0,100.05083215408011,99.26122963647704,1.036698003488226
T_FIXED,12,jet_plane,9,9,1.0,0,0.0,0.027310623763268323,0.0,86.12953676777275,84.88852984944432,1.0480065413511646
T_FIXED,12,large_launcher,12,12,1.0,0,0.0,0.02168593547545523,0.024269153384288727,146.06192964995802,143.6009216919345,1.2878269884293156
T_FIXED,12,large_tower,6,6,1.0,0,0.0,0.0,0.0,154.93217654840439,154.50897517212036,2.554181059301367
T_FIXED,12,small_launcher,12,12,1.0,0,0.0,0.0,0.0,49.75523164008329,49.2291706487964,2.140398723860713
T_FIXED,12,small_tower,7,7,1.0,0,0.0,0.0,0.0,112.01346481765644,113.16912123013061,1.9854231794759756
T_FIXED,12,spacecraft,10,10,1.0,0,0.0,0.0,0.0,93.86848810361569,94.63044414809319,2.0134137052785785
T_FIXED,12,ta-ta,12,12,1.0,0,0.0,0.0,0.0,108.17320603268094,108.21030234536366,7.0174617280833544
T_FIXED,12,tank,12,12,1.0,0,0.0,0.0,0.0,135.7735073631394,139.7204515835975,2.7944090316719503
T_FIXED,13,helicopter,5,5,1.0,0,0.0,0.0,0.0,107.1753281570308,106.4248561192356,1.1165392686713702
T_FIXED,13,jet_plane,8,8,1.0,0,0.0,0.013870313707394909,0.0,93.176343394486,91.82931617172224,1.133695261379287
T_FIXED,13,large_launcher,11,11,1.0,0,0.0,0.0018371664995387755,0.0,157.72698368877755,155.5122583592689,1.3883089928053238
T_FIXED,13,large_tower,5,5,1.0,0,0.0,0.0,0.0,169.0047952897316,167.47928976443626,2.791321496073938
T_FIXED,13,small_launcher,11,11,1.0,0,0.0,0.0,0.0,52.37019988836998,52.98230836798261,2.303578624694896
T_FIXED,13,small_tower,6,6,1.0,0,0.0,0.0,0.0,120.65155297234848,121.92797676236714,2.139087311620476
T_FIXED,13,spacecraft,9,9,1.0,0,0.0,0.0,0.0,101.48500282741537,101.8258316931416,2.166507057300885
T_FIXED,13,ta-ta,11,11,1.0,0,0.0,0.0,0.0,116.44334263510221,117.69266119856412,7.886785713387228
T_FIXED,13,tank,11,11,1.0,0,0.0,0.0,0.0,146.66818814637355,151.382173653307,3.0276434730661403
T_FIXED,14,helicopter,4,4,1.0,0,0.0,0.0,0.0,113.59594053349149,114.51944464091355,1.1940805217643504
T_FIXED,14,jet_plane,7,7,1.0,0,0.0,0.004290759302269193,0.0,100.0695924908293,98.70188701336971,1.218541814979873
T_FIXED,14,large_launcher,10,10,1.0,0,0.0,0.0,0.0,169.16284132252346,166.27200138539513,1.4714336405787178
T_FIXED,14,large_tower,4,4,1.0,0,0.0,0.0,0.0,182.8525441930629,181.18244557873555,3.0455122056869737
T_FIXED,14,small_launcher,10,10,1.0,0,0.0,0.0,0.0,54.78763101187966,55.16382203122467,2.3984270448358553
T_FIXED,14,small_tower,5,5,1.0,0,0.0,0.0,0.0,128.9996417980365,130.6531668196374,2.292160821397147
T_FIXED,14,spacecraft,8,8,1.0,0,0.0,0.0,0.0,109.00411865448879,110.70038497912957,2.329581545942302
T_FIXED,14,ta-ta,10,10,1.0,0,0.0,0.0,0.0,124.68424199448127,125.81111579708454,8.387407719805637
T_FIXED,14,tank,10,10,1.0,0,0.0,0.0,0.0,157.5242951397966,161.94891917329758,3.238978383465952
T_FIXED,15,helicopter,3,3,1.0,0,0.0,0.0,0.0,119.23546604056183,122.56120919769027,1.2713100860416406
T_FIXED,15,jet_plane,6,6,1.0,0,0.0,0.0,0.0,106.53671769149007,104.84737225493711,1.2869217657136276
T_FIXED,15,large_launcher,9,9,1.0,0,0.0,0.0,0.0,180.418290292379,176.79879100265364,1.5645910708199438
T_FIXED,15,large_tower,3,3,1.0,0,0.0,0.0,0.0,196.45244793536233,194.8103244183942,3.301869905396512
T_FIXED,15,small_launcher,9,9,1.0,0,0.0,0.0,0.0,56.96242512186124,56.88859727572829,2.4734172728577515
T_FIXED,15,small_tower,4,4,1.0,0,0.0,0.0,0.0,137.3361621400656,136.77835295784598,2.4649413970321237
T_FIXED,15,spacecraft,7,7,1.0,0,0.0,0.0,0.0,116.24257677998409,119.50156902735628,2.489616021403256
T_FIXED,15,ta-ta,9,9,1.0,0,0.0,0.0,0.0,132.8450045267523,133.02560843687203,8.902636937696855
T_FIXED,15,tank,9,9,1.0,0,0.0,0.0,0.0,168.28344888009508,172.40142110783194,3.448028422156639
T_FIXED,16,helicopter,2,2,1.0,0,0.0,0.0,0.0,121.94646263075197,121.94646263075197,2.1028145866084453
T_FIXED,16,jet_plane,5,5,1.0,0,0.0,0.0,0.0,113.33657386771952,110.91240913441561,1.3525903552977514
T_FIXED,16,large_launcher,8,8,1.0,0,0.0,0.0,0.0,191.54922890782473,188.37843513743846,1.6670657976764467
T_FIXED,16,large_tower,2,2,1.0,0,0.0,0.0,0.0,210.76862919363907,210.76862919363907,3.603616908684149
T_FIXED,16,small_launcher,8,8,1.0,0,0.0,0.0,0.0,58.39073976771366,56.98090660862417,2.4774307221140943
T_FIXED,16,small_tower,3,3,1.0,0,0.0,0.0,0.0,145.29853810171323,144.1531303857117,2.6352751819692353
T_FIXED,16,spacecraft,6,6,1.0,0,0.0,0.0,0.0,123.3972975779078,127.00269713500816,2.617829003755602
T_FIXED,16,ta-ta,8,8,1.0,0,0.0,0.0,0.0,140.68964300455104,140.05965956452286,9.416782595687035
T_FIXED,16,tank,8,8,1.0,0,0.0,0.0,0.0,178.8092788431586,181.03547141087898,3.5858835583085975
T_FIXED,17,helicopter,1,1,1.0,0,0.0,0.0,0.0,114.35580440012654,114.35580440012654,3.0093632736875406
T_FIXED,17,jet_plane,4,4,1.0,0,0.0,0.0,0.0,120.2437673314275,118.62162442436252,1.4382067039382025
T_FIXED,17,large_launcher,7,7,1.0,0,0.0,0.0,0.0,202.3953811242358,199.63779702250773,1.7667061683407763
T_FIXED,17,large_tower,1,1,1.0,0,0.0,0.0,0.0,226.5746289856832,226.5746289856832,3.906459120442814
T_FIXED,17,small_launcher,7,7,1.0,0,0.0,0.0,0.0,58.92933251005969,56.56025548032823,2.4591415426229664
T_FIXED,17,small_tower,2,2,1.0,0,0.0,0.0,0.0,152.61335347597188,152.61335347597188,4.925465827176482
T_FIXED,17,spacecraft,5,5,1.0,0,0.0,0.0,0.0,130.29144203951785,134.38796449087246,2.742611520221887
T_FIXED,17,ta-ta,7,7,1.0,0,0.0,0.0,0.0,147.98094005561276,148.4303287741424,9.933403243601862
T_FIXED,17,tank,7,7,1.0,0,0.0,0.0,0.0,188.99245239765006,189.5075856001548,3.7158350117677412
T_FIXED,18,jet_plane,3,3,1.0,0,0.0,0.0,0.0,127.26809499208547,126.3032066101253,1.5217253808448832
T_FIXED,18,large_launcher,6,6,1.0,0,0.0,0.0,0.0,213.38729584392436,210.771082388374,1.8570011603403294
T_FIXED,18,small_launcher,6,6,1.0,0,0.0,0.0,0.0,59.00363117934302,56.82451304820253,2.4706310020957627
T_FIXED,18,small_tower,1,1,1.0,0,0.0,0.0,0.0,155.15355297253106,155.15355297253106,7.388264427263384
T_FIXED,18,spacecraft,4,4,1.0,0,0.0,0.0,0.0,137.1378650949374,138.71179781215466,2.914929410889695
T_FIXED,18,ta-ta,6,6,1.0,0,0.0,0.0,0.0,154.8943492649153,155.21332725175006,10.674407389887033
T_FIXED,18,tank,6,6,1.0,0,0.0,0.0,0.0,198.6432964176939,197.86263783208398,3.8796595653349804
T_FIXED,19,jet_plane,2,2,1.0,0,0.0,0.0,0.0,135.3560872317483,135.3560872317483,1.6307962317078104
T_FIXED,19,large_launcher,5,5,1.0,0,0.0,0.0,0.0,224.1801628820836,221.56827390219928,1.950248532830456
T_FIXED,19,small_launcher,5,5,1.0,0,0.0,0.0,0.0,58.46329866360331,56.56025548032823,2.4591415426229664
T_FIXED,19,spacecraft,3,3,1.0,0,0.0,0.0,0.0,142.73821045055004,144.0073782831977,3.08274382033369
T_FIXED,19,ta-ta,5,5,1.0,0,0.0,0.0,0.0,161.23827328245565,161.17633976486746,11.410770176478367
T_FIXED,19,tank,5,5,1.0,0,0.0,0.0,0.0,207.64351724893908,206.0561209961985,4.040316097964676
T_FIXED,20,jet_plane,1,1,1.0,0,0.0,0.0,0.0,144.27945973006692,144.27945973006692,1.738306743735746
T_FIXED,20,large_launcher,4,4,1.0,0,0.0,0.0,0.0,235.33068911221503,233.67158034041205,2.0907486279148872
T_FIXED,20,small_launcher,4,4,1.0,0,0.0,0.0,0.0,57.42929035692203,57.11911583801579,2.4834398190441647
T_FIXED,20,spacecraft,2,2,1.0,0,0.0,0.0,0.0,146.7415975389134,146.7415975389134,10.625727302305776
T_FIXED,20,ta-ta,4,4,1.0,0,0.0,0.0,0.0,167.34646114055644,167.6624189207355,11.912462093502743
T_FIXED,20,tank,4,4,1.0,0,0.0,0.0,0.0,216.04100120345194,215.7063701022538,4.229536668671643
T_FIXED,21,large_launcher,3,3,1.0,0,0.0,0.0,0.0,246.7115095174411,245.51807469104997,2.2319824971913635
T_FIXED,21,small_launcher,3,3,1.0,0,0.0,0.0,0.0,56.58524592317144,57.118298293979315,2.4834042736512747
T_FIXED,21,spacecraft,1,1,1.0,0,0.0,0.0,0.0,145.69874742083405,145.69874742083405,18.212343427604257
T_FIXED,21,ta-ta,3,3,1.0,0,0.0,0.0,0.0,173.71414592631996,174.0088000648243,12.429200004630307
T_FIXED,21,tank,3,3,1.0,0,0.0,0.0,0.0,224.55389462953386,225.18547910555867,4.415401551089386
T_FIXED,22,large_launcher,2,2,1.0,0,0.0,0.0,0.0,258.9150748530996,258.9150748530996,2.5420165095215306
T_FIXED,22,small_launcher,2,2,1.0,0,0.0,0.0,0.0,55.75402023296442,55.75402023296442,2.3792600300934907
T_FIXED,22,ta-ta,2,2,1.0,0,0.0,0.0,0.0,180.20658782181758,180.20658782181758,12.871899130129826
T_FIXED,22,tank,2,2,1.0,0,0.0,0.0,0.0,233.5458272617439,233.5458272617439,4.535874325752083
T_FIXED,23,large_launcher,1,1,1.0,0,0.0,0.0,0.0,272.0847753917885,272.0847753917885,2.8640502672819843
T_FIXED,23,small_launcher,1,1,1.0,0,0.0,0.0,0.0,53.89341332667657,53.89341332667657,2.245558888611524
T_FIXED,23,ta-ta,1,1,1.0,0,0.0,0.0,0.0,186.02839165030696,186.02839165030696,13.287742260736211
T_FIXED,23,tank,1,1,1.0,0,0.0,0.0,0.0,241.73642671306283,241.73642671306283,4.64877743678967
T_RES_CV,1,condor,9,9,1.0,9,1.0,0.9744024298998792,0.9781420765027322,5.043888820422421,1.5811388300841898,0.009411540655263034
T_RES_CV,1,hangar,4,4,1.0,4,1.0,0.8861186293144033,0.9120243967745353,7.8359441643131795,4.242640687119285,0.03401658674835262
T_RES_CV,1,helicopter,17,17,1.0,17,1.0,0.9640332081920702,0.9625853355793953,3.152005960029517,1.4142135623730951,0.015044825131628671
T_RES_CV,1,jammer,11,11,1.0,11,1.0,0.9227532601608897,0.9233753637245393,1.7627468356845895,1.0307764064044151,0.03123564867892167
T_RES_CV,1,jet_plane,20,20,1.0,20,1.0,0.9233115270476298,0.947424780230288,3.0852273760172215,1.5988708078496985,0.021025263521487668
T_RES_CV,1,large_launcher,23,23,1.0,23,1.0,0.9659054918450364,0.9758012913733931,1.6515082332359647,1.0307764064044151,0.009544225985226066
T_RES_CV,1,large_tower,17,17,1.0,17,1.0,0.8957862314685165,0.9163717079608855,3.115385714801001,2.0615528128088303,0.03435921354681384
T_RES_CV,1,medium_launcher,8,8,1.0,8,1.0,0.8516256236922477,0.871844396310091,3.5426429418416663,2.2807764064044154,0.08780120967413665
T_RES_CV,1,medium_plane,3,3,1.0,3,1.0,0.7943704739218909,0.8457858159246046,5.484691305063727,3.2596012026013246,0.066522473522476
T_RES_CV,1,small_launcher,23,23,1.0,23,1.0,0.8584513214347131,0.8942731277533039,1.6435077878063764,1.118033988749895,0.053239713749995
T_RES_CV,1,small_plane,7,7,1.0,7,1.0,0.9242505912507176,0.9344186046511628,1.3466576150188931,0.9013878188659973,0.02096250741548831
T_RES_CV,1,small_tower,18,18,1.0,18,1.0,0.9211527947431863,0.9333298993497718,2.6604292440408677,1.4142135623730951,0.025047983158018768
T_RES_CV,1,spacecraft,21,21,1.0,21,1.0,0.9042843385644875,0.9197411003236245,2.635329412510914,1.2747548783981961,0.029069767441860465
T_RES_CV,1,ta-ta,23,23,1.0,23,1.0,0.8190649642640501,0.8437754271765663,1.6796397725830776,1.118033988749895,0.06442352540027595
T_RES_CV,1,tank,23,23,1.0,23,1.0,0.9087459131089303,0.9323671497584541,2.1704965942202668,1.25,0.026595744680851064
T_RES_CV,2,condor,8,8,1.0,8,1.0,0.9484942248312898,0.9560436694895436,13.769504032899182,3.715748250666568,0.022122911791049648
T_RES_CV,2,hangar,3,3,1.0,3,1.0,0.6867033858816227,0.7158981594305137,26.677927994199205,23.345235059857504,0.18238464890513675
T_RES_CV,2,helicopter,16,16,1.0,16,1.0,0.9287140307211892,0.9389868781923675,4.968951786196307,2.996476234607623,0.030628920898919346
T_RES_CV,2,jammer,10,10,1.0,10,1.0,0.8373816412581156,0.8288972183256523,3.5717824682307926,3.0929272893897144,0.09530433832243054
T_RES_CV,2,jet_plane,19,19,1.0,18,0.9473684210526315,0.8506124940721449,0.8826716984783608,6.748267180720671,3.8078865529319543,0.049858269148333884
T_RES_CV,2,large_launcher,22,22,1.0,22,1.0,0.9279543949367937,0.9436096312788989,3.691506700973308,2.707737973711325,0.024807970452611225
T_RES_CV,2,large_tower,16,16,1.0,15,0.9375,0.8119957310293773,0.8303277419563173,6.938038590169513,4.315054763326467,0.07247027980694176
T_RES_CV,2,medium_launcher,7,7,1.0,6,0.8571428571428571,0.7140044864451162,0.7420118343195267,7.797995718828905,3.3354160160315836,0.15562848981822122
T_RES_CV,2,medium_plane,2,2,1.0,2,1.0,0.6280107309848386,0.6280107309848386,12.267729962746087,12.267729962746087,0.25036183597441
T_RES_CV,2,small_launcher,22,22,1.0,19,0.8636363636363636,0.7373019555626943,0.7801194544415939,3.634005774904222,2.368033988749895,0.108133982947718
T_RES_CV,2,small_plane,6,6,1.0,6,1.0,0.8380668375101795,0.8037914172313225,3.247213153064514,3.8905644370746373,0.0894129338235779
T_RES_CV,2,small_tower,17,17,1.0,17,1.0,0.8652340651218992,0.8849986533800162,3.5046215651524655,3.0,0.05263157894736842
T_RES_CV,2,spacecraft,20,20,1.0,20,1.0,0.8277713897834774,0.855409480455452,4.311482971452316,2.8669818343581808,0.06170298566746109
T_RES_CV,2,ta-ta,22,22,1.0,18,0.8181818181818182,0.6742864453530553,0.7465462819197436,3.4753785954102665,2.4358541225631423,0.14486270537911528
T_RES_CV,2,tank,22,22,1.0,21,0.9545454545454546,0.8278143153628595,0.8706018237865596,4.608083393940654,2.591992081237194,0.05523240758556337
T_RES_CV,3,condor,7,7,1.0,7,1.0,0.9134565924937906,0.9239434563635921,16.29826182805167,5.836308764964376,0.03413046061382676
T_RES_CV,3,hangar,2,2,1.0,1,0.5,0.4997467701524665,0.4997467701524665,60.975004539560516,60.975004539560516,0.4705494839683333
T_RES_CV,3,helicopter,15,15,1.0,15,1.0,0.8787040676718058,0.8673158855751674,6.764522217468846,5.367727638395972,0.05834486563473883
T_RES_CV,3,jammer,9,9,1.0,9,1.0,0.7083990667187561,0.6948952493360874,6.162567394138968,5.533985905294664,0.1743127881048485
T_RES_CV,3,jet_plane,18,18,1.0,17,0.9444444444444444,0.7685851628806307,0.8092297437844164,11.209273528021232,6.437471726548871,0.08023012329402013
T_RES_CV,3,large_launcher,21,21,1.0,21,1.0,0.8762743861229713,0.9066775712296369,6.3919639261381205,4.5069390943299865,0.04178358252465963
T_RES_CV,3,large_tower,15,15,1.0,14,0.9333333333333333,0.7199009168152372,0.7620225031254341,11.617300969460327,6.309714732061981,0.10496375570591311
T_RES_CV,3,medium_launcher,6,6,1.0,4,0.6666666666666666,0.5301746096806355,0.5382315121125237,14.091818724661417,8.175649343531648,0.2686271714008166
T_RES_CV,3,medium_plane,1,1,1.0,0,0.0,0.46743464776251664,0.46743464776251664,23.97133705073624,23.97133705073624,0.4892109602191069
T_RES_CV,3,small_launcher,21,21,1.0,14,0.6666666666666666,0.5988659960367415,0.6582318025616994,6.546390174448494,5.0990195135927845,0.22169650059099064
T_RES_CV,3,small_plane,5,5,1.0,5,1.0,0.7365108822709804,0.7068261086198306,6.02767299892991,6.73145600891813,0.15298763656632114
T_RES_CV,3,small_tower,16,16,1.0,16,1.0,0.7983752828687896,0.8114358745045303,5.706426383376226,4.657892554873911,0.08030849232541226
T_RES_CV,3,spacecraft,19,19,1.0,17,0.8947368421052632,0.7295895809821955,0.7734724292101341,6.764577399957074,4.422951503238533,0.10285933728461705
T_RES_CV,3,ta-ta,21,21,1.0,11,0.5238095238095238,0.5057575294062263,0.5746637153073386,6.229478573685195,4.808846015417836,0.2828732950245786
T_RES_CV,3,tank,21,21,1.0,19,0.9047619047619048,0.7346463918816687,0.7748562037797864,7.874440616636708,4.670385423067351,0.09936990261845428
T_RES_CV,4,condor,6,6,1.0,6,1.0,0.8720552867445952,0.8831341709807227,18.72131379764034,10.372707875622805,0.06033537350301456
T_RES_CV,4,hangar,1,1,1.0,0,0.0,0.4234967487224385,0.4234967487224385,76.50571874049677,76.50571874049677,0.5885055287730521
T_RES_CV,4,helicopter,14,14,1.0,14,1.0,0.8229409202978916,0.797628849434884,9.345428480507087,9.067733481568785,0.09297507810175734
T_RES_CV,4,jammer,8,8,1.0,7,0.875,0.5784414209043967,0.5670060685397809,8.991231455264819,9.05853696274205,0.2705496611145166
T_RES_CV,4,jet_plane,17,17,1.0,14,0.8235294117647058,0.679936319420746,0.7246080019561696,16.60892421334634,9.924716620639604,0.124670835504979
T_RES_CV,4,large_launcher,20,20,1.0,20,1.0,0.8102376436823253,0.8374436012734333,10.184471508532573,8.360999121292897,0.0742926664005549
