update_id,excluded_class,start_frame,end_frame,donors,donor_count,boundary_donor_count,sufficient,reason,rms_spread,minor_spread,major_spread,eigen_ratio,source_condition,weighted_rms_spread,weighted_minor_spread,weighted_eigen_ratio,weighted_source_condition,effective_donors,a,b,c,d,tx,ty,determinant,singular_min,singular_max,map_condition,anisotropy_ratio,rotation_deg,isotropic_scale,shear_magnitude,fit_median,fit_rms,fit_p90,weights,donor_errors
jammer:8,jammer,7,8,condor|helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,0,1,,1052.9059218017958,631.2675622435349,842.6815205191069,0.5611771857911343,1.7819683788289145,1052.9059218017958,631.2675622435349,0.5611771857911343,1.7819683788289145,11.0,1.0068891129626847,0.0004483562094464212,0.00042071073027718375,1.0131984736577877,-13.457937635985218,50.877607605811136,1.0201783237681676,1.0068593268197141,1.0132282599899265,1.0063255441952645,1.0063255441952645,-0.0007841092086343322,1.0100387733984115,0.00043449029711395046,0.8158689405828676,0.7561285810312093,1.1048024685865558,1|1|1|1|1|1|1|1|1|1|1,0.60462498479781668|0.86610399819662165|0.090270135413425837|0.82726492909408633|1.1048024685865558|0.33218098917239158|1.1938239908420234|0.81586894058286763|0.83475608810459745|0.28124963329938429|0.53207296214468724
jammer:9,jammer,8,9,condor|helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,,1050.348462416164,557.7044090425887,890.0548773162568,0.3926219602737963,2.5469792858826503,1019.6655442697453,461.7267958258022,0.2579369377891225,3.8769166160201314,9.23625355983419,1.007094536835203,0.00027893875447691004,0.00023884196367388751,1.0106282744661335,-13.786531249600557,53.01181879981857,1.017798147363751,1.0070756708109916,1.0106471408887525,1.0035463770809643,1.0035463770809643,-0.0011385988560286499,1.0088598254285632,0.00025885524727904625,1.0415981002614008,7.655478441156231,4.303084307020507,0.12531204580302047|1|1|1|1|1|1|1|1|1,23.940236397670311|1.8445680718514028|1.2908060428176145|0.21872512134087685|0.20247759801642912|0.79239015770518717|2.1211785191705377|1.4489472660541676|0.11849506370674132|0.72826070422650913
jammer:10,jammer,9,10,condor|helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,,1056.6462664960304,559.6552346887412,896.2629919758431,0.38991524192212834,2.564659937555644,1025.83994056132,460.53730299760605,0.2524175616870328,3.9616894851392277,9.166153734902451,1.0069131940782483,0.0003925380477632897,-3.513881156711879e-07,1.010018931719627,-13.67919060804752,54.162054679283415,1.0170013887552432,1.006900881032898,1.010031283031537,1.0031089475216544,1.0031089475216544,-0.01116096368265628,1.0084648673876762,0.00019579083414763624,0.7523561509143482,11.026837880826848,5.636735506882807,0.08646894156355886|1|1|1|1|1|1|1|1|1,34.694538244056737|2.4080907583079378|1.2672931783354662|0.39008820156241936|0.32717041940671721|0.31442029444128916|1.6973553073444954|0.72197043969744834|0.65008372089325095|0.78274186213124797
jammer:11,jammer,10,11,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,0,1,,1029.703007643766,451.49352258902843,925.4414530432316,0.2380154508829487,4.201407918227041,1029.703007643766,451.49352258902843,0.2380154508829487,4.201407918227041,9.0,1.007092515251204,0.00031001232393265135,0.0003958702341227604,1.0125530515106815,-13.813183913278408,51.595352461215384,1.0197344767465228,1.0070697983496364,1.012575770237218,1.0054673190444243,1.0054673190444243,0.0024357223711435165,1.0098190316816784,0.0003530573461611877,0.40015728669265016,0.5576118744763751,0.831945528122209,1|1|1|1|1|1|1|1|1,0.39089738378090261|0.62992166910071001|0.80053914383245539|0.95757106528122349|0.52594614234833748|0.33416135725149881|0.40015728669265016|0.15569702254763965|0.343978355478404
jammer:12,jammer,11,12,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,0,1,,1038.0837848865785,457.1656188419297,931.9965350758123,0.24061268981037862,4.156056776506997,1038.0837848865785,457.1656188419297,0.24061268981037862,4.156056776506997,9.0,1.0069316472222323,7.96414108157501e-05,0.0004036521617862593,1.0125700229136012,-13.16168507217435,51.64879061280294,1.0195887689528182,1.0069213227896436,1.0125803733384846,1.0056201516650405,1.0056201516650405,0.009192588777080188,1.0097468836063908,0.00024209909633956457,0.5894230762278307,0.5562717705715865,0.751051923898472,1|1|1|1|1|1|1|1|1,0.13505813047977486|0.6068431240244796|0.7479030887761664|0.60825802534497131|0.41767385032071591|0.76364726438769415|0.25058062138420556|0.54889854525216197|0.58942307622783074
jammer:13,jammer,12,13,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,0,1,,1046.4136312445098,462.9151288708488,938.4514218204405,0.24332075521757296,4.109801480378517,1046.4136312445098,462.9151288708488,0.24332075521757296,4.109801480378517,9.0,1.0072151622864531,0.0003352557254964998,0.0005250907009738407,1.012572091009724,-14.229445078861772,51.23443653098775,1.0198777869334286,1.007180842814277,1.0126064194029678,1.0053868941485529,1.0053868941485529,0.005385093330519718,1.009889987539944,0.0004304249537963443,0.5946640883825142,0.6617093242056353,0.9767402777225129,1|1|1|1|1|1|1|1|1,0.58683162825966317|0.54607747487924085|0.70013868778506172|1.0195997837347968|0.96602540121944191|0.17874961380829416|0.66760650327842985|0.59466408838251417|0.062473006771259804
jammer:14,jammer,13,14,helicopter|jet_plane|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,0,1,,1055.0562415527934,468.74030641549894,945.2122502279635,0.24592683240654858,4.0662500720818935,1055.0562415527934,468.74030641549894,0.24592683240654858,4.0662500720818935,9.0,1.0072169440383,0.00041209000987599487,0.0002985072008252366,1.0131159421661924,-14.186351483805083,51.695852379898724,1.0204274202132801,1.0071956229559005,1.013137266441396,1.0058991951017997,1.0058991951017997,-0.003221160048143009,1.0101620762101893,0.0003551327843984555,0.45453695138972416,0.5296381790619029,0.7912649998427984,1|1|1|1|1|1|1|1|1,0.29814617025422696|0.53288154549339295|0.78375944456035351|0.82128722097257778|0.37880960422529519|0.45453695138972416|0.43171410203057337|0.29157121700856015|0.49143927695399486
jammer:15,jammer,14,15,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,,1165.553499415621,533.8458816741946,1036.1098081861312,0.26547291809630436,3.766862575553694,1095.475140379136,500.1258363052397,0.2633070197016485,3.7978478550746337,9.438350318776083,1.0071827777928246,0.0002642950638625732,-6.873813756791643e-05,1.0144021278152375,-14.235047078567277,50.67673376987818,1.0216883710590534,1.0071814674456216,1.014403465594163,1.0071705034117213,1.0071705034117213,-0.009438830223824812,1.0107860164540532,9.718380878099904e-05,0.7087857816526935,3.967843892808887,3.6715943218894185,1|1|1|1|0.24801050831375335|1|1|1|1|1,0.90919074535046762|0.94930103733603033|0.74390967547326059|2.7355201745496163|12.096261647947673|0.38657645669213103|0.23235248104188405|0.5909585547788343|0.58953527031926245|0.67366188783212644
jammer:16,jammer,15,16,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,0,1,,1176.6256350258566,542.561339721237,1044.0666059403952,0.27004819521004486,3.7030427076996193,1176.6256350258566,542.561339721237,0.27004819521004486,3.7030427076996193,10.0,1.00730742416427,0.0006859597448038108,0.0003833869984586765,1.0132344371226387,-14.820349889728732,51.43361677634903,1.0206383079444916,1.0072595890745208,1.013282294867268,1.0059792985423757,1.0059792985423757,-0.0085799465795929,1.0102664539340558,0.0005342295855289257,0.6022037626747252,0.7422707916516018,1.158709853144923,1|1|1|1|1|1|1|1|1|1,0.57202197738135363|0.60524212327449112|1.2727968164569416|1.1460335238880319|0.64032893226853616|0.59916540207495927|0.5533610931166163|0.80135790973335186|0.14650890787330254|0.37928796137270243
jammer:17,jammer,16,17,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,0,1,,1186.7567916384553,549.7042173825272,1051.7684896838578,0.27316045464563954,3.6608520120427435,1186.7567916384553,549.7042173825272,0.27316045464563954,3.6608520120427435,10.0,1.0070702067500341,0.0006628322467023857,0.0004338980390993135,1.0131184102546607,-14.35531427019123,51.31329452418299,1.0202810792758148,1.0070208973891623,1.0131677325873092,1.006103979782429,1.006103979782429,-0.0064929401716595034,1.0100896392280314,0.0005480224385408243,0.4110267020899359,0.5463270375830336,0.8194416903499456,1|1|1|1|1|1|1|1|1|1,0.26780880989869782|0.24189236512612947|0.84979138276528865|0.81606950230379638|0.42682061610321498|0.31338978587336458|0.32366670454216928|0.39523278807665685|0.5676479291140486|0.77640308997090701
jammer:18,jammer,17,18,helicopter|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,,1196.7397377876277,556.8755385500187,1059.2807156578592,0.2763720696561587,3.6183106391471633,1223.582286875587,517.5195488435659,0.21786429099901106,4.590013330842453,9.18521406306354,1.007372670157468,0.0007102310440079367,7.381474543584564e-05,1.012152794797008,-15.133152212170899,53.371618653391124,1.019615011076482,1.007340783474264,1.0121847817576537,1.0048086986676772,1.0048086986676772,-0.018055710288003495,1.0097598779296402,0.0003912696911219321,0.7260456700880535,9.830989411248028,4.945293620113901,0.096874566418635108|1|1|1|1|1|1|1|1|1,30.967880537764248|1.0742362856347307|0.24713789747995987|0.83106602772493954|0.62102531245116743|0.14459095448632059|2.0538950737083188|0.85384249734329731|0.33888712810350013|0.31498588348663392
jammer:19,jammer,18,19,jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,1,,1236.7222035048837,518.5013669560418,1122.7814306919631,0.21325998220176878,4.689112273552961,1257.960211510629,451.6325308599947,0.147967452991457,6.758242976972346,8.373362730295275,1.0074129300824743,0.00037235869359456035,-0.00013143274958317926,1.0109550063297041,-14.725446708873733,55.056190138546754,1.0184491940482805,1.0074088694048011,1.010959129881398,1.003524150505737,1.003524150505737,-0.014301219479709618,1.0091824384363217,0.00012002091117906181,1.4252325498933627,4.979195429945092,4.39387874103698,1|1|1|1|1|0.20629304468612064|1|1|1,0.48170581770825072|1.8567435461550237|1.4407425120340349|1.4252325498933627|0.05748863000775694|14.542419520564794|1.8441224940372831|0.25761897049281429|0.62649381988863517
jammer:20,jammer,19,20,hangar|jet_plane|large_launcher|large_tower|medium_launcher|small_launcher|spacecraft|ta-ta|tank,9,3,1,,1412.3968551873832,603.2661593303147,1277.080583812181,0.223142001186677,4.481451249347791,1276.9621451082623,458.4010802632376,0.14792779763001135,6.760054675465012,8.038598995250856,1.0062568863154577,-0.001354929074101515,0.002160440394192919,1.0178536696657023,-10.825927753374344,41.89013700420128,1.0242251916060752,1.0062444417904075,1.0178691668434705,1.0115525856047256,1.0115525856047256,0.09950821651411411,1.0120401136348673,0.0004128253811818362,1.3997756430053252,6.157819728154169,8.32871080912878,0.1810809868970312|1|0.47824484725446104|1|1|1|1|1|0.73511887880038951,16.580395294500661|1.3525424773973989|6.265789687785805|1.6469375373239217|1.312790072275865|0.66625649063231174|1.3469351479994327|1.3997756430053252|4.0763181515536431
jammer:21,jammer,20,21,hangar|jet_plane|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|spacecraft|ta-ta|tank,10,4,1,,1457.3310794050883,660.3551032470967,1299.1324076534756,0.2583736637495396,3.870363509530805,1371.1702419062838,639.8354758234285,0.27836017907242316,3.59246787141857,9.167343011380666,1.0053234555938353,3.611287866457809e-05,0.0018081845980963526,1.0170591344252267,-11.473459921311587,43.50017619613391,1.022473338264893,1.0052518264875607,1.0171315399023007,1.0118176491717987,1.0118176491717987,0.05020425167536143,1.011174237342355,0.0009272899576597424,2.0977422627345326,6.301199218541739,5.9618547902457095,0.16261505091986458|1|0.78035853963765023|0.65581635472975452|1|1|1|1|1|1,18.448477862155652|1.5924160912159266|3.8443851409466094|4.5744522267001653|2.6030684342531387|0.10848522036711736|0.9546680106259483|1.0708026680348923|1.3995276374677386|2.7676090591599092
jammer:22,jammer,21,22,hangar|jet_plane|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|spacecraft|ta-ta|tank,10,4,1,,1470.1376313121164,673.1456727234474,1306.9734344253893,0.26526783704104845,3.769774772375652,1450.0163667101692,618.6024330938233,0.22249767740938145,4.494428938060617,8.898240392691411,1.005324473530928,2.884328787058838e-05,0.0008654223591053698,1.0127574423367978,-11.65882931240526,50.48915502376963,1.018149817570144,1.005297759434344,1.012784329831822,1.007447117361219,1.007447117361219,0.02375148743378508,1.009034101291995,0.00044867342263132866,2.16232390690781,6.592919330776865,7.623554545630066,0.46765375554497596|1|1|0.58998103002516078|1|1|1|0.16215757646053613|1|1,6.4150024765983922|2.0445469552937134|1.969105022866265|5.0849092552543915|2.2849027723466553|1.6990485759432787|1.3607989445039115|18.500523166915176|1.4738417094269807|2.2801008585219065
jammer:23,jammer,22,23,hangar|jet_plane|large_launcher|large_tower|medium_launcher|medium_plane|small_launcher|ta-ta|tank,9,2,1,,1509.7876373439224,609.1926872225495,1381.4278771297154,0.19447014195614407,5.142177559707417,1502.2444686669644,619.1199826699278,0.2046032037000012,4.887509002382226,8.83920927230919,1.0054891448186916,9.32728610696867e-05,0.00038416800323263063,1.0131563432475494,-12.187128205945783,52.1886446799565,1.0187176693071625,1.0054817298603551,1.0131637791654808,1.007640167968236,1.007640167968236,0.008256558127693794,1.0093154458875393,0.00023927286712797813,1.2914713501016202,2.18073569472387,2.935348395154496,1|1|1|0.59037097837994956|1|1|1|1|1,0.091696213973445989|2.1465530336299987|1.7256632671318419|5.0815506010006937|2.3987978436929458|0.24160963066242497|1.2914713501016202|0.83768153488740849|1.0963987767796657
jammer:24,jammer,23,24,hangar|jet_plane|large_launcher|large_tower|medium_plane|small_launcher|ta-ta|tank,8,1,1,,1437.9243721420123,541.0315176346469,1332.2580068912894,0.1649181494811604,6.063613999708601,1437.9243721420123,541.0315176346469,0.1649181494811604,6.063613999708601,8.0,1.006575935318905,-0.0014348231665658494,0.0002085701456491822,1.0133091447731513,-11.640119963024972,52.624381732506436,1.019972899428511,1.0065208936743113,1.013364854956059,1.0067996216718003,1.0067996216718003,0.04661625605410859,1.0099370769649518,0.0006103872141413374,1.0326313045926263,1.5190115940305344,2.263311964132737,1|1|1|1|1|1|1|1,1.0292306556779134|1.4582185912404586|2.9684931828633401|1.9610914418196219|0.64260729050488219|1.0360319535073392|0.94230186801683524|0.49130643300940213
jet_plane:1,jet_plane,0,1,condor|helicopter|jammer|large_launcher|mine_roller|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1,,946.3932031884646,556.7028362143444,765.3378647317975,0.529103296126165,1.8899901159594161,897.865749819177,566.4837577397377,0.6613041904313546,1.5121634105293078,10.431169205409264,1.0065969613529702,0.00022703672089912817,0.0010397833119522924,1.0148428356467143,-12.844114656747479,47.2455080115642,1.0215374785438207,1.0065486711706442,1.0148912892167887,1.0082883404301173,1.0082883404301173,0.023036524283755917,1.0107113725212657,0.0006350676464743074,0.5259214640909475,3.8253508992552048,2.1524610840028715,1|1|1|1|1|1|1|1|1|1|0.24355759242603722,0.75707133175528962|0.38940174231311031|0.44315712935646245|0.018053676593624723|0.41795664676960564|1.3838647985747892|0.52592146409094753|0.32797437990562772|1.1041569984031008|2.1524610840028715|12.317415236854266
jet_plane:2,jet_plane,1,2,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,,923.1884504260222,467.42791098800296,796.1080724558643,0.34473488018419196,2.9007798673162974,923.1884504260222,467.42791098800296,0.34473488018419196,2.9007798673162974,10.0,1.006856587449156,3.651726532237786e-05,9.345444295888357e-05,1.013350617306214,-12.981089264852699,50.964448848293046,1.0202987410177295,1.006855937601026,1.0133512679566978,1.0064511020028821,1.0064511020028821,0.0016148145434862927,1.0100983818508618,6.507736743348812e-05,0.5186652761213597,0.546008232077731,0.778068048346017,1|1|1|1|1|1|1|1|1|1,0.76172234134280536|0.50485682057069003|0.60572859051159245|0.27850343379503378|0.14926698693263313|0.53247373167202938|0.20054289363802422|0.60643881962965418|0.36321608817196793|0.92517941137492188
jet_plane:3,jet_plane,2,3,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,,931.3831220287385,473.3274013692366,802.1444328255639,0.3481914851496681,2.8719829250567566,931.3831220287385,473.3274013692366,0.3481914851496681,2.8719829250567566,10.0,1.0068503119858432,4.8304109867667844e-05,-0.00015034345715859434,1.0134286710934137,-13.136898745589178,51.35834479833511,1.020370980928009,1.0068499212002762,1.0134290716451704,1.0065343903856605,1.0065343903856605,-0.0056337106210546046,1.0101341400665602,5.134308789662228e-05,0.4184601454954665,0.4934078159570135,0.7036704650751486,1|1|1|1|1|1|1|1|1|1,0.69438812776107117|0.23685258297646974|0.24762794923467399|0.21138495732270801|0.33539146983109019|0.019839934019126669|0.78721150090184555|0.65316430636141731|0.61603387186420577|0.50152882115984287
jet_plane:4,jet_plane,3,4,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,,939.6534161593838,479.360121971981,808.1846422464408,0.35180549419427504,2.8424797693687434,939.6534161593838,479.360121971981,0.35180549419427504,2.8424797693687434,10.0,1.006764915388957,0.0001722814638989104,-7.127492657495446e-06,1.0135371541959002,-13.03938825926366,51.173864949737776,1.0203936485155347,1.0067639126229184,1.0135381649279689,1.006728739697673,1.006728739697673,-0.005088039132989254,1.0101453600920685,8.227628761444723e-05,0.3887480357551809,0.5240813630358906,0.723507580102789,1|1|1|1|1|1|1|1|1|1,0.65991029512239907|0.375677541894194|0.40181852961616776|0.13535790441615325|0.19752521880455051|0.27057068232160675|0.21729918050555957|0.65120630110195143|0.697295266609542|0.95941840154201319
jet_plane:5,jet_plane,4,5,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,,948.0288893277461,485.4627125470692,814.3001471978508,0.35542070976477874,2.8135670559597123,948.0288893277461,485.4627125470692,0.35542070976477874,2.8135670559597123,10.0,1.0070142855767492,7.359728043684305e-05,-0.00016626154191863658,1.0136575320205903,-13.458806526689159,51.308539388903114,1.0207676276636029,1.0070139695752913,1.0136578622579706,1.0065976171963944,1.0065976171963944,-0.006801152970867407,1.010330454684804,4.672641543482166e-05,0.27010058510081947,0.37481846434828947,0.5920803294109906,1|1|1|1|1|1|1|1|1|1,0.58320981181293197|0.67191498779351955|0.24279274734436004|0.11552358458701588|0.29079931775681928|0.20282861736198474|0.20704796862233252|0.45331390920909981|0.32361091323380692|0.24940185244481969
jet_plane:6,jet_plane,5,6,condor|helicopter|jammer|large_launcher|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,10,0,1,,956.6582997601599,491.7391016806224,820.6020706641767,0.3590907929541081,2.7848110272429074,956.6582997601599,491.7391016806224,0.3590907929541081,2.7848110272429074,10.0,1.007114808998867,0.0001242494477543224,0.0002177475077533709,1.0135920313343167,-13.675659307551314,50.6709672792349,1.0208035179850266,1.0071102988675982,1.013596543628662,1.0064404512279908,1.0064404512279908,0.0026510744259666177,1.010348216203219,0.00017114832803644193,0.5133987318301326,0.701625530184193,1.0382029111743987,1|1|1|1|1|1|1|1|1|1,0.91878708248304386|0.24881056029153503|0.8304168289867373|0.37908665135704778|0.16091143451434442|0.64771081230321748|0.24555591770904914|1.0175084796309137|0.37826049330012645|1.2244527950657635
jet_plane:7,jet_plane,6,7,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,1,1,,1055.93146182227,613.5340677008788,859.3993250151698,0.5096679791803674,1.962061657489586,987.8413765916544,535.1837853902258,0.4154597999270032,2.406971745944376,10.360212516282976,1.0068415587255761,-6.932988416366551e-06,-0.0011390391509819306,1.0156791624211194,-12.899800245142842,50.795156128079725,1.0226279831602223,1.0068047224574608,1.015716315537475,1.0088513620181105,1.0088513620181105,-0.03207131458435097,1.0112507024275545,0.0005754594042946558,0.8491297926200525,4.688690474833831,2.828789793991203,1|1|1|1|0.19855764110787297|1|1|1|1|1|1,0.45617547715149775|0.32410987082945009|1.1339518561448483|2.828789793991203|15.108962733909095|0.29755325063463628|0.89358458610244484|0.8491297926200525|0.55858301428202417|0.54148845789671252|1.3141262835337224
jet_plane:8,jet_plane,7,8,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_plane|small_tower|spacecraft|ta-ta|tank,11,0,1,,1067.352898878249,624.9689852227457,865.2490845146576,0.521716574549436,1.916749531800132,1067.352898878249,624.9689852227457,0.521716574549436,1.916749531800132,11.0,1.00697663427049,0.0002607055348766129,0.00036478626899474903,1.0133143595457064,-13.532433706389838,50.93181936875976,1.0203837881314932,1.0069612400280377,1.0133297564691586,1.0063244901471515,1.0063244901471515,0.0029517464595794373,1.0101404794044704,0.0003129091540175558,0.864976726414066,0.8288926030076181,1.0227725823468594,1|1|1|1|1|1|1|1|1|1|1,0.67838997893727682|0.8649887458701786|0.98232088433333298|0.75313768017606153|1.2904987922563229|0.36603520954049507|1.0227725823468594|0.86497672641406598|0.93344609696720982|0.23548324767103235|0.54471264504448158
jet_plane:9,jet_plane,8,9,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,,1082.707297703308,581.4967208563193,913.2998719661292,0.40538506680124936,2.466790421982357,1068.0974219077445,512.6947858361709,0.29938847501785715,3.3401419341220624,9.225666460036344,1.007136009061168,9.784247561524141e-05,9.168382980061934e-05,1.0113797415864931,-13.814159915004893,53.08116684729214,1.0185969476161632,1.007133894045245,1.0113818566118113,1.00421787270956,1.00421787270956,-0.00017481380196279525,1.0092556403687636,9.475667873136767e-05,1.0318412363641534,8.013280731184276,4.2278445829288485,0.11934176937362809|1|1|1|1|1|1|1|1|1,25.137887729884238|1.0664772274394629|1.9045064554893698|0.066879802802074104|0.54519928962041797|1.1094575090434975|1.5020059251503286|0.71935250280301366|0.3850239866217271|0.99720524528884369
jet_plane:10,jet_plane,9,10,condor|helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,10,1,1,,1089.7848560610485,584.4368645255955,919.8176905688924,0.403712027572053,2.477013147252652,1075.884956143352,514.4947092102033,0.29648050970709616,3.372902997866323,9.157786589444314,1.0069547615132004,0.0001101684102423282,-0.00021853811708997742,1.011328993482218,-13.568666708928049,53.935554361149116,1.0183625695192688,1.0069541037966425,1.0113296779660679,1.0043453561119893,1.0043453561119893,-0.009331441380038776,1.0091395193526358,5.454105598377287e-05,0.8331877800529037,11.631381606447338,6.110676195430047,0.081935920262010367|1|1|1|1|1|1|1|1|1,36.613978221112248|1.227655618690469|2.7214204147987049|0.25630008595316295|0.74009349790681034|0.062101539888749405|0.69151941627158653|0.41077574745166773|1.1276050648434139|0.92628206219899711
jet_plane:11,jet_plane,10,11,helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,0,1,,1082.678628377636,511.635440994614,954.1604623248261,0.2875268506976217,3.4779360521416223,1082.678628377636,511.635440994614,0.2875268506976217,3.4779360521416223,9.0,1.007107373559225,0.0002742010315023955,0.00031185340412596155,1.0130245636863389,-13.866063625902825,51.52134579833478,1.0202244221746035,1.0070928980455418,1.0130390395509155,1.005904263168684,1.005904263168684,0.0010679114566523084,1.0100615932578585,0.0002930823617475303,0.4202020260954807,0.697359181661367,1.093944929867194,1|1|1|1|1|1|1|1|1,0.089068968254814501|1.0650037679301236|0.905035019285789|1.2097095776154745|0.67262923100401073|0.33760644994398242|0.34698232059764095|0.42020202609548069|0.29792923340993582
jet_plane:12,jet_plane,11,12,helicopter|jammer|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,1,,1091.8143892135822,518.2938933653479,960.952704660337,0.29090297113664515,3.437572315238652,1091.3613886535227,509.72481840077546,0.2790006008501128,3.5842216717562874,8.974293399670128,1.0069604631973104,-0.0003055151802884668,0.0006603077775429069,1.0104303773909673,-12.799987740145752,52.98781563903549,1.0174636425802912,1.0069515331457095,1.0104395386357294,1.003463925894351,1.003463925894351,0.027430269781858068,1.0086940282267418,0.00017822688641239682,1.097818977023027,1.602738398695829,2.3443448768455664,1|0.83286070012154789|1|1|1|1|1|1|1,1.4426060392732336|3.6020429470774546|0.69808666090459837|1.0978189770230271|0.31825076840005795|2.0299203592875941|1.4199146512238523|0.23608599148764295|0.27716759105171457
jet_plane:13,jet_plane,12,13,helicopter|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,8,0,1,,1089.837973551,444.86144224388585,994.9095967968345,0.19993199101153966,5.001700803060987,1089.837973551,444.86144224388585,0.19993199101153966,5.001700803060987,8.0,1.0072124506061977,0.0004556477333038357,0.0005291074115013818,1.0123937588320495,-14.39470048352905,51.47922318022893,1.0196953577250558,1.0071660759207226,1.012440134853509,1.0052365335359068,1.0052365335359068,0.002084034750728034,1.0097996621731737,0.000492471802633554,0.6560547137358552,0.6644249165704023,0.8600452438983864,1|1|1|1|1|1|1|1,0.64234298694601555|0.76661976033148105|0.77733354794708376|1.0530392011180929|0.14143305887225771|0.66976644052569489|0.57305921882112609|0.14576392262671414
jet_plane:14,jet_plane,13,14,helicopter|large_launcher|large_tower|small_launcher|small_tower|spacecraft|ta-ta|tank,8,0,1,,1098.6374195736735,450.3776566895507,1002.0799100083432,0.20199888080511122,4.95052247821512,1098.6374195736735,450.3776566895507,0.20199888080511122,4.95052247821512,8.0,1.0072198487610335,0.0002872725706192956,0.0003023677244227402,1.0129500534691718,-14.006500993721147,51.93488278811583,1.0202633127957466,1.007204720177098,1.0129651821095047,1.0057192562912074,1.0057192562912074,0.000428126665518143,1.0100808446831109,0.0002948415561877056,0.45344895482313774,0.5165983935272043,0.6716157803396071,1|1|1|1|1|1|1|1,0.35772937844199648|0.84778805765753407|0.5961133757747813|0.47486565162601041|0.49137367229283185|0.43203225802026501|0.36729689713541164|0.38002735472876126
jet_plane:15,jet_plane,14,15,helicopter|large_launcher|large_tower|medium_launcher|small_launcher|small_tower|spacecraft|ta-ta|tank,9,1,1,,1217.8718916390362,538.9558274719456,1092.125707269303,0.2435348311782963,4.106188815627288,1138.628155020783,490.4585155764839,0.22780942289628217,4.389634051508411,8.462290912636787,1.007182890328041,0.00038660264642758404,-0.00015594911912031347,1.0149750391305585,-14.429098910009088,49.98561132250097,1.0222655538126748,1.0071812202139547,1.0149767820288742,1.0077399793189785,1.0077399793189785,-0.015372649749302358,1.0110714879832556,0.00011428142969024768,1.0038087334099794,3.9266394014575914,4.998441096871269,1|1|0.86074934553125737|0.2711533100957359|1|1|1|1|1,1.0737100297196875|1.0061231387579643|3.4804524258392195|11.07039578099946|0.45356122459920567|0.24191370330259465|0.66426479075130873|0.47011100512531345|1.0038087334099794
