class,origin_frame,target_frame,horizon,method,common_cohort,iou,valid_at_050,prediction_legal,origin_boundary,target_boundary
jammer,0,1,1,hold,False,0.0,False,True,0,0
jammer,0,2,2,hold,False,0.0,False,True,0,0
jammer,0,3,3,hold,False,0.0,False,True,0,0
jammer,0,4,4,hold,False,0.0,False,True,0,0
jammer,0,5,5,hold,False,0.0,False,True,0,0
jammer,0,6,6,hold,False,0.0,False,True,0,0
jammer,0,7,7,hold,False,0.0,False,True,0,0
jammer,0,8,8,hold,False,0.0,False,True,0,0
jammer,0,9,9,hold,False,0.0,False,True,0,0
jammer,0,10,10,hold,False,0.0,False,True,0,0
jammer,0,11,11,hold,False,0.0,False,True,0,0
jammer,0,12,12,hold,False,0.0,False,True,0,1
jammer,1,2,1,hold,True,0.0,False,True,0,0
jammer,1,3,2,hold,True,0.0,False,True,0,0
jammer,1,4,3,hold,True,0.0,False,True,0,0
jammer,1,5,4,hold,True,0.0,False,True,0,0
jammer,1,6,5,hold,True,0.0,False,True,0,0
jammer,1,7,6,hold,True,0.0,False,True,0,0
jammer,1,8,7,hold,True,0.0,False,True,0,0
jammer,1,9,8,hold,True,0.0,False,True,0,0
jammer,1,10,9,hold,True,0.0,False,True,0,0
jammer,1,11,10,hold,True,0.0,False,True,0,0
jammer,1,12,11,hold,True,0.0,False,True,0,1
jammer,1,2,1,velocity,True,0.9555555555555556,True,True,0,0
jammer,1,3,2,velocity,True,0.8541666666666666,True,True,0,0
jammer,1,4,3,velocity,True,0.7307692307692307,True,True,0,0
jammer,1,5,4,velocity,True,0.5964912280701754,True,True,0,0
jammer,1,6,5,velocity,True,0.46601941747572817,False,True,0,0
jammer,1,7,6,velocity,True,0.32238282961016207,False,True,0,0
jammer,1,8,7,velocity,True,0.19571865443425077,False,True,0,0
jammer,1,9,8,velocity,True,0.08647140864714087,False,True,0,0
jammer,1,10,9,velocity,True,0.0,False,True,0,0
jammer,1,11,10,velocity,True,0.0,False,True,0,0
jammer,1,12,11,velocity,True,0.0,False,True,0,1
jammer,2,3,1,hold,True,0.0,False,True,0,0
jammer,2,4,2,hold,True,0.0,False,True,0,0
jammer,2,5,3,hold,True,0.0,False,True,0,0
jammer,2,6,4,hold,True,0.0,False,True,0,0
jammer,2,7,5,hold,True,0.0,False,True,0,0
jammer,2,8,6,hold,True,0.0,False,True,0,0
jammer,2,9,7,hold,True,0.0,False,True,0,0
jammer,2,10,8,hold,True,0.0,False,True,0,0
jammer,2,11,9,hold,True,0.0,False,True,0,0
jammer,2,12,10,hold,True,0.0,False,True,0,1
jammer,2,3,1,velocity,True,0.9318181818181818,True,True,0,0
jammer,2,4,2,velocity,True,0.8260869565217391,True,True,0,0
jammer,2,5,3,velocity,True,0.6938775510204082,True,True,0,0
jammer,2,6,4,velocity,True,0.5517241379310345,True,True,0,0
jammer,2,7,5,velocity,True,0.3875724065297525,False,True,0,0
jammer,2,8,6,velocity,True,0.23616236162361623,False,True,0,0
jammer,2,9,7,velocity,True,0.10526315789473684,False,True,0,0
jammer,2,10,8,velocity,True,0.0,False,True,0,0
jammer,2,11,9,velocity,True,0.0,False,True,0,0
jammer,2,12,10,velocity,True,0.0,False,True,0,1
jammer,3,4,1,hold,True,0.0,False,True,0,0
jammer,3,5,2,hold,True,0.0,False,True,0,0
jammer,3,6,3,hold,True,0.0,False,True,0,0
jammer,3,7,4,hold,True,0.0,False,True,0,0
jammer,3,8,5,hold,True,0.0,False,True,0,0
jammer,3,9,6,hold,True,0.0,False,True,0,0
jammer,3,10,7,hold,True,0.0,False,True,0,0
jammer,3,11,8,hold,True,0.0,False,True,0,0
jammer,3,12,9,hold,True,0.0,False,True,0,1
jammer,3,4,1,velocity,True,0.9545454545454546,True,True,0,0
jammer,3,5,2,velocity,True,0.8695652173913043,True,True,0,0
jammer,3,6,3,velocity,True,0.7543424317617866,True,True,0,0
jammer,3,7,4,velocity,True,0.6072455434157562,True,True,0,0
jammer,3,8,5,velocity,True,0.4534412955465587,False,True,0,0
jammer,3,9,6,velocity,True,0.31780055917986955,False,True,0,0
jammer,3,10,7,velocity,True,0.17801476620180476,False,True,0,0
jammer,3,11,8,velocity,True,0.057048214942951786,False,True,0,0
jammer,3,12,9,velocity,True,0.0,False,True,0,1
jammer,4,5,1,hold,True,0.0,False,True,0,0
jammer,4,6,2,hold,True,0.0,False,True,0,0
jammer,4,7,3,hold,True,0.0,False,True,0,0
jammer,4,8,4,hold,True,0.0,False,True,0,0
jammer,4,9,5,hold,True,0.0,False,True,0,0
jammer,4,10,6,hold,True,0.0,False,True,0,0
jammer,4,11,7,hold,True,0.0,False,True,0,0
jammer,4,12,8,hold,True,0.0,False,True,0,1
jammer,4,5,1,velocity,True,0.9545454545454546,True,True,0,0
jammer,4,6,2,velocity,True,0.8654353562005277,True,True,0,0
jammer,4,7,3,velocity,True,0.7349472377405338,True,True,0,0
jammer,4,8,4,velocity,True,0.5814977973568282,True,True,0,0
jammer,4,9,5,velocity,True,0.44285714285714284,False,True,0,0
jammer,4,10,6,velocity,True,0.29311121116614136,False,True,0,0
jammer,4,11,7,velocity,True,0.16322397731875254,False,True,0,0
jammer,4,12,8,velocity,True,0.05555555555555555,False,True,0,1
jammer,5,6,1,hold,True,0.0,False,True,0,0
jammer,5,7,2,hold,True,0.0,False,True,0,0
jammer,5,8,3,hold,True,0.0,False,True,0,0
jammer,5,9,4,hold,True,0.0,False,True,0,0
jammer,5,10,5,hold,True,0.0,False,True,0,0
jammer,5,11,6,hold,True,0.0,False,True,0,0
jammer,5,12,7,hold,True,0.0,False,True,0,1
jammer,5,6,1,velocity,True,0.9476584022038568,True,True,0,0
jammer,5,7,2,velocity,True,0.8448844884488449,True,True,0,0
jammer,5,8,3,velocity,True,0.7014218009478673,True,True,0,0
jammer,5,9,4,velocity,True,0.5667590027700831,True,True,0,0
jammer,5,10,5,velocity,True,0.4113022113022113,False,True,0,0
jammer,5,11,6,velocity,True,0.2753108348134991,False,True,0,0
jammer,5,12,7,velocity,True,0.1875,False,True,0,1
jammer,6,7,1,hold,True,0.0,False,True,0,0
jammer,6,8,2,hold,True,0.0,False,True,0,0
jammer,6,9,3,hold,True,0.0,False,True,0,0
jammer,6,10,4,hold,True,0.0,False,True,0,0
jammer,6,11,5,hold,True,0.0,False,True,0,0
jammer,6,12,6,hold,True,0.0,False,True,0,1
jammer,6,7,1,velocity,True,0.8867562380038387,True,True,0,0
jammer,6,8,2,velocity,True,0.7789232531500573,True,True,0,0
jammer,6,9,3,velocity,True,0.6349453978159126,True,True,0,0
jammer,6,10,4,velocity,True,0.4981684981684982,False,True,0,0
jammer,6,11,5,velocity,True,0.35731608730800324,False,True,0,0
jammer,6,12,6,velocity,True,0.293598233995585,False,True,0,1
jammer,7,8,1,hold,True,0.0,False,True,0,0
jammer,7,9,2,hold,True,0.0,False,True,0,0
jammer,7,10,3,hold,True,0.0,False,True,0,0
jammer,7,11,4,hold,True,0.0,False,True,0,0
jammer,7,12,5,hold,True,0.0,False,True,0,1
jammer,7,8,1,velocity,True,0.9264705882352942,True,True,0,0
jammer,7,9,2,velocity,True,0.839344262295082,True,True,0,0
jammer,7,10,3,velocity,True,0.6923076923076923,True,True,0,0
jammer,7,11,4,velocity,True,0.5538805136795086,True,True,0,0
jammer,7,12,5,velocity,True,0.5578800557880056,True,True,0,1
jammer,8,9,1,hold,True,0.0,False,True,0,0
jammer,8,10,2,hold,True,0.0,False,True,0,0
jammer,8,11,3,hold,True,0.0,False,True,0,0
jammer,8,12,4,hold,True,0.0,False,True,0,1
jammer,8,9,1,velocity,True,0.9219047619047619,True,True,0,0
jammer,8,10,2,velocity,True,0.8283062645011601,True,True,0,0
jammer,8,11,3,velocity,True,0.6946045049764275,True,True,0,0
jammer,8,12,4,velocity,True,0.6140350877192983,True,True,0,1
jammer,9,10,1,hold,True,0.0,False,True,0,0
jammer,9,11,2,hold,True,0.0,False,True,0,0
jammer,9,12,3,hold,True,0.0,False,True,0,1
jammer,9,10,1,velocity,True,0.8615384615384616,True,True,0,0
jammer,9,11,2,velocity,True,0.7322834645669292,True,True,0,0
jammer,9,12,3,velocity,True,0.65625,True,True,0,1
jammer,10,11,1,hold,True,0.0,False,True,0,0
jammer,10,12,2,hold,True,0.0,False,True,0,1
jammer,10,11,1,velocity,True,0.928843710292249,True,True,0,0
jammer,10,12,2,velocity,True,0.8506944444444444,True,True,0,1
jammer,11,12,1,hold,True,0.0,False,True,0,1
jammer,11,12,1,velocity,True,0.9083969465648855,True,True,0,1
jet_plane,3,4,1,hold,False,0.2807813044994768,False,True,1,0
jet_plane,3,5,2,hold,False,0.0,False,True,1,0
jet_plane,3,6,3,hold,False,0.0,False,True,1,0
jet_plane,3,7,4,hold,False,0.0,False,True,1,0
jet_plane,3,8,5,hold,False,0.0,False,True,1,0
jet_plane,3,9,6,hold,False,0.0,False,True,1,0
jet_plane,3,10,7,hold,False,0.0,False,True,1,0
jet_plane,3,11,8,hold,False,0.0,False,True,1,0
jet_plane,3,12,9,hold,False,0.0,False,True,1,0
jet_plane,3,13,10,hold,False,0.0,False,True,1,0
jet_plane,3,14,11,hold,False,0.0,False,True,1,0
jet_plane,3,15,12,hold,False,0.0,False,True,1,0
jet_plane,3,16,13,hold,False,0.0,False,True,1,0
jet_plane,3,17,14,hold,False,0.0,False,True,1,0
jet_plane,3,18,15,hold,False,0.0,False,True,1,0
jet_plane,3,19,16,hold,False,0.0,False,True,1,0
jet_plane,3,20,17,hold,False,0.0,False,True,1,0
jet_plane,3,21,18,hold,False,0.0,False,True,1,0
jet_plane,3,22,19,hold,False,0.0,False,True,1,0
jet_plane,3,23,20,hold,False,0.0,False,True,1,0
jet_plane,3,24,21,hold,False,0.0,False,True,1,0
jet_plane,4,5,1,hold,True,0.17530864197530865,False,True,0,0
jet_plane,4,6,2,hold,True,0.0,False,True,0,0
jet_plane,4,7,3,hold,True,0.0,False,True,0,0
jet_plane,4,8,4,hold,True,0.0,False,True,0,0
jet_plane,4,9,5,hold,True,0.0,False,True,0,0
jet_plane,4,10,6,hold,True,0.0,False,True,0,0
jet_plane,4,11,7,hold,True,0.0,False,True,0,0
jet_plane,4,12,8,hold,True,0.0,False,True,0,0
jet_plane,4,13,9,hold,True,0.0,False,True,0,0
jet_plane,4,14,10,hold,True,0.0,False,True,0,0
jet_plane,4,15,11,hold,True,0.0,False,True,0,0
jet_plane,4,16,12,hold,True,0.0,False,True,0,0
jet_plane,4,17,13,hold,True,0.0,False,True,0,0
jet_plane,4,18,14,hold,True,0.0,False,True,0,0
jet_plane,4,19,15,hold,True,0.0,False,True,0,0
jet_plane,4,20,16,hold,True,0.0,False,True,0,0
jet_plane,4,21,17,hold,True,0.0,False,True,0,0
jet_plane,4,22,18,hold,True,0.0,False,True,0,0
jet_plane,4,23,19,hold,True,0.0,False,True,0,0
jet_plane,4,24,20,hold,True,0.0,False,True,0,0
jet_plane,4,5,1,velocity,True,0.5997334517992003,True,True,0,0
jet_plane,4,6,2,velocity,True,0.42258883248730966,False,True,0,0
jet_plane,4,7,3,velocity,True,0.3242442936458976,False,True,0,0
jet_plane,4,8,4,velocity,True,0.25709112854556426,False,True,0,0
jet_plane,4,9,5,velocity,True,0.20715917745620716,False,True,0,0
jet_plane,4,10,6,velocity,True,0.168310322156476,False,True,0,0
jet_plane,4,11,7,velocity,True,0.13812507993349532,False,True,0,0
jet_plane,4,12,8,velocity,True,0.11260236578707916,False,True,0,0
jet_plane,4,13,9,velocity,True,0.0901471790678659,False,True,0,0
jet_plane,4,14,10,velocity,True,0.0717031821761082,False,True,0,0
jet_plane,4,15,11,velocity,True,0.05328596802841918,False,True,0,0
jet_plane,4,16,12,velocity,True,0.03775857045741478,False,True,0,0
jet_plane,4,17,13,velocity,True,0.02328087949989222,False,True,0,0
jet_plane,4,18,14,velocity,True,0.00961153384060873,False,True,0,0
jet_plane,4,19,15,velocity,True,0.0,False,True,0,0
jet_plane,4,20,16,velocity,True,0.0,False,True,0,0
jet_plane,4,21,17,velocity,True,0.0,False,True,0,0
jet_plane,4,22,18,velocity,True,0.0,False,True,0,0
jet_plane,4,23,19,velocity,True,0.0,False,True,0,0
jet_plane,4,24,20,velocity,True,0.0,False,True,0,0
jet_plane,5,6,1,hold,True,0.17119194884159766,False,True,0,0
jet_plane,5,7,2,hold,True,0.0,False,True,0,0
jet_plane,5,8,3,hold,True,0.0,False,True,0,0
jet_plane,5,9,4,hold,True,0.0,False,True,0,0
jet_plane,5,10,5,hold,True,0.0,False,True,0,0
jet_plane,5,11,6,hold,True,0.0,False,True,0,0
jet_plane,5,12,7,hold,True,0.0,False,True,0,0
jet_plane,5,13,8,hold,True,0.0,False,True,0,0
jet_plane,5,14,9,hold,True,0.0,False,True,0,0
jet_plane,5,15,10,hold,True,0.0,False,True,0,0
jet_plane,5,16,11,hold,True,0.0,False,True,0,0
jet_plane,5,17,12,hold,True,0.0,False,True,0,0
jet_plane,5,18,13,hold,True,0.0,False,True,0,0
jet_plane,5,19,14,hold,True,0.0,False,True,0,0
jet_plane,5,20,15,hold,True,0.0,False,True,0,0
jet_plane,5,21,16,hold,True,0.0,False,True,0,0
jet_plane,5,22,17,hold,True,0.0,False,True,0,0
jet_plane,5,23,18,hold,True,0.0,False,True,0,0
jet_plane,5,24,19,hold,True,0.0,False,True,0,0
jet_plane,5,6,1,velocity,True,0.9608590232074818,True,True,0,0
jet_plane,5,7,2,velocity,True,0.9246666666666666,True,True,0,0
jet_plane,5,8,3,velocity,True,0.8689096968735122,True,True,0,0
jet_plane,5,9,4,velocity,True,0.7976350845681784,True,True,0,0
jet_plane,5,10,5,velocity,True,0.7240011334655709,True,True,0,0
jet_plane,5,11,6,velocity,True,0.6443156369384798,True,True,0,0
jet_plane,5,12,7,velocity,True,0.5663095677872183,True,True,0,0
jet_plane,5,13,8,velocity,True,0.4849942726231386,False,True,0,0
jet_plane,5,14,9,velocity,True,0.4109399893786511,False,True,0,0
jet_plane,5,15,10,velocity,True,0.32999213836477986,False,True,0,0
jet_plane,5,16,11,velocity,True,0.2583953530586313,False,True,0,0
jet_plane,5,17,12,velocity,True,0.19092212941871256,False,True,0,0
jet_plane,5,18,13,velocity,True,0.12578320802005014,False,True,0,0
jet_plane,5,19,14,velocity,True,0.06329937134185996,False,True,0,0
jet_plane,5,20,15,velocity,True,0.004857971796774847,False,True,0,0
jet_plane,5,21,16,velocity,True,0.0,False,True,0,0
jet_plane,5,22,17,velocity,True,0.0,False,True,0,0
jet_plane,5,23,18,velocity,True,0.0,False,True,0,0
jet_plane,5,24,19,velocity,True,0.0,False,True,0,0
jet_plane,6,7,1,hold,True,0.1713221601489758,False,True,0,0
jet_plane,6,8,2,hold,True,0.0,False,True,0,0
jet_plane,6,9,3,hold,True,0.0,False,True,0,0
jet_plane,6,10,4,hold,True,0.0,False,True,0,0
jet_plane,6,11,5,hold,True,0.0,False,True,0,0
jet_plane,6,12,6,hold,True,0.0,False,True,0,0
jet_plane,6,13,7,hold,True,0.0,False,True,0,0
jet_plane,6,14,8,hold,True,0.0,False,True,0,0
jet_plane,6,15,9,hold,True,0.0,False,True,0,0
jet_plane,6,16,10,hold,True,0.0,False,True,0,0
jet_plane,6,17,11,hold,True,0.0,False,True,0,0
jet_plane,6,18,12,hold,True,0.0,False,True,0,0
jet_plane,6,19,13,hold,True,0.0,False,True,0,0
jet_plane,6,20,14,hold,True,0.0,False,True,0,0
jet_plane,6,21,15,hold,True,0.0,False,True,0,0
jet_plane,6,22,16,hold,True,0.0,False,True,0,0
jet_plane,6,23,17,hold,True,0.0,False,True,0,0
jet_plane,6,24,18,hold,True,0.0,False,True,0,0
jet_plane,6,7,1,velocity,True,0.974021475580187,True,True,0,0
jet_plane,6,8,2,velocity,True,0.9253084361453818,True,True,0,0
jet_plane,6,9,3,velocity,True,0.8792355869600128,True,True,0,0
jet_plane,6,10,4,velocity,True,0.8042279411764706,True,True,0,0
jet_plane,6,11,5,velocity,True,0.7362637362637363,True,True,0,0
jet_plane,6,12,6,velocity,True,0.6494845360824743,True,True,0,0
jet_plane,6,13,7,velocity,True,0.5689171974522294,True,True,0,0
jet_plane,6,14,8,velocity,True,0.48210277613703484,False,True,0,0
jet_plane,6,15,9,velocity,True,0.39359368143922774,False,True,0,0
jet_plane,6,16,10,velocity,True,0.312474645030426,False,True,0,0
jet_plane,6,17,11,velocity,True,0.23001784540246079,False,True,0,0
jet_plane,6,18,12,velocity,True,0.15309672929714682,False,True,0,0
jet_plane,6,19,13,velocity,True,0.07760479041916167,False,True,0,0
jet_plane,6,20,14,velocity,True,0.006003557663800771,False,True,0,0
jet_plane,6,21,15,velocity,True,0.0,False,True,0,0
jet_plane,6,22,16,velocity,True,0.0,False,True,0,0
jet_plane,6,23,17,velocity,True,0.0,False,True,0,0
jet_plane,6,24,18,velocity,True,0.0,False,True,0,0
jet_plane,7,8,1,hold,True,0.16873853678418585,False,True,0,0
jet_plane,7,9,2,hold,True,0.0,False,True,0,0
jet_plane,7,10,3,hold,True,0.0,False,True,0,0
jet_plane,7,11,4,hold,True,0.0,False,True,0,0
jet_plane,7,12,5,hold,True,0.0,False,True,0,0
jet_plane,7,13,6,hold,True,0.0,False,True,0,0
jet_plane,7,14,7,hold,True,0.0,False,True,0,0
jet_plane,7,15,8,hold,True,0.0,False,True,0,0
jet_plane,7,16,9,hold,True,0.0,False,True,0,0
jet_plane,7,17,10,hold,True,0.0,False,True,0,0
jet_plane,7,18,11,hold,True,0.0,False,True,0,0
jet_plane,7,19,12,hold,True,0.0,False,True,0,0
jet_plane,7,20,13,hold,True,0.0,False,True,0,0
jet_plane,7,21,14,hold,True,0.0,False,True,0,0
jet_plane,7,22,15,hold,True,0.0,False,True,0,0
jet_plane,7,23,16,hold,True,0.0,False,True,0,0
jet_plane,7,24,17,hold,True,0.0,False,True,0,0
jet_plane,7,8,1,velocity,True,0.9746835443037974,True,True,0,0
jet_plane,7,9,2,velocity,True,0.9262187088274044,True,True,0,0
jet_plane,7,10,3,velocity,True,0.8700349539243725,True,True,0,0
jet_plane,7,11,4,velocity,True,0.7988005997001499,True,True,0,0
jet_plane,7,12,5,velocity,True,0.7250781028117013,True,True,0,0
jet_plane,7,13,6,velocity,True,0.6420181526962093,True,True,0,0
jet_plane,7,14,7,velocity,True,0.56312375249501,True,True,0,0
jet_plane,7,15,8,velocity,True,0.4723769730733519,False,True,0,0
jet_plane,7,16,9,velocity,True,0.3901022054868209,False,True,0,0
jet_plane,7,17,10,velocity,True,0.3118603251053582,False,True,0,0
jet_plane,7,18,11,velocity,True,0.23478910041060097,False,True,0,0
jet_plane,7,19,12,velocity,True,0.15919456156957232,False,True,0,0
jet_plane,7,20,13,velocity,True,0.08795180722891566,False,True,0,0
jet_plane,7,21,14,velocity,True,0.027206320810971973,False,True,0,0
jet_plane,7,22,15,velocity,True,0.0,False,True,0,0
jet_plane,7,23,16,velocity,True,0.0,False,True,0,0
jet_plane,7,24,17,velocity,True,0.0,False,True,0,0
jet_plane,8,9,1,hold,True,0.16616496086694763,False,True,0,0
jet_plane,8,10,2,hold,True,0.0,False,True,0,0
jet_plane,8,11,3,hold,True,0.0,False,True,0,0
jet_plane,8,12,4,hold,True,0.0,False,True,0,0
jet_plane,8,13,5,hold,True,0.0,False,True,0,0
jet_plane,8,14,6,hold,True,0.0,False,True,0,0
jet_plane,8,15,7,hold,True,0.0,False,True,0,0
jet_plane,8,16,8,hold,True,0.0,False,True,0,0
jet_plane,8,17,9,hold,True,0.0,False,True,0,0
jet_plane,8,18,10,hold,True,0.0,False,True,0,0
jet_plane,8,19,11,hold,True,0.0,False,True,0,0
jet_plane,8,20,12,hold,True,0.0,False,True,0,0
jet_plane,8,21,13,hold,True,0.0,False,True,0,0
jet_plane,8,22,14,hold,True,0.0,False,True,0,0
jet_plane,8,23,15,hold,True,0.0,False,True,0,0
jet_plane,8,24,16,hold,True,0.0,False,True,0,0
jet_plane,8,9,1,velocity,True,0.974341661039838,True,True,0,0
jet_plane,8,10,2,velocity,True,0.9384057971014492,True,True,0,0
jet_plane,8,11,3,velocity,True,0.8823344838406024,True,True,0,0
jet_plane,8,12,4,velocity,True,0.8207434052757794,True,True,0,0
jet_plane,8,13,5,velocity,True,0.7454597048808173,True,True,0,0
jet_plane,8,14,6,velocity,True,0.67111229661243,True,True,0,0
jet_plane,8,15,7,velocity,True,0.5810069790628115,True,True,0,0
jet_plane,8,16,8,velocity,True,0.4973925136168733,False,True,0,0
jet_plane,8,17,9,velocity,True,0.417082159115543,False,True,0,0
jet_plane,8,18,10,velocity,True,0.33629569783882046,False,True,0,0
jet_plane,8,19,11,velocity,True,0.2551010900959657,False,True,0,0
jet_plane,8,20,12,velocity,True,0.17772367620206939,False,True,0,0
jet_plane,8,21,13,velocity,True,0.1119089882201065,False,True,0,0
jet_plane,8,22,14,velocity,True,0.04371911962868693,False,True,0,0
jet_plane,8,23,15,velocity,True,0.0,False,True,0,0
jet_plane,8,24,16,velocity,True,0.0,False,True,0,0
jet_plane,9,10,1,hold,True,0.15910441846641568,False,True,0,0
jet_plane,9,11,2,hold,True,0.0,False,True,0,0
jet_plane,9,12,3,hold,True,0.0,False,True,0,0
jet_plane,9,13,4,hold,True,0.0,False,True,0,0
jet_plane,9,14,5,hold,True,0.0,False,True,0,0
jet_plane,9,15,6,hold,True,0.0,False,True,0,0
jet_plane,9,16,7,hold,True,0.0,False,True,0,0
jet_plane,9,17,8,hold,True,0.0,False,True,0,0
jet_plane,9,18,9,hold,True,0.0,False,True,0,0
jet_plane,9,19,10,hold,True,0.0,False,True,0,0
jet_plane,9,20,11,hold,True,0.0,False,True,0,0
jet_plane,9,21,12,hold,True,0.0,False,True,0,0
jet_plane,9,22,13,hold,True,0.0,False,True,0,0
jet_plane,9,23,14,hold,True,0.0,False,True,0,0
jet_plane,9,24,15,hold,True,0.0,False,True,0,0
jet_plane,9,10,1,velocity,True,0.9620189905047476,True,True,0,0
jet_plane,9,11,2,velocity,True,0.9265319217196022,True,True,0,0
jet_plane,9,12,3,velocity,True,0.8599388379204893,True,True,0,0
jet_plane,9,13,4,velocity,True,0.7975200583515683,True,True,0,0
jet_plane,9,14,5,velocity,True,0.7154960371686253,True,True,0,0
jet_plane,9,15,6,velocity,True,0.63,True,True,0,0
jet_plane,9,16,7,velocity,True,0.547365906104408,True,True,0,0
jet_plane,9,17,8,velocity,True,0.45634303488113753,False,True,0,0
jet_plane,9,18,9,velocity,True,0.37220843672456577,False,True,0,0
jet_plane,9,19,10,velocity,True,0.2849401026811181,False,True,0,0
jet_plane,9,20,11,velocity,True,0.20026490066225167,False,True,0,0
jet_plane,9,21,12,velocity,True,0.12518301610541727,False,True,0,0
jet_plane,9,22,13,velocity,True,0.04916804077349723,False,True,0,0
jet_plane,9,23,14,velocity,True,0.0,False,True,0,0
jet_plane,9,24,15,velocity,True,0.0,False,True,0,0
jet_plane,10,11,1,hold,True,0.15671350507416082,False,True,0,0
jet_plane,10,12,2,hold,True,0.0,False,True,0,0
jet_plane,10,13,3,hold,True,0.0,False,True,0,0
