backend,budget,image,sample_stride,state_reset,proposals_before_budget,proposals_after_budget,proposal_score_p10,proposal_score_p50,proposal_score_p90,recognition_crops,rejected_as_background,rejection_fraction,observations,top_class_distribution,top_posterior_p50,top_posterior_p90,objectness_p50,proposal_ms,recognition_ms,discovery_recognition_ms
v2,32,00000.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,212.68330000748392,0.006300004315562546,212.68960001179948
v2,32,00005.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,211.29439999640454,0.0049000082071870565,211.29930000461172
v2,32,00010.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,167.90110000874847,0.005099995178170502,167.90620000392664
v2,32,00015.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,164.2234000028111,0.0051000097300857306,164.2285000125412
v2,32,00020.png,5,True,1,1,0.06361749768257141,0.06361749768257141,0.06361749768257141,1,0,0.0,1,"{""small_launcher"": 1}",0.267821,0.267821,0.989361,172.1596999996109,57.43439999059774,229.59409999020863
v2,32,00025.png,5,True,2,2,0.04574007391929626,0.06927093863487244,0.0928018033504486,2,0,0.0,2,"{""jet_plane"": 1, ""small_launcher"": 1}",0.17886000000000002,0.19421760000000002,0.8320405,169.08580000745133,76.24989999749232,245.33570000494365
v2,32,00030.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,159.27940000256058,0.0092999980552122,159.2887000006158
v2,32,00035.png,5,True,3,3,0.010387289524078368,0.011556446552276611,0.0173653244972229,3,0,0.0,3,"{""jet_plane"": 1, ""tank"": 2}",0.200335,0.30130060000000003,0.86201,175.28979999769945,57.02429999655578,232.31409999425523
v2,32,00040.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,163.41059999831486,0.011900003300979733,163.42250000161584
v2,32,00045.png,5,True,4,4,0.01602848768234253,0.03295786678791046,0.05626645982265473,4,0,0.0,4,"{""jammer"": 2, ""spacecraft"": 1, ""ta-ta"": 1}",0.239718,0.33201610000000004,0.9673145000000001,164.85059999104124,63.41740000061691,228.26799999165814
v2,32,00050.png,5,True,3,3,0.012532681226730347,0.013675659894943237,0.014959877729415894,3,0,0.0,3,"{""jammer"": 1, ""large_launcher"": 1, ""large_tower"": 1}",0.210276,0.2564392,0.930339,166.98349999205675,53.87740000151098,220.86089999356773
v2,32,00055.png,5,True,3,3,0.011680930852890015,0.016500204801559448,0.047396820783615116,3,0,0.0,3,"{""jammer"": 1, ""large_tower"": 1, ""ta-ta"": 1}",0.349737,0.4173066,0.982206,160.21109999564942,52.82319999241736,213.03429998806678
v2,32,00060.png,5,True,1,1,0.016697406768798828,0.016697406768798828,0.016697406768798828,1,0,0.0,1,"{""jammer"": 1}",0.559635,0.559635,0.999833,172.94519999995828,27.101800005766563,200.04700000572484
v2,32,00065.png,5,True,2,2,0.014596733450889587,0.01938919723033905,0.024181661009788514,2,0,0.0,2,"{""jammer"": 1, ""ta-ta"": 1}",0.2111945,0.2267109,0.990403,170.4950999992434,50.62519999046344,221.12029998970684
v2,32,00070.png,5,True,1,1,0.021349668502807617,0.021349668502807617,0.021349668502807617,1,0,0.0,1,"{""spacecraft"": 1}",0.166065,0.166065,0.91084,174.83530000026803,26.090700004715472,200.9260000049835
v2,32,00075.png,5,True,1,1,0.011908620595932007,0.011908620595932007,0.011908620595932007,1,0,0.0,1,"{""jammer"": 1}",0.209472,0.209472,0.936872,174.92119999951683,23.38650000456255,198.30770000407938
v2,32,00080.png,5,True,1,1,0.02835443615913391,0.02835443615913391,0.02835443615913391,1,0,0.0,1,"{""spacecraft"": 1}",0.228792,0.228792,0.898391,152.40439999615774,26.66529999987688,179.06969999603461
v2,32,00085.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,166.10930000024382,0.008500006515532732,166.11780000675935
v2,32,00090.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,169.38229999504983,0.0039000005926936865,169.38619999564253
v2,32,00095.png,5,True,1,1,0.015613853931427002,0.015613853931427002,0.015613853931427002,1,0,0.0,1,"{""large_launcher"": 1}",0.207836,0.207836,0.841617,175.18929998914246,26.050600004964508,201.23989999410696
v2,32,00100.png,5,True,2,2,0.012343707680702209,0.018041804432868958,0.023739901185035706,2,1,0.5,1,"{""medium_launcher"": 1, ""ta-ta"": 1}",0.167791,0.20006859999999999,0.540645,183.90129999897908,54.75969999679364,238.66099999577273
v2,32,00105.png,5,True,1,1,0.034607648849487305,0.034607648849487305,0.034607648849487305,1,0,0.0,1,"{""ta-ta"": 1}",0.322132,0.322132,0.992871,193.54380000731908,30.16850000130944,223.71230000862852
v2,32,00110.png,5,True,1,1,0.010066449642181396,0.010066449642181396,0.010066449642181396,1,0,0.0,1,"{""ta-ta"": 1}",0.374391,0.374391,0.995965,184.52570000954438,25.507600003038533,210.0333000125829
v2,32,00115.png,5,True,1,1,0.01997169852256775,0.01997169852256775,0.01997169852256775,1,0,0.0,1,"{""spacecraft"": 1}",0.338262,0.338262,0.874867,178.70330000005197,25.05630000086967,203.75960000092164
v2,32,00120.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,178.35370000102557,0.008500006515532732,178.3622000075411
v2,32,00125.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,160.47780000371858,0.0037999998312443495,160.48160000354983
v2,32,00130.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,168.6457000032533,0.0035999983083456755,168.64930000156164
v2,32,00135.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,167.72620000119787,0.005599998985417187,167.73180000018328
v2,32,00140.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,172.12010000366718,0.0034999975468963385,172.12360000121407
v2,32,00145.png,5,True,2,2,0.013950639963150024,0.014118105173110962,0.0142855703830719,2,1,0.5,1,"{""jammer"": 1, ""large_launcher"": 1}",0.172736,0.1925072,0.406652,176.9441999931587,59.97989999013953,236.92409998329822
v2,32,00150.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,163.48820000712294,0.006600006599910557,163.49480001372285
v2,32,00155.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,181.95969999942463,0.0034999975468963385,181.96319999697153
v2,32,00160.png,5,True,1,1,0.020999282598495483,0.020999282598495483,0.020999282598495483,1,0,0.0,1,"{""spacecraft"": 1}",0.164827,0.164827,0.62731,172.38249999354593,23.082300001988187,195.46479999553412
v2,32,00165.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,173.75499999616295,0.005599998985417187,173.76059999514837
v2,32,00170.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,171.54669998853933,0.00340001133736223,171.5500999998767
v2,32,00175.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,160.22209999209736,0.0037999998312443495,160.2258999919286
v2,32,00180.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,162.01670000737067,0.0033999967854470015,162.02010000415612
v2,32,00185.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,192.7473999967333,0.0034999975468963385,192.7508999942802
v2,32,00190.png,5,True,1,1,0.013539999723434448,0.013539999723434448,0.013539999723434448,1,0,0.0,1,"{""jammer"": 1}",0.507672,0.507672,0.998391,179.70300000160933,28.082199991331436,207.78519999294076
v2,32,00195.png,5,True,1,1,0.021839290857315063,0.021839290857315063,0.021839290857315063,1,0,0.0,1,"{""ta-ta"": 1}",0.367752,0.367752,0.99959,175.53839999891352,23.175599999376573,198.7139999982901
v2,32,00200.png,5,True,1,1,0.0587884783744812,0.0587884783744812,0.0587884783744812,1,0,0.0,1,"{""jammer"": 1}",0.386967,0.386967,0.999561,175.25210000167135,26.84679999947548,202.09890000114683
v2,32,00205.png,5,True,1,1,0.024044901132583618,0.024044901132583618,0.024044901132583618,1,0,0.0,1,"{""ta-ta"": 1}",0.45595,0.45595,0.999845,192.87109999277163,23.524199990788475,216.3952999835601
v2,32,00210.png,5,True,3,3,0.013356530666351318,0.024838626384735107,0.08365899324417114,3,1,0.3333333333333333,2,"{""jammer"": 1, ""small_tower"": 1, ""ta-ta"": 1}",0.288519,0.366039,0.993662,181.8048999994062,59.832300001289696,241.63720000069588
v2,32,00215.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,176.75329999474343,0.006999995093792677,176.76029998983722
v2,32,00220.png,5,True,1,1,0.030251920223236084,0.030251920223236084,0.030251920223236084,1,0,0.0,1,"{""jammer"": 1}",0.374937,0.374937,0.793347,166.10979998949915,23.360899998806417,189.47069998830557
v2,32,00225.png,5,True,1,1,0.04329651594161987,0.04329651594161987,0.04329651594161987,1,0,0.0,1,"{""jammer"": 1}",0.376337,0.376337,0.644668,174.44940000132192,27.632499986793846,202.08189998811577
v2,32,00230.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,174.6592999988934,0.005699999746866524,174.66499999864027
v2,32,00235.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,170.50750000635162,0.0037999998312443495,170.51130000618286
v2,32,00240.png,5,True,0,0,0.0,0.0,0.0,0,0,0.0,0,{},0.0,0.0,0.0,176.41519999597222,0.0036999990697950125,176.418899995042
v2,32,00245.png,5,True,1,1,0.020783275365829468,0.020783275365829468,0.020783275365829468,1,0,0.0,1,"{""small_launcher"": 1}",0.282113,0.282113,0.722675,168.09530000318773,26.09870000742376,194.1940000106115
v3_standard,8,00000.png,5,True,94,8,0.010883715748786927,0.020147308707237244,0.10978474915027621,8,0,0.0,8,"{""jammer"": 5, ""large_launcher"": 1, ""ta-ta"": 2}",0.2659835,0.3888203,0.995789,205.6899000017438,122.46759999834467,328.1575000000885
v3_standard,8,00005.png,5,True,116,8,0.011439457535743713,0.0234176367521286,0.13782522082328796,8,1,0.125,7,"{""jammer"": 2, ""large_launcher"": 2, ""small_launcher"": 1, ""small_tower"": 1, ""ta-ta"": 2}",0.23328100000000002,0.32928219999999997,0.9944545,199.9189999914961,110.53220000758301,310.4511999990791
v3_standard,8,00010.png,5,True,101,8,0.01130494475364685,0.02356746792793274,0.10721734166145325,8,0,0.0,8,"{""condor"": 1, ""jammer"": 5, ""small_launcher"": 1, ""ta-ta"": 1}",0.258361,0.3396186,0.9909185,173.29019999306183,107.42169999866746,280.7118999917293
v3_standard,8,00015.png,5,True,86,8,0.012756392359733582,0.025687769055366516,0.1333990842103958,8,1,0.125,7,"{""jammer"": 4, ""large_launcher"": 1, ""small_launcher"": 1, ""small_tower"": 1, ""ta-ta"": 1}",0.2686985,0.35620430000000003,0.997764,173.71299999649636,111.48219999449793,285.1951999909943
v3_standard,8,00020.png,5,True,69,8,0.011315655708312989,0.02329239249229431,0.1064485311508179,8,1,0.125,7,"{""jammer"": 7, ""ta-ta"": 1}",0.2350265,0.3561987,0.9941865000000001,177.77840000053402,112.99750000762288,290.7759000081569
v3_standard,8,00025.png,5,True,69,8,0.011306309700012208,0.022702723741531372,0.13231915235519426,8,0,0.0,8,"{""jammer"": 4, ""small_launcher"": 2, ""spacecraft"": 1, ""ta-ta"": 1}",0.26348950000000004,0.3266226,0.988225,176.15749999822583,111.13200000545476,287.2895000036806
v3_standard,8,00030.png,5,True,74,8,0.011670991778373718,0.024007871747016907,0.13450954258441927,8,0,0.0,8,"{""jammer"": 4, ""large_launcher"": 1, ""small_launcher"": 1, ""spacecraft"": 1, ""ta-ta"": 1}",0.29280700000000004,0.3111212,0.9843315,170.1561999943806,108.4227999963332,278.5789999907138
v3_standard,8,00035.png,5,True,65,8,0.011242330074310303,0.020084738731384277,0.21283218264579776,8,0,0.0,8,"{""jammer"": 3, ""large_tower"": 1, ""small_launcher"": 1, ""spacecraft"": 1, ""ta-ta"": 2}",0.2799195,0.3143474,0.9843395,177.40719999710564,108.96280000451952,286.37000000162516
v3_standard,8,00040.png,5,True,67,8,0.010684382915496827,0.01974758505821228,0.15147941708564758,8,1,0.125,7,"{""jammer"": 5, ""small_launcher"": 1, ""spacecraft"": 2}",0.2519085,0.39329119999999995,0.9401245,169.84620000584982,116.16260001028422,286.00880001613405
v3_standard,8,00045.png,5,True,52,8,0.010573089122772217,0.024504244327545166,0.14343164563179014,8,0,0.0,8,"{""hangar"": 1, ""jammer"": 2, ""spacecraft"": 1, ""ta-ta"": 4}",0.31262999999999996,0.43325289999999994,0.989385,176.6487999993842,122.31299999984913,298.96179999923334
v3_standard,8,00050.png,5,True,57,8,0.011218070983886719,0.024522066116333008,0.086053067445755,8,1,0.125,7,"{""helicopter"": 1, ""jammer"": 3, ""large_launcher"": 1, ""spacecraft"": 1, ""ta-ta"": 1, ""tank"": 1}",0.32122649999999997,0.3789745,0.9461474999999999,181.38709999038838,130.16570000036154,311.5527999907499
v3_standard,8,00055.png,5,True,54,8,0.012475848197937012,0.024301394820213318,0.13261563479900368,8,0,0.0,8,"{""jammer"": 4, ""small_launcher"": 1, ""spacecraft"": 1, ""ta-ta"": 2}",0.364907,0.49284799999999995,0.9941115,165.32710001047235,110.9030000079656,276.23010001843795
v3_standard,8,00060.png,5,True,69,8,0.011858665943145752,0.0209200382232666,0.16273914575576795,8,1,0.125,7,"{""jammer"": 6, ""spacecraft"": 1, ""tank"": 1}",0.27836950000000005,0.3390306,0.9600789999999999,181.35449998953845,135.0631999957841,316.41769998532254
v3_standard,8,00065.png,5,True,62,8,0.011508455872535706,0.02465580403804779,0.12687184512615204,8,1,0.125,7,"{""jammer"": 2, ""jet_plane"": 2, ""small_launcher"": 1, ""spacecraft"": 1, ""ta-ta"": 1, ""tank"": 1}",0.2442145,0.539428,0.930841,173.80170000251383,119.04159998812247,292.8432999906363
v3_standard,8,00070.png,5,True,71,8,0.010978460311889648,0.022230207920074463,0.0703820288181305,8,1,0.125,7,"{""jammer"": 2, ""medium_plane"": 1, ""small_launcher"": 1, ""small_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 2}",0.308012,0.4240469,0.970685,175.91059999540448,119.55259999376722,295.4631999891717
v3_standard,8,00075.png,5,True,79,8,0.010934281349182128,0.024456053972244263,0.08776459693908695,8,2,0.25,6,"{""jammer"": 1, ""jet_plane"": 2, ""large_launcher"": 1, ""medium_plane"": 1, ""spacecraft"": 1, ""ta-ta"": 2}",0.232962,0.3900224,0.947998,184.24170000071172,116.13179999403656,300.3734999947483
v3_standard,8,00080.png,5,True,69,8,0.01220998764038086,0.021719515323638916,0.10720725059509278,8,0,0.0,8,"{""jammer"": 3, ""jet_plane"": 1, ""medium_plane"": 1, ""small_launcher"": 2, ""small_tower"": 1}",0.1943315,0.2726943,0.888326,171.95439999341033,108.76089999510441,280.71529998851474
v3_standard,8,00085.png,5,True,63,8,0.011595624685287475,0.021939188241958618,0.08193379640579229,8,0,0.0,8,"{""jammer"": 1, ""jet_plane"": 1, ""large_tower"": 1, ""medium_plane"": 2, ""spacecraft"": 1, ""ta-ta"": 2}",0.2264245,0.366129,0.9448369999999999,179.50159999600146,107.92129999026656,287.422899986268
v3_standard,8,00090.png,5,True,60,8,0.013277316093444824,0.019790127873420715,0.06176932156085969,8,2,0.25,6,"{""jammer"": 1, ""large_tower"": 1, ""medium_plane"": 3, ""spacecraft"": 2, ""ta-ta"": 1}",0.23767,0.354114,0.757745,174.16100000264123,105.36539999884553,279.52640000148676
v3_standard,8,00095.png,5,True,44,8,0.01255146861076355,0.016080692410469055,0.07259723544120789,8,1,0.125,7,"{""condor"": 2, ""jammer"": 3, ""medium_launcher"": 1, ""ta-ta"": 2}",0.2624465,0.4857126,0.9765085,173.4781999984989,113.5119999962626,286.9901999947615
v3_standard,8,00100.png,5,True,47,8,0.012249612808227539,0.02148371934890747,0.10899283885955809,8,2,0.25,6,"{""condor"": 1, ""hangar"": 1, ""helicopter"": 2, ""jammer"": 2, ""small_launcher"": 1, ""ta-ta"": 1}",0.2036975,0.3129559,0.844848,171.638100000564,116.5943999949377,288.2324999955017
v3_standard,8,00105.png,5,True,49,8,0.01167370080947876,0.025914371013641357,0.11379934549331668,8,1,0.125,7,"{""jammer"": 3, ""jet_plane"": 1, ""medium_launcher"": 1, ""small_launcher"": 1, ""ta-ta"": 2}",0.26709700000000003,0.3168275,0.917458,182.3996999883093,108.92240000248421,291.3220999907935
v3_standard,8,00110.png,5,True,40,8,0.012108471989631654,0.019513800740242004,0.0921438902616501,8,3,0.375,5,"{""jammer"": 1, ""jet_plane"": 2, ""large_tower"": 1, ""medium_launcher"": 1, ""ta-ta"": 2, ""tank"": 1}",0.292519,0.35537369999999996,0.7891874999999999,177.60619999899063,108.07040000509005,285.6766000040807
v3_standard,8,00115.png,5,True,44,8,0.011956402659416198,0.022537410259246826,0.04781594276428225,8,2,0.25,6,"{""jammer"": 5, ""jet_plane"": 1, ""large_launcher"": 1, ""small_tower"": 1}",0.24668,0.3182907,0.7536435,171.17180000059307,123.73389999265783,294.9056999932509
v3_standard,8,00120.png,5,True,29,8,0.010920637845993042,0.01750132441520691,0.09137494564056396,8,4,0.5,4,"{""jammer"": 1, ""jet_plane"": 1, ""large_launcher"": 1, ""large_tower"": 1, ""medium_launcher"": 1, ""medium_plane"": 2, ""ta-ta"": 1}",0.1892935,0.23840219999999998,0.327348,174.53429999295622,122.63800000073388,297.1722999936901
v3_standard,8,00125.png,5,True,38,8,0.011117112636566163,0.019952520728111267,0.0541801422834397,8,4,0.5,4,"{""hangar"": 1, ""jammer"": 1, ""jet_plane"": 1, ""large_launcher"": 2, ""small_plane"": 1, ""ta-ta"": 1, ""tank"": 1}",0.1931365,0.26965439999999996,0.46833050000000004,184.4095999986166,119.18929999228567,303.5988999909023
v3_standard,8,00130.png,5,True,48,8,0.010571053624153138,0.014919906854629517,0.05344345569610597,8,5,0.625,3,"{""hangar"": 2, ""jammer"": 1, ""jet_plane"": 2, ""large_launcher"": 1, ""medium_plane"": 1, ""tank"": 1}",0.1807655,0.32739149999999995,0.3802085,178.81329999363516,113.05059998994693,291.8638999835821
v3_standard,8,00135.png,5,True,48,8,0.010612213611602783,0.01674284040927887,0.058165162801742595,8,3,0.375,5,"{""hangar"": 1, ""jammer"": 4, ""jet_plane"": 1, ""large_tower"": 1, ""ta-ta"": 1}",0.2078385,0.35763259999999997,0.622426,195.0698000000557,122.68079999194015,317.75059999199584
v3_standard,8,00140.png,5,True,55,8,0.011603707075119018,0.021897166967391968,0.10911120772361765,8,4,0.5,4,"{""hangar"": 1, ""jammer"": 3, ""medium_plane"": 3, ""small_tower"": 1}",0.2735065,0.4552736,0.544983,167.4747000070056,102.69159999734256,270.16630000434816
v3_standard,8,00145.png,5,True,65,8,0.011117029190063476,0.018259376287460327,0.06341742873191834,8,1,0.125,7,"{""jammer"": 5, ""medium_plane"": 1, ""tank"": 2}",0.34847799999999995,0.4621104,0.918211,169.55560000496916,124.94340000557713,294.4990000105463
v3_standard,8,00150.png,5,True,54,8,0.010981976985931396,0.01859000325202942,0.07564507126808172,8,3,0.375,5,"{""jammer"": 4, ""medium_launcher"": 1, ""medium_plane"": 2, ""small_launcher"": 1}",0.2582445,0.4307699,0.664558,183.6016000015661,115.09690000093542,298.69850000250153
v3_standard,8,00155.png,5,True,36,8,0.011433586478233337,0.017774254083633423,0.06875662505626678,8,4,0.5,4,"{""jammer"": 5, ""medium_launcher"": 1, ""medium_plane"": 1, ""small_tower"": 1}",0.2450205,0.30850069999999996,0.497067,179.9753000086639,125.0651000009384,305.0404000096023
v3_standard,8,00160.png,5,True,44,8,0.010950523614883422,0.01593339443206787,0.05816125273704529,8,3,0.375,5,"{""jammer"": 4, ""large_launcher"": 1, ""medium_launcher"": 1, ""spacecraft"": 1, ""ta-ta"": 1}",0.20643450000000002,0.2336923,0.6258159999999999,165.62459999113344,110.37860000215005,276.0031999932835
v3_standard,8,00165.png,5,True,37,8,0.010667264461517334,0.016150832176208496,0.04069701433181762,8,4,0.5,4,"{""hangar"": 3, ""jammer"": 2, ""small_launcher"": 1, ""small_tower"": 1, ""ta-ta"": 1}",0.196291,0.32450999999999997,0.5769725,173.90369999338873,108.66369999712333,282.56739999051206
v3_standard,8,00170.png,5,True,47,8,0.011254143714904786,0.017453134059906006,0.052697896957397454,8,4,0.5,4,"{""condor"": 1, ""hangar"": 1, ""jammer"": 2, ""large_launcher"": 1, ""ta-ta"": 2, ""tank"": 1}",0.205239,0.30383750000000004,0.493232,175.09239999344572,120.68639999779407,295.7787999912398
v3_standard,8,00175.png,5,True,44,8,0.01119498312473297,0.019685059785842896,0.05881701111793522,8,4,0.5,4,"{""jammer"": 2, ""large_launcher"": 2, ""medium_launcher"": 1, ""medium_plane"": 2, ""small_tower"": 1}",0.21590399999999998,0.25561259999999997,0.6140685,173.13939999439754,108.76109999662731,281.90049999102484
v3_standard,8,00180.png,5,True,45,8,0.011149483919143676,0.022645622491836548,0.11113400459289553,8,1,0.125,7,"{""jammer"": 2, ""large_launcher"": 2, ""medium_plane"": 2, ""ta-ta"": 1, ""tank"": 1}",0.2648375,0.3430884,0.8341419999999999,181.66079999355134,129.1359999886481,310.79679998219945
v3_standard,8,00185.png,5,True,40,8,0.011811819672584534,0.016308754682540894,0.057869428396225,8,2,0.25,6,"{""condor"": 1, ""hangar"": 1, ""jammer"": 2, ""large_launcher"": 1, ""ta-ta"": 2, ""tank"": 1}",0.3051335,0.426438,0.8742375,183.31670000043232,117.285999993328,300.6026999937603
v3_standard,8,00190.png,5,True,33,8,0.011501526832580567,0.019301027059555054,0.10148704648017885,8,2,0.25,6,"{""condor"": 1, ""jammer"": 3, ""large_tower"": 1, ""medium_plane"": 1, ""small_tower"": 1, ""ta-ta"": 1}",0.2333115,0.3924733,0.7118645,173.36090000753757,114.73879999539349,288.09970000293106
v3_standard,8,00195.png,5,True,37,8,0.011458677053451539,0.0157015323638916,0.06761263012886044,8,0,0.0,8,"{""jammer"": 6, ""jet_plane"": 1, ""ta-ta"": 1}",0.2513755,0.422559,0.9604835,173.1042999890633,111.64740000094753,284.7516999900108
v3_standard,8,00200.png,5,True,36,8,0.011421501636505127,0.02418103814125061,0.08894708752632141,8,2,0.25,6,"{""condor"": 1, ""medium_plane"": 1, ""small_tower"": 2, ""spacecraft"": 1, ""ta-ta"": 3}",0.23775249999999998,0.42216549999999997,0.74856,172.81150000053458,125.900900005945,298.7124000064796
v3_standard,8,00205.png,5,True,36,8,0.011154219508171082,0.01711679995059967,0.1225816160440445,8,2,0.25,6,"{""jammer"": 1, ""medium_plane"": 3, ""spacecraft"": 1, ""ta-ta"": 2, ""tank"": 1}",0.277655,0.48762269999999996,0.8981145,170.87409998930525,105.81090000050608,276.68499998981133
v3_standard,8,00210.png,5,True,38,8,0.011255958676338195,0.020368725061416626,0.08338252007961276,8,1,0.125,7,"{""condor"": 1, ""jammer"": 1, ""jet_plane"": 1, ""medium_plane"": 1, ""spacecraft"": 1, ""ta-ta"": 3}",0.2658875,0.4135774,0.8677170000000001,171.9340999989072,112.99599999620114,284.9300999951083
v3_standard,8,00215.png,5,True,68,8,0.011413058638572693,0.01870657503604889,0.06560438871383674,8,2,0.25,6,"{""jammer"": 1, ""jet_plane"": 1, ""medium_plane"": 1, ""spacecraft"": 2, ""ta-ta"": 3}",0.253787,0.2920656,0.8688535,189.55920000735205,115.72040000464767,305.2796000119997
v3_standard,8,00220.png,5,True,52,8,0.01182926893234253,0.02960534393787384,0.14776296615600584,8,1,0.125,7,"{""jammer"": 3, ""large_launcher"": 1, ""medium_plane"": 1, ""ta-ta"": 3}",0.237186,0.35026759999999996,0.9271849999999999,171.6755999950692,107.70109998702537,279.3766999820946
v3_standard,8,00225.png,5,True,32,8,0.011522990465164185,0.021659865975379944,0.055989223718643205,8,3,0.375,5,"{""condor"": 1, ""jammer"": 1, ""large_launcher"": 1, ""spacecraft"": 1, ""ta-ta"": 3, ""tank"": 1}",0.241375,0.3276734,0.7810545,169.16930000297725,112.90579999331385,282.0750999962911
v3_standard,8,00230.png,5,True,26,8,0.011254444718360901,0.01745617389678955,0.050285547971725464,8,1,0.125,7,"{""jammer"": 1, ""jet_plane"": 1, ""large_launcher"": 2, ""small_tower"": 1, ""ta-ta"": 1, ""tank"": 2}",0.2409205,0.2992107,0.877548,178.05940000107512,110.23410000780132,288.29350000887644
v3_standard,8,00235.png,5,True,36,8,0.011318832635879517,0.019844114780426025,0.048095881938934326,8,2,0.25,6,"{""hangar"": 1, ""jammer"": 1, ""jet_plane"": 1, ""large_launcher"": 1, ""ta-ta"": 4}",0.19686949999999998,0.38372239999999996,0.8040434999999999,172.700299997814,107.1185000037076,279.8188000015216
v3_standard,8,00240.png,5,True,57,8,0.011558014154434203,0.02259618043899536,0.06625379323959349,8,2,0.25,6,"{""jammer"": 3, ""large_launcher"": 1, ""small_launcher"": 2, ""ta-ta"": 1, ""tank"": 1}",0.222387,0.3415125,0.81363,170.76119998819195,121.65089999325573,292.4120999814477
v3_standard,8,00245.png,5,True,54,8,0.011778250336647034,0.018610209226608276,0.0519656151533127,8,2,0.25,6,"{""hangar"": 2, ""jammer"": 6}",0.259019,0.3719463,0.8871275000000001,181.63819999608677,120.32690001069568,301.96510000678245
v3_standard,16,00000.png,5,True,94,16,0.010883715748786927,0.020147308707237244,0.10978474915027621,16,0,0.0,16,"{""jammer"": 11, ""large_launcher"": 1, ""large_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 2}",0.2500985,0.3785355,0.990145,209.2943000025116,207.50119999866,416.7955000011716
v3_standard,16,00005.png,5,True,116,16,0.011439457535743713,0.0234176367521286,0.13782522082328796,16,1,0.0625,15,"{""jammer"": 6, ""large_launcher"": 3, ""large_tower"": 1, ""small_launcher"": 2, ""small_tower"": 1, ""ta-ta"": 3}",0.2363575,0.34996700000000003,0.9942074999999999,195.34370000474155,187.50130000989884,382.8450000146404
v3_standard,16,00010.png,5,True,101,16,0.01130494475364685,0.02356746792793274,0.10721734166145325,16,0,0.0,16,"{""condor"": 1, ""jammer"": 7, ""large_launcher"": 1, ""large_tower"": 1, ""small_launcher"": 3, ""ta-ta"": 2, ""tank"": 1}",0.2441285,0.348387,0.9884805,165.16319999936968,159.36489999876358,324.52809999813326
v3_standard,16,00015.png,5,True,86,16,0.012756392359733582,0.025687769055366516,0.1333990842103958,16,3,0.1875,13,"{""jammer"": 7, ""large_launcher"": 4, ""small_launcher"": 2, ""small_tower"": 1, ""ta-ta"": 1, ""tank"": 1}",0.2442115,0.346954,0.986829,175.04380000173114,169.80199998943135,344.8457999911625
v3_standard,16,00020.png,5,True,69,16,0.011315655708312989,0.02329239249229431,0.1064485311508179,16,1,0.0625,15,"{""jammer"": 11, ""small_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 3}",0.2252775,0.3562185,0.962396,159.62150000268593,168.28430000168737,327.9058000043733
v3_standard,16,00025.png,5,True,69,16,0.011306309700012208,0.022702723741531372,0.13231915235519426,16,0,0.0,16,"{""jammer"": 9, ""large_launcher"": 1, ""small_launcher"": 3, ""spacecraft"": 1, ""ta-ta"": 1, ""tank"": 1}",0.23271199999999997,0.33296099999999995,0.9851995,161.09739999228623,162.49029999016784,323.58769998245407
